Accession_number	Region	Domain
P21912	[88, 119]	2Fe-2S iron-sulfur cluster binding domain
P36575	[128, 148]	Arrestin (or S-antigen), N-terminal domain
P36952	[179, 195]	Serpin (serine protease inhibitor)
Q0ZGT2	[651, 674]	Immunoglobulin I-set domain
Q13324	[4, 100]	Hormone receptor domain
Q2M3G0	[72, 102]	ABC transporter transmembrane region
Q7Z5A4	[259, 277]	Trypsin
Q8IV63	[0, 34]	zinc-ribbon domain
Q8IYB8	[249, 278]	DEXQ-box helicase domain of Suv3
Q8TC76	[266, 285]	Centrosome-associated C terminus
Q8WV99	[0, 73]	AN1-like Zinc finger
Q8WWR8	[218, 280]	BNR repeat-like domain
Q92551	[227, 259]	Inositol polyphosphate kinase
Q9BYE2	[498, 515]	Trypsin
Q9ULI3	[1000, 1058]	Calcium-binding EGF domain
Q9UQ72	[298, 334]	Immunoglobulin domain
Q9Y258	[25, 79]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q9Y4B4	[457, 477]	SNF2-related domain
A0A578	[90, 113]	Immunoglobulin V-set domain
O75129	[512, 553]	Astrotactin 1/2 N-terminal
O75925	[126, 168]	PINIT domain
P01225	[70, 128]	Cystine-knot domain
P02462	[1590, 1618]	C-terminal tandem repeated domain in type 4 procollagen
P04075	[121, 138]	Fructose-bisphosphate aldolase class-I
P23497	[617, 658]	SAND domain
P27216	[13, 35]	Annexin
P31997	[281, 320]	Immunoglobulin domain
P42229	[372, 402]	STAT protein, DNA binding domain
Q13490	[88, 124]	Inhibitor of Apoptosis domain
Q2PZI1	[619, 654]	Q-cell neuroblast polarisation
Q3SYG4	[11, 32]	PTHB1 N-terminal
Q5T8I3	[24, 62]	N-terminal C2 in EEIG1 and EHBP1 proteins
Q6PEX3	[17, 171]	PMG protein
Q6ZRK6	[657, 743]	Coiled-coil domain-containing protein 73 family
Q8N5Y8	[217, 233]	Poly(ADP-ribose) polymerase catalytic domain
Q96AX9	[823, 877]	Zinc finger, C3HC4 type (RING finger)
Q9C035	[0, 82]	RING-type zinc-finger
Q9H772	[68, 164]	DAN domain
Q9UKR8	[147, 199]	Tetraspanin family
Q9Y5G0	[719, 798]	Cadherin cytoplasmic C-terminal
Q9Y5X4	[36, 119]	Double treble clef zinc finger, C4 type
A0A1B0GTH9	[69, 107]	zinc-finger of a C2HC-type
O15498	[177, 197]	Synaptobrevin
O43567	[216, 285]	Ring finger domain
O60260	[153, 207]	RING/Ubox like zinc-binding domain
P17927	[421, 522]	Sushi repeat (SCR repeat)
P28799	[359, 422]	Granulin
P42677	[33, 76]	Ribosomal protein S27
P60201	[125, 140]	Myelin proteolipid protein (PLP or lipophilin)
Q06587	[267, 302]	RAWUL domain RING finger- and WD40-associated ubiquitin-like
Q5RHP9	[364, 408]	Domain of unknown function (DUF4590)
Q5VYV0	[66, 108]	Forkhead domain
Q6GPH4	[255, 300]	XIAP-associated factor 1 C-terminal domain
Q6ZVZ8	[215, 336]	Ankyrin repeats (3 copies)
Q8TDX9	[827, 844]	REJ domain
Q96FT7	[280, 388]	Amiloride-sensitive sodium channel
Q96MC4	[48, 69]	CEP295 N-terminal-like protein
Q96NL8	[102, 119]	Retinal Maintenance
Q96PD4	[96, 118]	Interleukin-17
Q9HAV4	[478, 493]	Exportin-5 family
Q9NTN9	[367, 388]	Sema domain
Q9NXL9	[166, 204]	MCM OB domain
Q9UFD9	[433, 532]	RIMB1-like, N-terminal domain
Q9UJF2	[96, 152]	PH domain-like
A2VEC9	[2392, 2448]	Low-density lipoprotein receptor domain class A
O60296	[512, 553]	Kinesin associated protein
O60711	[128, 201]	LIM domain
O60826	[201, 225]	CCDC22 protein coiled-coil region
P29474	[618, 640]	Flavodoxin
Q01740	[12, 41]	Flavin-binding monooxygenase-like
Q15784	[189, 226]	Neuronal helix-loop-helix transcription factor
Q53F39	[210, 256]	Calcineurin-like phosphoesterase
Q6UX06	[237, 254]	Olfactomedin-like domain
Q6ZMV5	[479, 500]	Phosphatase 4 regulatory subunit 3
Q6ZU64	[1053, 1071]	CFAP65, eight Ig-like domain
Q70J99	[115, 164]	C2 domain
Q8IZ83	[42, 69]	Aldehyde dehydrogenase family
Q8WXF3	[106, 141]	Insulin/IGF/Relaxin family
Q92629	[195, 224]	Sarcoglycan complex subunit protein
Q96P09	[204, 235]	Zinc finger, C3HC4 type (RING finger)
Q9BX63	[286, 314]	DEAD_2
Q9H0D6	[14, 42]	XRN 5'-3' exonuclease N-terminus
Q9H2A7	[102, 119]	C-X-C motif chemokine 16 domain
Q9H9L3	[175, 200]	Exonuclease
Q9HCC8	[219, 253]	Glycerophosphoryl diester phosphodiesterase family
Q9NPG8	[145, 171]	DHHC palmitoyltransferase
Q9NRA1	[275, 344]	PDGF/VEGF domain
Q9P2E5	[371, 405]	Chondroitin N-acetylgalactosaminyltransferase
Q9UBF6	[39, 96]	RING-H2 zinc finger domain
Q9UKP5	[371, 395]	Reprolysin (M12B) family zinc metalloprotease
Q9Y2J0	[82, 147]	FYVE-type zinc finger
Q9Y2X0	[743, 843]	Mediator complex subunit 16, C-terminal
Q9Y5R6	[77, 114]	DM DNA binding domain
O15146	[424, 455]	Fz domain
O95376	[166, 199]	Zinc finger, C3HC4 type (RING finger)
O95388	[333, 363]	Cystine-knot domain
P00995	[21, 78]	Kazal-type serine protease inhibitor domain
P02765	[179, 254]	Cystatin domain
P0C672	[159, 186]	Tetraspanin family
P13497	[546, 599]	Coagulation Factor Xa inhibitory site
P54753	[365, 400]	Fibronectin type III domain
Q02643	[0, 111]	Hormone receptor domain
Q5JRM2	[336, 356]	Uncharacterized protein CXorf66
Q5JTZ5	[78, 99]	Domain of unknown function (DUF4682)
Q5T3J3	[593, 618]	Ligand-dependent nuclear receptor-interacting factor 1
Q5U651	[183, 221]	Ras association (RalGDS/AF-6) domain
Q6Q8B3	[191, 220]	CD80-like C2-set immunoglobulin domain
Q6X784	[275, 326]	Zona-pellucida-binding protein (Sp38) C-terminal EGF-like domain
Q86VE9	[338, 372]	Serine incorporator (Serinc)
Q8IVJ1	[375, 401]	Divalent cation transporter
Q8NC67	[301, 335]	Low-density lipoprotein receptor domain class A
Q8NCS7	[411, 426]	Plasma-membrane choline transporter
Q96HF1	[104, 192]	Fz domain
Q9H334	[305, 332]	FOXP coiled-coil domain
Q9H4B4	[49, 100]	Protein kinase domain
Q9HC96	[343, 360]	Calpain large subunit, domain III
Q9UGC7	[260, 277]	RF-1 domain
Q9UGI8	[226, 255]	LIM domain
Q9UP79	[323, 356]	Reprolysin (M12B) family zinc metalloprotease
Q9UPM6	[98, 121]	LIM domain
A6NNM3	[432, 532]	RIMB1-like, N-terminal domain
O00213	[363, 411]	Phosphotyrosine interaction domain (PTB/PID)
O15355	[351, 369]	Protein phosphatase 2C
O75689	[8, 26]	Putative GTPase activating protein for Arf
P04628	[75, 117]	wnt family
P31512	[5, 41]	Flavin-binding monooxygenase-like
P51793	[406, 421]	Voltage gated chloride channel
P58062	[28, 84]	Kazal-type serine protease inhibitor domain
Q05048	[121, 144]	WD domain, G-beta repeat
Q13133	[91, 174]	Double treble clef zinc finger, C4 type
Q7KZ85	[320, 350]	Helix-turn-helix DNA-binding domain of SPT6
Q7LDG7	[518, 555]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q86X45	[361, 388]	Dynein axonemal assembly factor 11-like, CS domain
Q8N967	[27, 62]	Leucine rich repeat N-terminal domain
Q8NDA2	[752, 768]	Immunoglobulin domain
Q8TF40	[70, 135]	Folliculin-interacting protein N-terminus
Q8WY36	[81, 101]	HMG (high mobility group) box
Q9NQT4	[22, 49]	3' exoribonuclease family, domain 1
Q9NR71	[347, 392]	Neutral/alkaline non-lysosomal ceramidase, N-terminal
Q9NYQ7	[1718, 1743]	EGF-like domain
Q9NZL4	[79, 130]	Nucleotide exchange factor Fes1
Q9P2P5	[208, 226]	C2 domain
Q9UBT6	[312, 334]	impB/mucB/samB family
Q9UKI3	[83, 122]	Immunoglobulin V-set domain
Q9ULC8	[100, 139]	DHHC palmitoyltransferase
Q9Y2I2	[57, 104]	Laminin N-terminal (Domain VI)
A0A0B4J240	[93, 113]	Immunoglobulin V-set domain
O60941	[243, 284]	Zinc finger, ZZ type
O95232	[15, 58]	LUC7 N_terminus
P10275	[518, 636]	Double treble clef zinc finger, C4 type
P42226	[337, 360]	STAT protein, DNA binding domain
P81408	[118, 156]	CD20-like family
P81534	[28, 57]	Beta defensin
Q01201	[115, 155]	Rel homology DNA-binding domain
Q13939	[539, 587]	Calicin, beta-propeller domain
Q5H913	[157, 172]	ADP-ribosylation factor family
Q6B9Z1	[65, 119]	Insulin growth factor-like family
Q6UWE0	[667, 722]	Zinc finger, C3HC4 type (RING finger)
Q6ZMZ0	[195, 264]	IBR domain, a half RING-finger domain
Q7Z6E9	[0, 19]	DWNN domain
Q86U70	[256, 282]	LIM-domain binding protein
Q8IWB4	[689, 724]	FAM75 family
Q8ND23	[92, 127]	Carmil pleckstrin homology domain
Q8TCZ2	[206, 243]	CD99 antigen like protein 2
Q99661	[528, 613]	Kinesin motor domain
Q9NNW5	[958, 999]	WD domain, G-beta repeat
Q9UHD1	[13, 64]	CHORD
O43609	[168, 302]	Sprouty protein (Spry)
O75603	[66, 160]	GCM motif protein
P01024	[678, 728]	Anaphylotoxin-like domain
P01599	[30, 57]	Immunoglobulin V-set domain
P07288	[192, 247]	Trypsin
Q08708	[34, 74]	Immunoglobulin V-set domain
Q08AE8	[60, 101]	Kinase non-catalytic C-lobe domain
Q52LD8	[159, 182]	Raftlin
Q5VWQ8	[146, 191]	PH domain-like
Q6P988	[417, 478]	Pectinacetylesterase
Q86W47	[56, 136]	Calcium-activated potassium channel, beta subunit
Q8N6S4	[429, 449]	ANKRD13 C-terminal
Q8NBP7	[213, 245]	Subtilase family
Q96LX7	[431, 472]	CCDC17 C-terminal domain
Q9H0A6	[113, 182]	Ring finger domain
Q9H2Y9	[541, 622]	Kazal-type serine protease inhibitor domain
Q9UGN4	[24, 40]	Immunoglobulin V-set domain
A0AAG2TU59	[0, 40]	Ring finger domain
K9M1U5	[28, 43]	Interleukin-28A
O75676	[400, 435]	Protein kinase domain
P00747	[29, 63]	PAN domain
P00973	[49, 65]	Nucleotidyltransferase domain
P22079	[103, 181]	Animal haem peroxidase
P27815	[221, 249]	Phosphodiesterase 4 upstream conserved regions (UCR)
P37108	[24, 75]	Signal recognition particle 14kD protein
P42892	[726, 760]	Peptidase family M13
Q00872	[139, 174]	Immunoglobulin I-set domain
Q13111	[799, 840]	CAF1 complex subunit p150, region binding to CAF1-p60 at C-term
Q17RY6	[34, 65]	Snake toxin and toxin-like protein
Q6UXH9	[238, 300]	EGF-like domain
Q6ZVN7	[95, 127]	Family of unknown function (DUF5543)
Q7Z6J4	[448, 500]	FYVE zinc finger
Q86U86	[395, 417]	Bromodomain
Q8IWY8	[466, 492]	Myb/SANT-like DNA-binding domain
Q8N2W9	[204, 231]	PINIT domain
Q8NA58	[327, 344]	CAF1 family ribonuclease
Q8WWZ7	[1362, 1378]	ABC transporter
Q9UDY6	[2, 76]	Zinc finger, C3HC4 type (RING finger)
A0A1B0GX31	[93, 114]	Immunoglobulin V-set domain
A6NKU9	[484, 505]	Cell cycle regulatory protein
O43610	[141, 269]	Sprouty protein (Spry)
O43896	[9, 44]	Kinesin motor domain
O75317	[166, 245]	Ubiquitin carboxyl-terminal hydrolase
P22681	[375, 436]	Zinc finger, C3HC4 type (RING finger)
P28068	[91, 116]	Class II histocompatibility antigen, beta domain
P34130	[90, 146]	Nerve growth factor family
P39877	[43, 89]	Phospholipase A2
P41222	[49, 74]	Lipocalin / cytosolic fatty-acid binding protein family
P49591	[50, 68]	Seryl-tRNA synthetase N-terminal domain
P53675	[890, 905]	Region in Clathrin and VPS
Q02156	[272, 309]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q13562	[166, 198]	Neuronal helix-loop-helix transcription factor
Q5JPI3	[0, 26]	Domain of unknown function (DUF4518)
Q5T890	[423, 449]	SNF2-related domain
Q5TF58	[459, 479]	Intermediate filament protein
Q6NUI2	[634, 652]	Glycerol-3-phosphate acyltransferase C-terminal region
Q6S8J3	[940, 999]	Actin
Q7Z3T8	[739, 812]	FYVE zinc finger
Q7Z6J8	[180, 219]	HECT-like Ubiquitin-conjugating enzyme (E2)-binding
Q86YW9	[665, 692]	Eukaryotic Mediator 12 subunit domain
Q8NHW4	[26, 53]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q8WXI9	[405, 462]	GATA zinc finger
Q96DY7	[627, 692]	MDM2-binding
Q9BZP6	[429, 474]	Chitin binding Peritrophin-A domain
Q9H063	[11, 58]	Maf1 regulator
Q9H4K7	[83, 103]	GTP1/OBG
Q9P1Z9	[1400, 1418]	Domain of unknown function (DUF4456)
Q9UKK3	[140, 198]	PARP4 WGR-like domain
Q9UKP3	[0, 65]	CHORD
Q9UKR0	[122, 143]	Trypsin
Q9Y4D8	[3771, 3790]	HECT-domain (ubiquitin-transferase)
Q9Y5Y9	[304, 338]	Ion transport protein
D6RJB6	[79, 131]	Ubiquitin carboxyl-terminal hydrolase
O00291	[626, 655]	HIP1R domain
O60229	[2314, 2342]	Kalirin, SH3
O60383	[371, 398]	Transforming growth factor beta like domain
O60494	[1606, 1621]	CUB domain
P09958	[179, 203]	Subtilase family
P0C7P4	[60, 79]	Ubiquinol-cytochrome c reductase 8 kDa, N-terminal
P0DN87	[21, 41]	Cystine-knot domain
P55197	[10, 64]	PHD-finger
Q15018	[0, 21]	BRCA1-A complex subunit Abraxas 1 MPN domain
Q52MB2	[62, 95]	Domain of unknown function (DUF4677)
Q5SW24	[240, 256]	Dapper
Q7Z6J0	[0, 67]	Zinc finger, C3HC4 type (RING finger)
Q86UU1	[106, 145]	FHA domain
Q8IUG1	[0, 82]	Keratin, high sulfur B2 protein
Q8WYQ3	[101, 141]	CHCH domain
Q96A47	[61, 77]	LIM domain
Q96FV3	[170, 203]	Tetraspanin family
Q96MH7	[154, 238]	C5orf34-like, second domain
Q96NL3	[191, 233]	Zinc finger, C2H2 type
Q9BTN0	[294, 351]	Immunoglobulin I-set domain
Q9Y4R8	[506, 523]	Telomere length regulation protein
Q9Y6Q2	[677, 734]	Adaptor complexes medium subunit family
A0A1B0GX78	[93, 109]	Immunoglobulin V-set domain
A0AAG2UXS2	[843, 866]	Olduvai domain
A6NN90	[259, 285]	Domain of unknown function (DUF4639)
O43583	[22, 66]	DENR, N-terminal
O75362	[375, 395]	Zinc finger, C2H2 type
Q07021	[181, 200]	Mitochondrial glycoprotein
Q12800	[221, 239]	CP2 transcription factor
Q7Z6M3	[99, 118]	Immunoglobulin domain
Q8N7C7	[289, 304]	Ring finger domain
Q8NB91	[547, 575]	Fanconi anaemia group B protein middle domain
Q8WY41	[235, 267]	Nanos RNA binding domain
Q8WZ73	[33, 97]	E3 ubiquitin-protein ligase CARP1/2, FYVE/PHD zinc finger
Q92876	[122, 145]	Trypsin
Q9BUN1	[200, 276]	Protein missing in infertile sperm 1, putative
Q9C0B1	[162, 187]	FTO catalytic domain
Q9H479	[133, 151]	Fructosamine kinase
Q9HCU0	[77, 143]	Lectin C-type domain
Q9NXW2	[350, 374]	Domain of unknown function (DUF1977)
Q9UIF8	[1940, 1991]	PHD-finger
O00292	[286, 340]	Transforming growth factor beta like domain
O14786	[277, 308]	F5/8 type C domain
O15303	[511, 571]	Nine Cysteines Domain of family 3 GPCR
O60477	[254, 276]	BRNP1-3, EGF domain
O95263	[745, 766]	3'5'-cyclic nucleotide phosphodiesterase
O95715	[50, 90]	Small cytokines (intecrine/chemokine), interleukin-8 like
P19320	[56, 84]	Immunoglobulin I-set domain
P22736	[262, 338]	Double treble clef zinc finger, C4 type
P50895	[118, 151]	Immunoglobulin V-set domain
P56703	[131, 167]	wnt family
Q14574	[797, 895]	Cadherin, Y-type LIR-motif
Q15428	[62, 84]	Zinc-finger of C2H2 type
Q16549	[218, 238]	Subtilase family
Q5TGY3	[608, 625]	Domain of unknown function (DUF4683)
Q8IZC6	[1675, 1699]	Fibrillar collagen C-terminal domain
Q8NB12	[60, 86]	SET domain
Q8TDF5	[311, 331]	Low-density lipoprotein receptor domain class A
Q8TDQ1	[187, 206]	SHP2-interacting transmembrane adaptor protein, SIT
Q96GX9	[79, 94]	Class II Aldolase and Adducin N-terminal domain
Q96L08	[64, 82]	Sushi repeat (SCR repeat)
Q96N03	[115, 160]	Immunoglobulin V-set domain
Q96ST3	[551, 616]	Sin3 family co-repressor
Q9H4F8	[216, 299]	Thyroglobulin type-1 repeat
Q9NRG9	[364, 386]	Aladin seven-bladed propeller
Q9UBS5	[141, 167]	Sushi repeat (SCR repeat)
Q9UEW3	[493, 519]	Scavenger receptor cysteine-rich domain
Q9Y219	[33, 115]	N terminus of Notch ligand C2-like domain
A0A1W2PQJ5	[11, 27]	Ssu72-like protein
O43707	[881, 910]	Ca2+ insensitive EF hand
O95628	[5, 68]	RING/Ubox like zinc-binding domain
P11387	[490, 507]	Eukaryotic DNA topoisomerase I, catalytic core
P47224	[16, 42]	Mss4 protein
P49796	[289, 330]	PDZ domain
P55036	[0, 23]	von Willebrand factor type A domain
P80098	[24, 69]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q14112	[1007, 1081]	Thyroglobulin type-1 repeat
Q15772	[76, 132]	Immunoglobulin I-set domain
Q15797	[62, 135]	MH1 domain
Q53RE8	[124, 139]	Ankyrin repeats (3 copies)
Q6DT37	[885, 931]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q6IN85	[87, 105]	EVH1-like domain in PP4R3 protein
Q6NUN9	[449, 472]	Zinc finger, C2H2 type
Q6UWN5	[62, 219]	u-PAR/Ly-6 domain
Q7Z7F0	[99, 131]	KH-domain
Q8NB16	[436, 458]	Protein tyrosine and serine/threonine kinase
Q8NBI3	[270, 348]	Draxin
Q92994	[0, 38]	TFIIB zinc-binding
Q96L15	[28, 51]	NAD:arginine ADP-ribosyltransferase
Q96SJ8	[169, 189]	Tetraspanin family
Q9C0B6	[284, 315]	BRNP1-3, EGF domain
Q9H981	[136, 162]	Actin
Q9UI47	[202, 267]	Vinculin family
Q9Y232	[88, 113]	Chromo (CHRromatin Organisation MOdifier) domain
A0A0K0K1C0	[99, 114]	Immunoglobulin V-set domain
A0A1B0GTS1	[143, 183]	HSF-type DNA-binding
A0A804HLA8	[17, 55]	GGL domain
A8MPP1	[225, 298]	DEAD_2
O60294	[129, 148]	Leucine carboxyl methyltransferase
O95299	[98, 116]	Deoxynucleoside kinase
P07478	[123, 218]	Trypsin
P35625	[18, 35]	Tissue inhibitor of metalloproteinase
P43627	[166, 209]	Immunoglobulin domain
P49765	[64, 126]	PDGF/VEGF domain
Q04912	[546, 652]	IPT/TIG domain
Q13873	[77, 136]	Activin types I and II receptor domain
Q14117	[317, 344]	Amidohydrolase family
Q14184	[121, 169]	C2 domain
Q5MNZ6	[18, 40]	PROPPIN
Q5ST30	[873, 890]	Anticodon-binding domain of tRNA ligase
Q7Z3Z2	[48, 72]	RD3 protein
Q86UQ0	[71, 97]	C2H2-type zinc finger
Q8IVL5	[78, 118]	Leprecan family TPR-like repeat region
Q8IYD8	[769, 794]	FANCM to MHF binding domain
Q9BXJ7	[194, 250]	Amnionless
Q9H2S5	[314, 333]	SPRY domain
Q9H3U1	[25, 76]	Tetratricopeptide repeat
Q9H714	[270, 336]	Rubicon, PI3K-binding domain
Q9HBQ8	[23, 59]	Putative golgin subfamily A member 2-like protein 5
Q9UIF9	[1702, 1733]	PHD-finger
Q9UL36	[558, 592]	Zinc finger, C2H2 type
Q9Y4K3	[53, 116]	Zinc finger, C3HC4 type (RING finger)
A6NFA0	[119, 138]	Domain of unknown function (DUF4599)
O00139	[493, 579]	Kinesin motor domain
O15020	[590, 614]	Spectrin repeat
O60281	[803, 830]	Zinc finger, C2H2 type
O60469	[223, 254]	Immunoglobulin I-set domain
O76095	[48, 102]	Jumping translocation breakpoint protein (JTB)
P41235	[48, 132]	Double treble clef zinc finger, C4 type
P61812	[369, 390]	Transforming growth factor beta like domain
Q14451	[102, 129]	RA like domain
Q5M9Q1	[333, 350]	NF-kappa-B-activating protein C-terminal domain
Q6UXU4	[102, 127]	GSG1-like protein
Q7Z699	[326, 440]	Sprouty protein (Spry)
Q7Z6J6	[308, 329]	FERM adjacent (FA)
Q7Z7L1	[121, 172]	Poxviridae B3 protein
Q86UA6	[112, 215]	Replication protein A interacting C-terminal
Q86UW6	[1363, 1408]	Domain of unknown function (DUF7818)
Q8IXT1	[13, 55]	Replication factor-A C terminal domain
Q8N4S0	[412, 435]	Domain of unknown function (DUF4211)
Q8N5L8	[64, 79]	Alba
Q8TEP8	[2285, 2303]	Cep192 domain 7
Q8WY21	[689, 795]	Sortilin, neurotensin receptor 3, C-terminal
Q92785	[6, 59]	DPF1-3, N-terminal
Q96FE7	[22, 107]	Kringle domain
Q96P64	[439, 474]	Putative GTPase activating protein for Arf
Q96PV0	[191, 239]	PH domain-like
Q9H0F5	[482, 514]	Ring finger domain
Q9HA90	[131, 172]	Coiled-coil domain-containing protein 48
Q9Y4K0	[256, 325]	Scavenger receptor cysteine-rich domain
Q9Y615	[92, 110]	Actin
P06734	[245, 290]	Lectin C-type domain
P0DJG4	[196, 269]	Testicular haploid expressed repeat
P21291	[0, 74]	LIM domain
P21980	[0, 30]	Transglutaminase family
P30307	[235, 258]	M-phase inducer phosphatase
P55000	[9, 102]	u-PAR/Ly-6 domain
Q14520	[230, 309]	Kringle domain
Q7Z4S6	[240, 259]	Kinesin motor domain
Q86T75	[633, 684]	Olduvai domain
Q8N6T0	[380, 396]	Domain of unknown function (DUF4554)
Q8NCL9	[251, 273]	Adenomatosis polyposis coli down-regulated 1
Q8NE62	[186, 205]	GMC oxidoreductase
Q8WX77	[37, 138]	Insulin-like growth factor binding protein
Q8WXH2	[0, 34]	MORN repeat
Q96H79	[91, 129]	PARP12-like CCCH zinc finger tandem
Q9BXC9	[684, 706]	BBS2 C-terminal helix bundle
Q9NZM3	[792, 815]	Variant SH3 domain
Q9UHH9	[221, 251]	Inositol polyphosphate kinase
Q9Y678	[618, 652]	Coatomer gamma subunit appendage platform subdomain
Q9Y6V0	[582, 649]	Piccolo Zn-finger
D3W0D1	[175, 204]	Lectin C-type domain
O14511	[216, 308]	Immunoglobulin I-set domain
O75312	[248, 309]	ZPR1 zinc-finger domain
P00738	[310, 326]	Trypsin
P13500	[25, 57]	Small cytokines (intecrine/chemokine), interleukin-8 like
P18084	[18, 87]	Integrin plexin domain
P19525	[115, 152]	Double-stranded RNA binding motif
P22102	[202, 242]	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
Q15911	[1595, 1622]	Zinc finger, C2H2 type
Q5IJ48	[559, 575]	Laminin G domain
Q6IE37	[242, 260]	Macroglobulin domain MG3
Q6UWN0	[124, 172]	u-PAR/Ly-6 domain
Q86UK7	[12, 66]	ZNF598 RING finger domain
Q8WZ79	[302, 341]	Deoxyribonuclease II
Q96AE4	[142, 163]	KH domain
Q96QV1	[52, 94]	Folate receptor family
Q9BYZ8	[122, 157]	Lectin C-type domain
Q9GZT9	[12, 58]	MYND finger
Q9H1P6	[73, 136]	Normal lung function maintenance, Low in Lung Cancer 1 protein
Q9H270	[567, 592]	PEP5/VPS11 Clathrin repeat
Q9NQB0	[444, 497]	Zinc finger protein 704 C-terminal domain
Q9P2N5	[281, 309]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
O15016	[97, 144]	Trim66, B-box zinc-binding domain
O75596	[165, 196]	Lectin C-type domain
P06731	[279, 332]	Immunoglobulin domain
P07814	[313, 378]	tRNA synthetases class I (E and Q), catalytic domain
P10620	[46, 62]	MAPEG family
P11047	[35, 93]	Laminin N-terminal (Domain VI)
P13501	[24, 47]	Small cytokines (intecrine/chemokine), interleukin-8 like
P19075	[173, 188]	Tetraspanin family
P25391	[25, 81]	Laminin N-terminal (Domain VI)
P51124	[178, 218]	Trypsin
P78504	[37, 81]	N terminus of Notch ligand C2-like domain
P98088	[1397, 1482]	Mucin-2 protein WxxW repeating region
Q14249	[107, 130]	DNA/RNA non-specific endonuclease
Q16878	[123, 188]	Cysteine dioxygenase type I
Q7Z3S7	[867, 889]	Neuronal voltage-dependent calcium channel alpha 2acd
Q8NCL4	[564, 580]	Ricin-type beta-trefoil lectin domain
Q96EN8	[660, 692]	MOSC N-terminal beta barrel domain
Q96JK4	[748, 766]	Scavenger receptor cysteine-rich domain
Q9P2B2	[108, 133]	Immunoglobulin V-set domain
Q9ULH1	[342, 384]	PH domain
Q9UQR0	[449, 465]	SLED domain
Q9Y5F8	[717, 804]	Cadherin cytoplasmic C-terminal
O00744	[91, 115]	wnt family
O43151	[55, 103]	CXXC zinc finger domain
O43290	[544, 569]	SART-1 family
P19174	[957, 999]	Phosphatidylinositol-specific phospholipase C, Y domain
P56706	[120, 138]	wnt family
P59025	[173, 206]	Zinc-binding domain
Q13434	[397, 433]	RNA-binding, Nab2-type zinc finger
Q14449	[366, 416]	BPS (Between PH and SH2)
Q14807	[39, 76]	Kinesin motor domain
Q66K41	[58, 105]	Zinc-finger of C2H2 type
Q8IXL7	[71, 167]	SelR domain
Q8IY33	[0, 24]	Calponin homology (CH) domain
Q8NEN9	[846, 916]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q96L94	[28, 44]	PX domain
Q96NU0	[545, 604]	EGF-like domain
