Accession_number	Region	Domain
Q9Y6U7	[324, 335]	Ring finger domain
A8MUP6	[92, 112]	GSG1-like protein
O14905	[131, 156]	wnt family
O15230	[63, 132]	Laminin N-terminal (Domain VI)
O15230	[3647, 3672]	Laminin G domain
O15547	[126, 164]	ATP P2X receptor
O60243	[116, 133]	Sulfotransferase family
P36551	[162, 207]	Coproporphyrinogen III oxidase
P62736	[9, 49]	Actin
Q0WX57	[80, 131]	Ubiquitin carboxyl-terminal hydrolase
Q15468	[95, 124]	STIL N-terminal domain
Q5VU36	[689, 724]	FAM75 family
Q6UXV1	[149, 164]	Izumo sperm-egg fusion, Ig domain-associated
Q6ZVC0	[575, 647]	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter
Q70EL2	[578, 661]	Ubiquitin carboxyl-terminal hydrolase
Q7Z478	[637, 667]	DEAD/DEAH box helicase
Q9H2E6	[349, 384]	Sema domain
Q9H2E6	[514, 547]	Plexin repeat
Q9H4D5	[264, 311]	NXF1/2/3/5 leucine-rich repeat domain
Q9NR50	[390, 433]	EIF2B subunit epsilon LbH domain
Q9NXF8	[131, 168]	DHHC palmitoyltransferase
B0I1T2	[973, 985]	Unconventional myosin tail, actin- and lipid-binding
O95631	[51, 116]	Laminin N-terminal (Domain VI)
P02679	[31, 41]	Fibrinogen alpha/beta chain family
P08833	[30, 84]	Insulin-like growth factor binding protein
P08833	[198, 251]	Thyroglobulin type-1 repeat
P58215	[112, 145]	Scavenger receptor cysteine-rich domain
Q2L4Q9	[140, 267]	Trypsin
Q496Y0	[158, 195]	Zinc finger, C3HC4 type (RING finger)
Q5T871	[19, 54]	Late cornified envelope-like proline-rich protein 1
Q6UW56	[165, 194]	ATRAID-like, EGF domain
Q7Z3D6	[138, 255]	D-glutamate cyclase
Q9BQT9	[101, 125]	Calsyntenin, immunoglobulin-like domain
Q9BQT9	[673, 722]	Calsyntenin C-terminal
Q9H8W4	[149, 211]	FYVE zinc finger
Q9UBU7	[291, 302]	DBF zinc finger
Q9UGU0	[1888, 1933]	PHD-like zinc-binding domain
Q9Y4G2	[1021, 1047]	Rubicon Homology Domain
A8MVM7	[148, 176]	Domain of unknown function (DUF4553)
O60262	[20, 55]	GGL domain
O60879	[141, 165]	Diaphanous GTPase-binding Domain
P21912	[88, 119]	2Fe-2S iron-sulfur cluster binding domain
P36575	[128, 148]	Arrestin (or S-antigen), N-terminal domain
P36952	[179, 195]	Serpin (serine protease inhibitor)
Q0ZGT2	[651, 671]	Immunoglobulin I-set domain
Q13324	[38, 99]	Hormone receptor domain
Q2M3G0	[72, 102]	ABC transporter transmembrane region
Q7Z5A4	[259, 277]	Trypsin
Q8IV63	[4, 26]	zinc-ribbon domain
Q8IYB8	[249, 278]	DEXQ-box helicase domain of Suv3
Q8TC76	[266, 285]	Centrosome-associated C terminus
Q8WV99	[10, 49]	AN1-like Zinc finger
Q8WWR8	[218, 267]	BNR repeat-like domain
Q92551	[227, 259]	Inositol polyphosphate kinase
Q9BYE2	[498, 515]	Trypsin
Q9ULI3	[1025, 1056]	Calcium-binding EGF domain
Q9UQ72	[298, 320]	Immunoglobulin domain
Q9Y258	[32, 79]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q9Y4B4	[457, 477]	SNF2-related domain
A0A578	[90, 111]	Immunoglobulin V-set domain
O75129	[512, 553]	Astrotactin 1/2 N-terminal
O75925	[136, 168]	PINIT domain
P01225	[70, 122]	Cystine-knot domain
P02462	[1590, 1618]	C-terminal tandem repeated domain in type 4 procollagen
P04075	[121, 138]	Fructose-bisphosphate aldolase class-I
P23497	[617, 658]	SAND domain
P27216	[18, 35]	Annexin
P31997	[281, 313]	Immunoglobulin domain
P42229	[372, 402]	STAT protein, DNA binding domain
Q13490	[88, 114]	Inhibitor of Apoptosis domain
Q13490	[589, 610]	Zinc finger, C3HC4 type (RING finger)
Q2PZI1	[619, 654]	Q-cell neuroblast polarisation
Q3SYG4	[11, 32]	PTHB1 N-terminal
Q5T8I3	[24, 62]	N-terminal C2 in EEIG1 and EHBP1 proteins
Q6PEX3	[17, 171]	PMG protein
Q6ZRK6	[657, 743]	Coiled-coil domain-containing protein 73 family
Q8N5Y8	[217, 233]	Poly(ADP-ribose) polymerase catalytic domain
Q96AX9	[830, 871]	Zinc finger, C3HC4 type (RING finger)
Q9C035	[15, 56]	RING-type zinc-finger
Q9H772	[68, 159]	DAN domain
Q9UKR8	[147, 199]	Tetraspanin family
Q9Y5G0	[719, 764]	Cadherin cytoplasmic C-terminal
Q9Y5X4	[46, 114]	Double treble clef zinc finger, C4 type
A0A1B0GTH9	[79, 103]	zinc-finger of a C2HC-type
O15498	[177, 190]	Synaptobrevin
O43567	[239, 282]	Ring finger domain
O60260	[153, 207]	RING/Ubox like zinc-binding domain
P17927	[421, 487]	Sushi repeat (SCR repeat)
P28799	[377, 417]	Granulin
P42677	[33, 76]	Ribosomal protein S27
P60201	[125, 140]	Myelin proteolipid protein (PLP or lipophilin)
Q06587	[282, 302]	RAWUL domain RING finger- and WD40-associated ubiquitin-like
Q5RHP9	[364, 408]	Domain of unknown function (DUF4590)
Q5VYV0	[66, 98]	Forkhead domain
Q6GPH4	[255, 300]	XIAP-associated factor 1 C-terminal domain
Q6ZVZ8	[223, 319]	Ankyrin repeats (3 copies)
Q8TDX9	[827, 844]	REJ domain
Q96FT7	[280, 388]	Amiloride-sensitive sodium channel
Q96MC4	[56, 69]	CEP295 N-terminal-like protein
Q96NL8	[102, 119]	Retinal Maintenance
Q96PD4	[96, 118]	Interleukin-17
Q9HAV4	[478, 493]	Exportin-5 family
Q9NTN9	[367, 388]	Sema domain
Q9NXL9	[166, 204]	MCM OB domain
Q9UFD9	[433, 499]	RIMB1-like, N-terminal domain
Q9UJF2	[96, 152]	PH domain-like
Q9UJF2	[405, 417]	GTPase-activator protein for Ras-like GTPase
A2VEC9	[2392, 2426]	Low-density lipoprotein receptor domain class A
A2VEC9	[2749, 2767]	Thrombospondin type 1 domain
A2VEC9	[3530, 3586]	Trypsin Inhibitor like cysteine rich domain
O60296	[512, 553]	Kinesin associated protein
O60711	[152, 201]	LIM domain
O60826	[201, 225]	CCDC22 protein coiled-coil region
P29474	[618, 640]	Flavodoxin
P29474	[792, 811]	FAD binding domain
Q01740	[12, 41]	Flavin-binding monooxygenase-like
Q15784	[189, 226]	Neuronal helix-loop-helix transcription factor
Q53F39	[210, 256]	Calcineurin-like phosphoesterase
Q6UX06	[244, 254]	Olfactomedin-like domain
Q6ZMV5	[479, 500]	Phosphatase 4 regulatory subunit 3
Q6ZU64	[1053, 1071]	CFAP65, eight Ig-like domain
Q70J99	[115, 164]	C2 domain
Q8IZ83	[48, 69]	Aldehyde dehydrogenase family
Q8WXF3	[106, 141]	Insulin/IGF/Relaxin family
Q92629	[195, 224]	Sarcoglycan complex subunit protein
Q96P09	[204, 227]	Zinc finger, C3HC4 type (RING finger)
Q9BX63	[286, 314]	DEAD_2
Q9H0D6	[14, 42]	XRN 5'-3' exonuclease N-terminus
Q9H2A7	[102, 118]	C-X-C motif chemokine 16 domain
Q9H9L3	[180, 200]	Exonuclease
Q9HCC8	[229, 253]	Glycerophosphoryl diester phosphodiesterase family
Q9NPG8	[150, 171]	DHHC palmitoyltransferase
Q9NRA1	[275, 337]	PDGF/VEGF domain
Q9P2E5	[371, 405]	Chondroitin N-acetylgalactosaminyltransferase
Q9UBF6	[48, 96]	RING-H2 zinc finger domain
Q9UKP5	[371, 395]	Reprolysin (M12B) family zinc metalloprotease
Q9Y2J0	[82, 147]	FYVE-type zinc finger
Q9Y2J0	[408, 439]	C2 domain
Q9Y2X0	[772, 828]	Mediator complex subunit 16, C-terminal
Q9Y5R6	[77, 114]	DM DNA binding domain
O15146	[424, 440]	Fz domain
O15146	[680, 696]	Protein tyrosine and serine/threonine kinase
O95376	[166, 189]	Zinc finger, C3HC4 type (RING finger)
O95388	[333, 361]	Cystine-knot domain
P00995	[32, 78]	Kazal-type serine protease inhibitor domain
P02765	[179, 236]	Cystatin domain
P0C672	[159, 186]	Tetraspanin family
P13497	[555, 587]	Coagulation Factor Xa inhibitory site
P54753	[365, 400]	Fibronectin type III domain
Q02643	[53, 111]	Hormone receptor domain
Q5JRM2	[336, 356]	Uncharacterized protein CXorf66
Q5JTZ5	[78, 99]	Domain of unknown function (DUF4682)
Q5T3J3	[593, 618]	Ligand-dependent nuclear receptor-interacting factor 1
Q5U651	[183, 221]	Ras association (RalGDS/AF-6) domain
Q6Q8B3	[191, 214]	CD80-like C2-set immunoglobulin domain
Q6X784	[278, 326]	Zona-pellucida-binding protein (Sp38) C-terminal EGF-like domain
Q86VE9	[338, 372]	Serine incorporator (Serinc)
Q8IVJ1	[375, 401]	Divalent cation transporter
Q8NC67	[301, 331]	Low-density lipoprotein receptor domain class A
Q8NCS7	[411, 426]	Plasma-membrane choline transporter
Q96HF1	[104, 148]	Fz domain
Q9H334	[305, 332]	FOXP coiled-coil domain
Q9H4B4	[63, 100]	Protein kinase domain
Q9HC96	[344, 360]	Calpain large subunit, domain III
Q9UGC7	[260, 277]	RF-1 domain
Q9UGI8	[236, 255]	LIM domain
Q9UP79	[323, 356]	Reprolysin (M12B) family zinc metalloprotease
Q9UP79	[651, 689]	ADAMTS cysteine-rich domain
Q9UP79	[840, 867]	Thrombospondin type 1 domain
Q9UPM6	[98, 121]	LIM domain
A6NNM3	[432, 499]	RIMB1-like, N-terminal domain
O00213	[370, 411]	Phosphotyrosine interaction domain (PTB/PID)
O15355	[351, 369]	Protein phosphatase 2C
O75689	[8, 26]	Putative GTPase activating protein for Arf
P04628	[75, 117]	wnt family
P31512	[5, 41]	Flavin-binding monooxygenase-like
P51793	[406, 421]	Voltage gated chloride channel
P58062	[32, 84]	Kazal-type serine protease inhibitor domain
Q05048	[121, 134]	WD domain, G-beta repeat
Q13133	[97, 164]	Double treble clef zinc finger, C4 type
Q7KZ85	[320, 350]	Helix-turn-helix DNA-binding domain of SPT6
Q7KZ85	[1233, 1262]	S1 RNA binding domain
Q7LDG7	[518, 549]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q86X45	[361, 380]	Dynein axonemal assembly factor 11-like, CS domain
Q8N967	[39, 62]	Leucine rich repeat N-terminal domain
Q8NDA2	[752, 768]	Immunoglobulin domain
Q8NDA2	[1080, 1116]	Immunoglobulin I-set domain
Q8TF40	[70, 135]	Folliculin-interacting protein N-terminus
Q8WY36	[81, 101]	HMG (high mobility group) box
Q9NQT4	[28, 49]	3' exoribonuclease family, domain 1
Q9NR71	[347, 392]	Neutral/alkaline non-lysosomal ceramidase, N-terminal
Q9NYQ7	[1726, 1743]	EGF-like domain
Q9NYQ7	[2491, 2523]	GPCR proteolysis site, GPS, motif
Q9NZL4	[79, 130]	Nucleotide exchange factor Fes1
Q9P2P5	[208, 226]	C2 domain
Q9UBT6	[312, 325]	impB/mucB/samB family
Q9UKI3	[83, 118]	Immunoglobulin V-set domain
Q9ULC8	[102, 139]	DHHC palmitoyltransferase
Q9Y2I2	[57, 104]	Laminin N-terminal (Domain VI)
A0A0B4J240	[93, 113]	Immunoglobulin V-set domain
O60941	[243, 280]	Zinc finger, ZZ type
O95232	[15, 58]	LUC7 N_terminus
P10275	[558, 626]	Double treble clef zinc finger, C4 type
P42226	[337, 360]	STAT protein, DNA binding domain
P81408	[118, 156]	CD20-like family
P81534	[29, 57]	Beta defensin
Q01201	[127, 155]	Rel homology DNA-binding domain
Q13939	[539, 581]	Calicin, beta-propeller domain
Q5H913	[157, 172]	ADP-ribosylation factor family
Q6B9Z1	[65, 108]	Insulin growth factor-like family
Q6UWE0	[673, 715]	Zinc finger, C3HC4 type (RING finger)
Q6ZMZ0	[195, 251]	IBR domain, a half RING-finger domain
Q6ZMZ0	[285, 315]	IBR domain
Q7Z6E9	[4, 19]	DWNN domain
Q7Z6E9	[253, 325]	U-box domain
Q86U70	[256, 271]	LIM-domain binding protein
Q8IWB4	[689, 724]	FAM75 family
Q8ND23	[92, 118]	Carmil pleckstrin homology domain
Q8TCZ2	[206, 239]	CD99 antigen like protein 2
Q99661	[528, 587]	Kinesin motor domain
Q9NNW5	[971, 999]	WD domain, G-beta repeat
Q9UHD1	[13, 64]	CHORD
O43609	[186, 298]	Sprouty protein (Spry)
O75603	[66, 160]	GCM motif protein
P01024	[693, 728]	Anaphylotoxin-like domain
P01599	[30, 57]	Immunoglobulin V-set domain
P07288	[192, 247]	Trypsin
Q08708	[34, 74]	Immunoglobulin V-set domain
Q08AE8	[60, 101]	Kinase non-catalytic C-lobe domain
Q52LD8	[159, 182]	Raftlin
Q5VWQ8	[146, 191]	PH domain-like
Q5VWQ8	[448, 461]	GTPase-activator protein for Ras-like GTPase
Q6P988	[417, 450]	Pectinacetylesterase
Q86W47	[56, 136]	Calcium-activated potassium channel, beta subunit
Q8N6S4	[429, 449]	ANKRD13 C-terminal
Q8NBP7	[213, 245]	Subtilase family
Q96LX7	[431, 472]	CCDC17 C-terminal domain
Q9H0A6	[127, 169]	Ring finger domain
Q9H0A6	[293, 336]	RING-type zinc-finger
Q9H2Y9	[556, 603]	Kazal-type serine protease inhibitor domain
Q9UGN4	[24, 40]	Immunoglobulin V-set domain
A0AAG2TU59	[4, 31]	Ring finger domain
K9M1U5	[28, 43]	Interleukin-28A
O75676	[416, 435]	Protein kinase domain
P00747	[29, 63]	PAN domain
P00747	[401, 454]	Kringle domain
P00747	[740, 763]	Trypsin
P00973	[49, 65]	Nucleotidyltransferase domain
P22079	[138, 181]	Animal haem peroxidase
P27815	[221, 249]	Phosphodiesterase 4 upstream conserved regions (UCR)
P37108	[24, 75]	Signal recognition particle 14kD protein
P42892	[726, 760]	Peptidase family M13
Q00872	[139, 159]	Immunoglobulin I-set domain
Q13111	[799, 840]	CAF1 complex subunit p150, region binding to CAF1-p60 at C-term
Q17RY6	[42, 65]	Snake toxin and toxin-like protein
Q6UXH9	[239, 270]	EGF-like domain
Q6UXH9	[317, 342]	Sushi repeat (SCR repeat)
Q6UXH9	[629, 660]	Trypsin
Q6ZVN7	[95, 127]	Family of unknown function (DUF5543)
Q7Z6J4	[454, 500]	FYVE zinc finger
Q86U86	[400, 417]	Bromodomain
Q8IWY8	[466, 492]	Myb/SANT-like DNA-binding domain
Q8N2W9	[204, 231]	PINIT domain
Q8NA58	[327, 344]	CAF1 family ribonuclease
Q8WWZ7	[1362, 1378]	ABC transporter
Q9UDY6	[16, 60]	Zinc finger, C3HC4 type (RING finger)
Q9UDY6	[95, 121]	B-box zinc finger
A0A1B0GX31	[93, 112]	Immunoglobulin V-set domain
A6NKU9	[484, 500]	Cell cycle regulatory protein
O43610	[152, 263]	Sprouty protein (Spry)
O43896	[11, 44]	Kinesin motor domain
O75317	[166, 245]	Ubiquitin carboxyl-terminal hydrolase
P22681	[381, 419]	Zinc finger, C3HC4 type (RING finger)
P28068	[91, 105]	Class II histocompatibility antigen, beta domain
P34130	[94, 146]	Nerve growth factor family
P39877	[43, 89]	Phospholipase A2
P41222	[49, 74]	Lipocalin / cytosolic fatty-acid binding protein family
P49591	[50, 68]	Seryl-tRNA synthetase N-terminal domain
P53675	[890, 905]	Region in Clathrin and VPS
Q02156	[272, 294]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q13562	[166, 198]	Neuronal helix-loop-helix transcription factor
Q5JPI3	[9, 26]	Domain of unknown function (DUF4518)
Q5T890	[423, 449]	SNF2-related domain
Q5T890	[1140, 1152]	Helicase-associated putative binding domain, C-terminal
Q5TF58	[459, 479]	Intermediate filament protein
Q6NUI2	[634, 652]	Glycerol-3-phosphate acyltransferase C-terminal region
Q6S8J3	[940, 999]	Actin
Q7Z3T8	[743, 805]	FYVE zinc finger
Q7Z6J8	[180, 219]	HECT-like Ubiquitin-conjugating enzyme (E2)-binding
Q86YW9	[665, 692]	Eukaryotic Mediator 12 subunit domain
Q8NHW4	[33, 53]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q8WXI9	[420, 454]	GATA zinc finger
Q96DY7	[636, 692]	MDM2-binding
Q9BZP6	[430, 474]	Chitin binding Peritrophin-A domain
Q9H063	[25, 58]	Maf1 regulator
Q9H4K7	[83, 103]	GTP1/OBG
Q9P1Z9	[1400, 1418]	Domain of unknown function (DUF4456)
Q9UKK3	[144, 198]	PARP4 WGR-like domain
Q9UKP3	[4, 64]	CHORD
Q9UKR0	[122, 143]	Trypsin
Q9Y4D8	[3771, 3790]	HECT-domain (ubiquitin-transferase)
Q9Y5Y9	[304, 338]	Ion transport protein
Q9Y5Y9	[926, 946]	Sodium ion transport-associated
D6RJB6	[80, 131]	Ubiquitin carboxyl-terminal hydrolase
O00291	[631, 655]	HIP1R domain
O60229	[2316, 2342]	Kalirin, SH3
O60229	[2471, 2492]	Immunoglobulin I-set domain
O60383	[371, 398]	Transforming growth factor beta like domain
O60494	[1606, 1616]	CUB domain
P09958	[179, 203]	Subtilase family
P0C7P4	[60, 79]	Ubiquinol-cytochrome c reductase 8 kDa, N-terminal
P0DN87	[27, 41]	Cystine-knot domain
P55197	[37, 64]	PHD-finger
P55197	[125, 197]	PHD-zinc-finger like domain
Q15018	[4, 21]	BRCA1-A complex subunit Abraxas 1 MPN domain
Q52MB2	[62, 95]	Domain of unknown function (DUF4677)
Q5SW24	[240, 256]	Dapper
Q7Z6J0	[11, 52]	Zinc finger, C3HC4 type (RING finger)
Q86UU1	[106, 125]	FHA domain
Q8IUG1	[1, 82]	Keratin, high sulfur B2 protein
Q8WYQ3	[102, 133]	CHCH domain
Q96A47	[61, 77]	LIM domain
Q96FV3	[170, 203]	Tetraspanin family
Q96MH7	[154, 238]	C5orf34-like, second domain
Q96NL3	[199, 221]	Zinc finger, C2H2 type
Q9BTN0	[296, 351]	Immunoglobulin I-set domain
Q9Y4R8	[512, 523]	Telomere length regulation protein
Q9Y6Q2	[677, 712]	Adaptor complexes medium subunit family
A0A1B0GX78	[93, 109]	Immunoglobulin V-set domain
A0AAG2UXS2	[843, 866]	Olduvai domain
A6NN90	[259, 285]	Domain of unknown function (DUF4639)
O43583	[31, 66]	DENR, N-terminal
O75362	[376, 395]	Zinc finger, C2H2 type
Q07021	[181, 200]	Mitochondrial glycoprotein
Q12800	[221, 239]	CP2 transcription factor
Q7Z6M3	[99, 118]	Immunoglobulin domain
Q8N7C7	[289, 299]	Ring finger domain
Q8NB91	[547, 575]	Fanconi anaemia group B protein middle domain
Q8WY41	[235, 266]	Nanos RNA binding domain
Q8WZ73	[48, 93]	E3 ubiquitin-protein ligase CARP1/2, FYVE/PHD zinc finger
Q8WZ73	[312, 355]	Zinc finger, C3HC4 type (RING finger)
Q92876	[122, 145]	Trypsin
Q9BUN1	[200, 276]	Protein missing in infertile sperm 1, putative
Q9C0B1	[162, 187]	FTO catalytic domain
Q9C0B1	[339, 357]	FTO C-terminal domain
Q9H479	[133, 151]	Fructosamine kinase
Q9HCU0	[77, 143]	Lectin C-type domain
Q9NXW2	[350, 366]	Domain of unknown function (DUF1977)
Q9UIF8	[1940, 1978]	PHD-finger
O00292	[286, 340]	Transforming growth factor beta like domain
O14786	[290, 308]	F5/8 type C domain
O15303	[513, 564]	Nine Cysteines Domain of family 3 GPCR
O60477	[254, 276]	BRNP1-3, EGF domain
O60477	[402, 476]	BRINP C-terminal domain
O95263	[745, 766]	3'5'-cyclic nucleotide phosphodiesterase
O95715	[50, 90]	Small cytokines (intecrine/chemokine), interleukin-8 like
P19320	[56, 84]	Immunoglobulin I-set domain
P19320	[480, 497]	Immunoglobulin C2-set domain
P22736	[266, 334]	Double treble clef zinc finger, C4 type
P50895	[118, 143]	Immunoglobulin V-set domain
P50895	[168, 186]	CD80-like C2-set immunoglobulin domain
P56703	[131, 167]	wnt family
Q14574	[840, 892]	Cadherin, Y-type LIR-motif
Q15428	[62, 78]	Zinc-finger of C2H2 type
Q16549	[218, 238]	Subtilase family
Q5TGY3	[608, 625]	Domain of unknown function (DUF4683)
Q8IZC6	[1675, 1699]	Fibrillar collagen C-terminal domain
Q8NB12	[60, 86]	SET domain
Q8TDF5	[311, 326]	Low-density lipoprotein receptor domain class A
Q8TDQ1	[187, 206]	SHP2-interacting transmembrane adaptor protein, SIT
Q96GX9	[79, 94]	Class II Aldolase and Adducin N-terminal domain
Q96L08	[64, 82]	Sushi repeat (SCR repeat)
Q96N03	[115, 151]	Immunoglobulin V-set domain
Q96ST3	[552, 616]	Sin3 family co-repressor
Q9H4F8	[227, 292]	Thyroglobulin type-1 repeat
Q9H4F8	[378, 424]	Secreted protein acidic and rich in cysteine Ca binding region
Q9NRG9	[364, 386]	Aladin seven-bladed propeller
Q9UBS5	[141, 157]	Sushi repeat (SCR repeat)
Q9UEW3	[493, 519]	Scavenger receptor cysteine-rich domain
Q9Y219	[33, 115]	N terminus of Notch ligand C2-like domain
A0A1W2PQJ5	[11, 27]	Ssu72-like protein
O43707	[881, 907]	Ca2+ insensitive EF hand
O95628	[14, 60]	RING/Ubox like zinc-binding domain
P11387	[490, 507]	Eukaryotic DNA topoisomerase I, catalytic core
P47224	[16, 42]	Mss4 protein
P49796	[300, 330]	PDZ domain
P55036	[6, 23]	von Willebrand factor type A domain
P80098	[33, 69]	Small cytokines (intecrine/chemokine), interleukin-8 like
Q14112	[1019, 1081]	Thyroglobulin type-1 repeat
Q15772	[76, 125]	Immunoglobulin I-set domain
Q15772	[1738, 1762]	Protein kinase domain
Q15797	[62, 131]	MH1 domain
Q53RE8	[124, 139]	Ankyrin repeats (3 copies)
Q6DT37	[885, 927]	Phorbol esters/diacylglycerol binding domain (C1 domain)
Q6IN85	[87, 103]	EVH1-like domain in PP4R3 protein
Q6NUN9	[453, 472]	Zinc finger, C2H2 type
Q6UWN5	[132, 215]	u-PAR/Ly-6 domain
Q7Z7F0	[104, 131]	KH-domain
Q8NB16	[436, 458]	Protein tyrosine and serine/threonine kinase
Q8NBI3	[270, 348]	Draxin
Q92994	[5, 38]	TFIIB zinc-binding
Q96L15	[30, 51]	NAD:arginine ADP-ribosyltransferase
Q96SJ8	[169, 189]	Tetraspanin family
Q9C0B6	[284, 309]	BRNP1-3, EGF domain
Q9C0B6	[425, 496]	BRINP C-terminal domain
Q9H981	[136, 162]	Actin
Q9UI47	[202, 267]	Vinculin family
Q9Y232	[88, 112]	Chromo (CHRromatin Organisation MOdifier) domain
A0A0K0K1C0	[99, 112]	Immunoglobulin V-set domain
A0A1B0GTS1	[143, 182]	HSF-type DNA-binding
A0A804HLA8	[17, 55]	GGL domain
A8MPP1	[234, 298]	DEAD_2
O60294	[129, 148]	Leucine carboxyl methyltransferase
O95299	[98, 116]	Deoxynucleoside kinase
P07478	[123, 218]	Trypsin
P35625	[22, 35]	Tissue inhibitor of metalloproteinase
P43627	[166, 209]	Immunoglobulin domain
P49765	[64, 124]	PDGF/VEGF domain
Q04912	[569, 652]	IPT/TIG domain
Q13873	[77, 129]	Activin types I and II receptor domain
Q14117	[317, 344]	Amidohydrolase family
Q14184	[142, 169]	C2 domain
Q5MNZ6	[18, 40]	PROPPIN
Q5ST30	[873, 890]	Anticodon-binding domain of tRNA ligase
Q7Z3Z2	[48, 72]	RD3 protein
Q86UQ0	[81, 97]	C2H2-type zinc finger
Q8IVL5	[78, 118]	Leprecan family TPR-like repeat region
Q8IYD8	[769, 790]	FANCM to MHF binding domain
Q8IYD8	[1841, 1874]	ERCC4 domain
Q9BXJ7	[194, 250]	Amnionless
Q9H2S5	[314, 333]	SPRY domain
Q9H3U1	[26, 76]	Tetratricopeptide repeat
Q9H714	[270, 336]	Rubicon, PI3K-binding domain
Q9H714	[598, 648]	Rubicon Homology Domain
Q9HBQ8	[23, 52]	Putative golgin subfamily A member 2-like protein 5
Q9UIF9	[1702, 1723]	PHD-finger
Q9UL36	[566, 588]	Zinc finger, C2H2 type
Q9Y4K3	[69, 107]	Zinc finger, C3HC4 type (RING finger)
A6NFA0	[119, 138]	Domain of unknown function (DUF4599)
O00139	[493, 552]	Kinesin motor domain
O15020	[590, 614]	Spectrin repeat
O60281	[807, 830]	Zinc finger, C2H2 type
O60281	[2369, 2426]	Zinc finger protein 292, C2H2-type zinc finger
O60469	[231, 254]	Immunoglobulin I-set domain
O76095	[48, 102]	Jumping translocation breakpoint protein (JTB)
P41235	[59, 127]	Double treble clef zinc finger, C4 type
P61812	[369, 390]	Transforming growth factor beta like domain
Q14451	[102, 129]	RA like domain
Q5M9Q1	[333, 350]	NF-kappa-B-activating protein C-terminal domain
Q6UXU4	[102, 127]	GSG1-like protein
Q7Z699	[332, 435]	Sprouty protein (Spry)
Q7Z6J6	[309, 329]	FERM adjacent (FA)
Q7Z7L1	[121, 157]	Poxviridae B3 protein
Q86UA6	[136, 215]	Replication protein A interacting C-terminal
Q86UW6	[1370, 1408]	Domain of unknown function (DUF7818)
Q8IXT1	[13, 55]	Replication factor-A C terminal domain
Q8N4S0	[412, 435]	Domain of unknown function (DUF4211)
Q8N5L8	[64, 79]	Alba
Q8TEP8	[2285, 2303]	Cep192 domain 7
Q8WY21	[689, 792]	Sortilin, neurotensin receptor 3, C-terminal
Q92785	[14, 59]	DPF1-3, N-terminal
Q96FE7	[25, 88]	Kringle domain
Q96P64	[443, 474]	Putative GTPase activating protein for Arf
Q96PV0	[191, 239]	PH domain-like
Q9H0F5	[482, 504]	Ring finger domain
Q9HA90	[131, 172]	Coiled-coil domain-containing protein 48
