Accession_number	Region	Domain
Q86YV5	[1087, 352]	Protein tyrosine and serine/threonine kinase
Q86YV5	[1087, 921]	Protein tyrosine and serine/threonine kinase
Q86YV5	[1087, 1051]	Protein tyrosine and serine/threonine kinase
Q86YV5	[1087, 1096]	Protein tyrosine and serine/threonine kinase
Q96N19	[325, 257]	GPR137 N-terminal domain
Q96N19	[371, 257]	GPR137 N-terminal domain
Q9H9P5	[112, 151]	UNK-like, CCCH zinc finger
Q9H9P5	[202, 151]	UNK-like, CCCH zinc finger
Q9NRY4	[261, 40]	p190-A and -B Rho GAPs FF domain
Q9NYJ7	[395, 424]	EGF-like domain
Q9UBN6	[141, 180]	TNFR/NGFR cysteine-rich region
Q9UGC6	[84, 49]	Regulator of G protein signaling domain
Q9UHC7	[213, 232]	CCCH-type zinc finger
Q9UHV7	[1367, 314]	MID domain of medPIWI
Q9UHV7	[1367, 1128]	MID domain of medPIWI
Q9UKT9	[202, 221]	Zinc finger, C2H2 type
O15156	[430, 388]	Zinc finger, C2H2 type
P10070	[564, 486]	Zinc finger, C2H2 type
P10070	[632, 589]	Zinc finger, C2H2 type
P52746	[1565, 205]	Zinc finger, C2H2 type
P52746	[1565, 292]	Zinc finger, C2H2 type
P52746	[1565, 375]	Zinc finger, C2H2 type
P52746	[1565, 460]	Zinc finger, C2H2 type
P52746	[1565, 587]	Zinc finger, C2H2 type
P52746	[1565, 898]	Zinc finger, C2H2 type
P52746	[1565, 1054]	Zinc finger, C2H2 type
P52746	[1565, 1149]	Zinc finger, C2H2 type
P52746	[1565, 1304]	Zinc finger, C2H2 type
P52746	[1565, 1394]	Zinc finger, C2H2 type
P52746	[1565, 1515]	Zinc finger, C2H2 type
P52746	[1584, 1587]	Zinc finger, C2H2 type
Q01954	[358, 65]	Zinc-finger of C2H2 type
Q01954	[358, 316]	Zinc-finger of C2H2 type
Q01954	[358, 377]	Zinc-finger of C2H2 type
Q01954	[429, 377]	Zinc-finger of C2H2 type
Q01954	[711, 377]	Zinc-finger of C2H2 type
Q01954	[947, 377]	Zinc-finger of C2H2 type
Q13772	[340, 327]	Nuclear coactivator
Q13772	[387, 327]	Nuclear coactivator
Q5JVG2	[167, 48]	KRAB box
Q5JVG2	[212, 48]	KRAB box
Q5JVG2	[263, 48]	KRAB box
Q5JVG2	[338, 48]	KRAB box
Q5JVG2	[821, 48]	KRAB box
Q6ZN11	[132, 48]	KRAB box
Q6ZN11	[218, 48]	KRAB box
Q7RTS3	[165, 129]	Helix-loop-helix DNA-binding domain
Q8N1G1	[802, 37]	ElonginA binding-protein 1
Q8N1G1	[959, 962]	ElonginA binding-protein 1
Q8N1G1	[1006, 962]	ElonginA binding-protein 1
Q8N8U3	[447, 317]	Domain of unknown function (DUF4939)
Q8NHY6	[729, 483]	C2H2-type zinc finger
Q8NHY6	[729, 603]	C2H2-type zinc finger
Q92800	[322, 322]	Ezh2, MCSS domain
Q92800	[396, 322]	Ezh2, MCSS domain
Q92800	[483, 322]	Ezh2, MCSS domain
Q96NS1	[29, 26]	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
Q9H461	[268, 268]	Frizzled/Smoothened family membrane region
Q9NRS4	[109, 101]	Scavenger receptor cysteine-rich domain
O14513	[1469, 470]	Nck-associated protein 5, Peripheral clock protein
O14513	[1469, 557]	Nck-associated protein 5, Peripheral clock protein
O75113	[531, 74]	N4BP1, first type I KH-domain
O94851	[740, 370]	Mical, Rossman domain
P51587	[2969, 747]	BRCA2, OB2
P51587	[2969, 1922]	BRCA2, OB2
P51587	[3234, 3035]	BRCA2, OB2
P51828	[871, 790]	Adenylate and Guanylate cyclase catalytic domain
Q15466	[63, 15]	Ligand-binding domain of nuclear hormone receptor
Q15466	[63, 57]	Ligand-binding domain of nuclear hormone receptor
Q3B8N5	[439, 24]	Homeo-prospero domain
Q8IXZ2	[776, 794]	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
Q8NEG5	[514, 271]	Zinc finger, ZZ type
Q8NEG5	[591, 271]	Zinc finger, ZZ type
Q8TC21	[475, 405]	Zinc finger, C2H2 type
Q8TD26	[1619, 427]	Chromo (CHRromatin Organisation MOdifier) domain
Q8TD26	[1781, 427]	Chromo (CHRromatin Organisation MOdifier) domain
Q8TD26	[1925, 427]	Chromo (CHRromatin Organisation MOdifier) domain
Q96JK2	[872, 361]	WD domain, G-beta repeat
Q9BYW2	[1561, 745]	SET domain
Q9BYW2	[1561, 814]	SET domain
Q9BYW2	[1561, 1548]	SET domain
Q9BYW2	[1674, 1667]	SET domain
Q9UJM3	[102, 65]	GTPase binding
Q9UM63	[62, 84]	Zinc finger, C2H2 type
Q9UM63	[147, 84]	Zinc finger, C2H2 type
Q9UN75	[723, 669]	Cadherin domain
O15198	[175, 135]	MH1 domain
O94913	[1479, 236]	Pre-mRNA cleavage complex 2 protein Pcf11, alpha-helical domain
O94916	[446, 181]	Rel homology dimerisation domain
P01100	[313, 194]	bZIP transcription factor
Q02833	[95, 87]	Ras association (RalGDS/AF-6) domain
Q02833	[141, 87]	Ras association (RalGDS/AF-6) domain
Q15042	[615, 532]	Rab3 GTPase-activating protein catalytic subunit
Q3V5L5	[770, 777]	Glycosyltransferase family 18
Q5FWF6	[225, 51]	KRAB box
Q6ICB4	[152, 120]	PH domain
Q6ICB4	[239, 120]	PH domain
Q6ZNH5	[470, 148]	Zinc finger, C2H2 type
Q8IWT3	[1949, 1112]	CUL7/CUL9 ARM repeat domain
Q8IWT3	[2045, 1112]	CUL7/CUL9 ARM repeat domain
Q8IWT3	[2107, 1112]	CUL7/CUL9 ARM repeat domain
Q8N988	[136, 76]	KRAB box
Q96HQ0	[483, 329]	Zinc finger, C2H2 type
Q96LC7	[539, 466]	SIGLEC family-like protein 1 C-terminal domain
Q9BWW7	[304, 236]	Zinc finger, C2H2 type
Q9BWW7	[323, 323]	Zinc finger, C2H2 type
Q9NRU3	[887, 796]	Metal transporter CNNM2-like, C-terminal CNBH domain
Q9UPX8	[666, 306]	PDZ domain
O00622	[229, 173]	CCN3 Nov like TSP1 domain
O95785	[1592, 318]	Zinc finger found in WIZ protein
O95785	[1592, 367]	Zinc finger found in WIZ protein
O95785	[1592, 884]	Zinc finger found in WIZ protein
O95785	[1592, 1408]	Zinc finger found in WIZ protein
P0CW18	[360, 332]	Trypsin
P13224	[143, 41]	Platelet glycoprotein Ib beta chain C-terminal domain
P17040	[238, 134]	SCAN domain
P17040	[641, 134]	SCAN domain
P17040	[701, 134]	SCAN domain
P17040	[866, 134]	SCAN domain
P54257	[108, 19]	HAP1 N-terminal conserved region
P54257	[655, 460]	HAP1 N-terminal conserved region
Q14766	[1662, 227]	Calcium-binding EGF domain
Q14766	[1662, 439]	Calcium-binding EGF domain
Q14766	[1662, 738]	Calcium-binding EGF domain
Q14766	[1662, 1586]	Calcium-binding EGF domain
Q14766	[1662, 1705]	Calcium-binding EGF domain
Q6ZMY9	[452, 185]	Zinc finger, C2H2 type
Q6ZMY9	[452, 248]	Zinc finger, C2H2 type
Q7L0R7	[379, 164]	Ring finger domain
Q86TJ5	[436, 287]	Zinc finger, C2H2 type
Q86TJ5	[436, 458]	Zinc finger, C2H2 type
Q96QE3	[1128, 42]	ATPase family associated with various cellular activities (AAA)
Q96QE3	[1627, 1205]	ATPase family associated with various cellular activities (AAA)
Q9Y6U7	[324, 325]	Ring finger domain
A6NEQ0	[431, 79]	RNA recognition motif
A6NKF1	[60, 70]	SAC3/GANP family
O15230	[3550, 879]	Laminin G domain
O15230	[3550, 1099]	Laminin G domain
O15230	[3550, 1160]	Laminin G domain
O15230	[3550, 1646]	Laminin G domain
O15230	[3550, 2179]	Laminin G domain
P17031	[163, 54]	KRAB box
P17031	[249, 54]	KRAB box
P36551	[151, 35]	Coproporphyrinogen III oxidase
Q0WX57	[80, 61]	Ubiquitin carboxyl-terminal hydrolase
Q15468	[720, 615]	STIL coiled coil region
Q15468	[720, 712]	STIL coiled coil region
Q3KNW5	[39, 20]	Sodium Bile acid symporter family
Q3KNW5	[315, 212]	Sodium Bile acid symporter family
Q3KNW5	[352, 212]	Sodium Bile acid symporter family
Q5RL73	[169, 164]	RNA-binding protein 48 helical domain
Q5VU36	[1216, 156]	Domain of unknown function (DUF4599)
Q5VU36	[1326, 156]	Domain of unknown function (DUF4599)
Q70EL2	[159, 136]	Zn-finger in ubiquitin-hydrolases and other protein
Q7Z6M1	[48, 45]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain
Q8N8Z8	[615, 199]	Zinc finger, C2H2 type
Q8N8Z8	[615, 637]	Zinc finger, C2H2 type
Q96EG3	[503, 324]	Zinc finger, C2H2 type
Q96JF6	[763, 169]	Zinc finger, C2H2 type
Q96JF6	[763, 613]	Zinc finger, C2H2 type
Q96JF6	[763, 783]	Zinc finger, C2H2 type
Q9H4D5	[310, 192]	Tap, RNA-binding
Q9UBS9	[1173, 452]	Sad1 / UNC-like C-terminal
A8MUZ8	[107, 47]	KRAB box
O95631	[404, 446]	Laminin EGF domain
P17032	[523, 192]	Zinc finger, C2H2 type
P17032	[523, 313]	Zinc finger, C2H2 type
P17032	[523, 534]	Zinc finger, C2H2 type
P52798	[142, 151]	Ephrin
Q2L4Q9	[308, 305]	Trypsin
Q2L4Q9	[532, 521]	Trypsin
Q496Y0	[556, 433]	ATP-dependent protease La (LON) substrate-binding domain
Q5GLZ8	[760, 394]	HECT-domain (ubiquitin-transferase)
Q5THK1	[2026, 314]	Drosophila Tantalus-like
Q5THK1	[2026, 371]	Drosophila Tantalus-like
Q5THK1	[2026, 739]	Drosophila Tantalus-like
Q5THK1	[2026, 810]	Drosophila Tantalus-like
Q5THK1	[2026, 856]	Drosophila Tantalus-like
Q5THK1	[2026, 1088]	Drosophila Tantalus-like
Q5THK1	[2026, 1161]	Drosophila Tantalus-like
Q5THK1	[2026, 1321]	Drosophila Tantalus-like
Q5THK1	[2026, 1512]	Drosophila Tantalus-like
Q5THK1	[2026, 1752]	Drosophila Tantalus-like
Q5THK1	[2026, 1917]	Drosophila Tantalus-like
Q6UW56	[165, 89]	ATRAID-like, EGF domain
Q6ZNE9	[509, 164]	RUN domain
Q7Z3V5	[586, 176]	Zinc finger, C2H2 type
Q7Z3V5	[586, 293]	Zinc finger, C2H2 type
Q8N554	[157, 155]	Zinc-finger associated domain (zf-AD)
Q8N554	[223, 155]	Zinc-finger associated domain (zf-AD)
Q8N554	[414, 155]	Zinc-finger associated domain (zf-AD)
Q8NC60	[556, 153]	YqeH-like, C-terminal
Q8TCV5	[77, 120]	WAP-type (Whey Acidic Protein) 'four-disulfide core'
Q96JP5	[430, 358]	Zinc finger, C2H2 type
Q9HCK1	[1439, 30]	DBF zinc finger
Q9HCK1	[1551, 30]	DBF zinc finger
Q9HCK1	[1928, 30]	DBF zinc finger
Q9NS98	[517, 500]	Sema domain
Q9NS98	[724, 500]	Sema domain
Q9UGU0	[1855, 1713]	PHD-like zinc-binding domain
Q9UGU0	[1855, 1817]	PHD-like zinc-binding domain
Q9Y4G2	[846, 293]	Rubicon Homology Domain
Q9Y4G2	[846, 507]	Rubicon Homology Domain
Q9Y4G2	[846, 586]	Rubicon Homology Domain
B5MCY1	[1734, 1160]	Tudor domain
O95620	[31, 23]	Dihydrouridine synthase (Dus)
P07333	[942, 910]	Protein tyrosine and serine/threonine kinase
P21128	[140, 133]	Endoribonuclease XendoU
P41143	[330, 318]	7 transmembrane receptor (rhodopsin family)
Q9BYE2	[231, 217]	Scavenger receptor cysteine-rich domain
Q9ULI3	[989, 1020]	EGF-like domain
Q9ULI3	[1171, 1020]	EGF-like domain
Q9ULI3	[1216, 1020]	EGF-like domain
B7Z6K7	[83, 55]	KRAB box
B7Z6K7	[192, 55]	KRAB box
O00217	[110, 118]	4Fe-4S dicluster domain
O00327	[339, 279]	PAS domain
O00327	[339, 317]	PAS domain
O75129	[856, 769]	MAC/Perforin domain
O75129	[969, 943]	MAC/Perforin domain
P02462	[1557, 50]	C-terminal tandem repeated domain in type 4 procollagen
P40126	[180, 70]	Common central domain of tyrosinase
P40126	[180, 127]	Common central domain of tyrosinase
Q15464	[410, 71]	SH2 domain
Q15464	[410, 150]	SH2 domain
Q15464	[410, 233]	SH2 domain
Q8N635	[337, 145]	MEIOB, N-terminal
Q9BXT8	[1454, 83]	Tudor domain
Q9HCK0	[317, 123]	BTB/POZ domain
Q9HCK0	[391, 123]	BTB/POZ domain
Q9UL40	[241, 88]	Zinc-finger of C2H2 type
A0A7P0TAN4	[222, 64]	KRAB box
O60260	[314, 72]	Ubiquitin family
P17927	[1925, 113]	Sushi repeat (SCR repeat)
P21754	[280, 143]	ZP-N domain
P28799	[532, 573]	Granulin
P35414	[321, 309]	7 transmembrane receptor (rhodopsin family)
P63136	[923, 586]	RNase H
Q495A1	[189, 121]	Immunoglobulin V-set domain
Q6GPH4	[248, 182]	XIAP-associated factor 1 C-terminal domain
Q6ZMV8	[480, 142]	Zinc finger, C2H2 type
Q6ZMV8	[480, 272]	Zinc finger, C2H2 type
Q8TDX9	[1140, 29]	REJ domain
Q8TDX9	[1140, 82]	REJ domain
Q8TDX9	[1140, 209]	REJ domain
Q8TDX9	[2095, 1310]	REJ domain
Q8TF17	[274, 15]	SH3 domain
Q93074	[1181, 757]	Eukaryotic Mediator 12 subunit domain
Q96H40	[114, 53]	KRAB box
Q96H40	[285, 53]	KRAB box
Q96NL8	[64, 42]	Retinal Maintenance
Q96QB1	[454, 74]	SAM domain (Sterile alpha motif)
Q9UFD9	[372, 163]	RIMB1-like, N-terminal domain
Q9UFD9	[372, 253]	RIMB1-like, N-terminal domain
Q9UFD9	[482, 499]	RIMB1-like, N-terminal domain
Q9UFD9	[1317, 499]	RIMB1-like, N-terminal domain
Q9UFD9	[1407, 499]	RIMB1-like, N-terminal domain
Q9Y473	[671, 208]	Zinc finger, C2H2 type
Q9Y473	[671, 321]	Zinc finger, C2H2 type
Q9Y473	[671, 433]	Zinc finger, C2H2 type
Q9Y473	[671, 545]	Zinc finger, C2H2 type
A0A1W2PPM1	[128, 82]	Homeodomain
A2VEC9	[2465, 168]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 571]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 756]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 1021]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 1204]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 1539]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 2034]	Low-density lipoprotein receptor domain class A
A2VEC9	[2465, 2499]	Low-density lipoprotein receptor domain class A
A6NI47	[243, 81]	Ankyrin repeats (3 copies)
A6NI47	[243, 118]	Ankyrin repeats (3 copies)
C9JN71	[507, 185]	Zinc finger, C2H2 type
O14836	[69, 107]	TACI, cysteine-rich domain
O14836	[184, 107]	TACI, cysteine-rich domain
O14836	[219, 107]	TACI, cysteine-rich domain
O60711	[329, 336]	LIM domain
P0DPK3	[148, 177]	EGF-like domain
P29474	[1011, 28]	Oxidoreductase NAD-binding domain
Q13398	[124, 73]	KRAB box
Q13398	[204, 73]	KRAB box
Q13398	[304, 73]	KRAB box
Q13474	[232, 44]	Spectrin repeat
Q14393	[558, 283]	Laminin G domain
Q6ZU64	[655, 564]	CFAP65, fourth Ig-like domain
Q6ZU64	[1552, 564]	CFAP65, fourth Ig-like domain
Q8N4W9	[875, 526]	Zinc finger, C2H2 type
Q92629	[270, 277]	Sarcoglycan complex subunit protein
Q96LW9	[209, 123]	SCAN domain
Q9BVS4	[353, 91]	Rio2, N-terminal
Q9BX63	[248, 99]	DEAD_2
Q9BX63	[248, 228]	DEAD_2
Q9H0D6	[252, 254]	XRN 5'-3' exonuclease N-terminus
Q9UBF6	[48, 23]	RING-H2 zinc finger domain
Q9UKP5	[1022, 627]	Thrombospondin type 1 domain
Q9UKP5	[1022, 1071]	Thrombospondin type 1 domain
A0A0A6YYL3	[206, 44]	Ankyrin repeats (3 copies)
A0A0A6YYL3	[206, 81]	Ankyrin repeats (3 copies)
O94900	[261, 41]	HMG (high mobility group) box
O95376	[128, 120]	E3 ubiquitin-protein ligase ARIH2, N-terminal UBA domain
O95376	[223, 120]	E3 ubiquitin-protein ligase ARIH2, N-terminal UBA domain
P02765	[154, 41]	Cystatin domain
P02765	[154, 109]	Cystatin domain
P02765	[154, 157]	Cystatin domain
P54753	[633, 345]	Protein tyrosine and serine/threonine kinase
Q02643	[127, 53]	7 transmembrane receptor (Secretin family)
Q5JTZ5	[39, 15]	Domain of unknown function (DUF4682)
Q6H8Q1	[576, 30]	Villin headpiece domain
Q6H8Q1	[576, 163]	Villin headpiece domain
Q6PDB4	[173, 47]	KRAB box
Q6X784	[278, 235]	Zona-pellucida-binding protein (Sp38) C-terminal EGF-like domain
Q7RTY7	[846, 853]	CUB domain
Q8NCS7	[330, 83]	Plasma-membrane choline transporter
Q8NDW4	[371, 48]	KRAB box
Q8NFJ8	[363, 294]	Helix-loop-helix DNA-binding domain
Q96HF1	[188, 188]	UNC-6/NTR/C345C module
Q96NN9	[71, 78]	Rieske [2Fe-2S] domain
Q9UGI8	[92, 55]	PET Domain
Q9UPM6	[220, 70]	Homeodomain
Q9Y2Q1	[52, 44]	KRAB box
Q9Y2Q1	[105, 44]	KRAB box
Q9Y2Q1	[162, 44]	KRAB box
Q9Y2Q1	[306, 44]	KRAB box
Q9Y2Q1	[422, 44]	KRAB box
A0A8I5KTY6	[240, 142]	Zinc finger, C2H2 type
A0A8I5KTY6	[240, 262]	Zinc finger, C2H2 type
A6NNM3	[372, 163]	RIMB1-like, N-terminal domain
A6NNM3	[372, 253]	RIMB1-like, N-terminal domain
A6NNM3	[482, 499]	RIMB1-like, N-terminal domain
A6NNM3	[1316, 499]	RIMB1-like, N-terminal domain
A6NNM3	[1407, 499]	RIMB1-like, N-terminal domain
O00213	[663, 283]	WW domain
O14763	[139, 178]	TNFR/NGFR cysteine-rich region
O15355	[484, 489]	Protein phosphatase 2C
Q13402	[1539, 834]	IQ calmodulin-binding motif
Q17RS7	[236, 208]	XPG I-region
Q17RS7	[842, 208]	XPG I-region
Q6A163	[95, 70]	Intermediate filament protein
Q6A163	[392, 404]	Intermediate filament protein
Q6FI81	[226, 171]	Anamorsin, N-terminal
Q6NSI1	[53, 50]	Ankyrin repeats (3 copies)
Q6ZS81	[3065, 1152]	WD domain, G-beta repeat
Q8N587	[215, 80]	KRAB box
Q8NDA2	[4622, 4035]	Immunoglobulin domain
Q8NDA2	[4859, 4035]	Immunoglobulin domain
Q8TF40	[597, 158]	Folliculin-interacting protein N-terminus
Q8TF40	[636, 158]	Folliculin-interacting protein N-terminus
Q8TF40	[808, 158]	Folliculin-interacting protein N-terminus
Q8TF40	[853, 158]	Folliculin-interacting protein N-terminus
Q8WXX7	[652, 298]	Autism susceptibility gene 2 protein
Q8WY36	[595, 148]	HMG (high mobility group) box
Q96MU6	[106, 81]	KRAB box
Q96MU6	[172, 81]	KRAB box
Q9BWX5	[243, 276]	GATA zinc finger
Q9NYQ7	[2479, 1520]	GPCR proteolysis site, GPS, motif
Q9NYQ7	[2479, 2127]	GPCR proteolysis site, GPS, motif
Q9NZL4	[337, 139]	Nucleotide exchange factor Fes1
Q9UBT6	[608, 325]	impB/mucB/samB family
Q9Y2I2	[298, 295]	Laminin N-terminal (Domain VI)
O95886	[628, 449]	Guanylate-kinase-associated protein (GKAP) protein
O95886	[628, 526]	Guanylate-kinase-associated protein (GKAP) protein
O95965	[455, 485]	EGF-like domain
P81408	[212, 196]	CD20-like family
P81408	[300, 196]	CD20-like family
P81408	[373, 196]	CD20-like family
P81408	[520, 196]	CD20-like family
Q15785	[229, 73]	Tetratricopeptide repeat
Q5H913	[264, 188]	ADP-ribosylation factor family
Q68CP9	[1623, 602]	RFX DNA-binding domain
Q6ZMZ0	[187, 176]	IBR domain, a half RING-finger domain
Q6ZMZ0	[636, 251]	IBR domain, a half RING-finger domain
Q6ZN55	[309, 332]	Zinc-finger of C2H2 type
Q6ZN55	[383, 332]	Zinc-finger of C2H2 type
Q6ZN55	[457, 332]	Zinc-finger of C2H2 type
Q6ZN55	[729, 332]	Zinc-finger of C2H2 type
Q86U70	[70, 19]	LIM-domain binding protein
Q86Y25	[207, 52]	KRAB box
Q86Y25	[403, 52]	KRAB box
Q8IWB4	[1216, 156]	Domain of unknown function (DUF4599)
Q8IWB4	[1326, 156]	Domain of unknown function (DUF4599)
Q969T3	[294, 239]	PX domain
Q99661	[246, 61]	Kinesin-like protein KIF2A-like, N-terminal
Q9BZR6	[156, 51]	Leucine rich repeat
Q9BZR6	[324, 213]	Leucine rich repeat
Q9H609	[71, 48]	C2H2-type zinc finger
Q9H609	[103, 93]	C2H2-type zinc finger
O14649	[350, 243]	Ion channel
O43609	[280, 298]	Sprouty protein (Spry)
P01024	[1489, 446]	Macroglobulin domain MG4
P10074	[185, 117]	BTB/POZ domain
P10074	[282, 117]	BTB/POZ domain
P17014	[479, 444]	Zinc-finger double domain
P17014	[479, 504]	Zinc-finger double domain
P17014	[624, 504]	Zinc-finger double domain
P46092	[323, 310]	7 transmembrane receptor (rhodopsin family)
Q08AE8	[614, 236]	Kinase non-catalytic C-lobe domain
Q13516	[282, 162]	Helix-loop-helix DNA-binding domain
Q5KSL6	[1068, 190]	Diacylglycerol kinase delta, helical domain
Q5KSL6	[1068, 351]	Diacylglycerol kinase delta, helical domain
Q86W56	[581, 256]	Poly (ADP-ribose) glycohydrolase (PARG), helical domain
Q8IWL2	[145, 35]	Lectin C-type domain
Q8TBC5	[432, 133]	SCAN domain
Q969W9	[30, 30]	PMEPA1 helical domain
Q9BXR3	[925, 441]	ERVK-8-like, RNaseH-like domain
Q9H2Y9	[129, 72]	Organic Anion Transporter Polypeptide (OATP) family
Q9NS73	[177, 91]	MAP3K12-binding inhibitory protein 1 N-terminal domain
Q9Y5F7	[719, 665]	Cadherin domain
A6NDE4	[433, 79]	RNA recognition motif
O43309	[581, 316]	Zinc finger, C2H2 type
P00747	[140, 96]	PAN domain
P0DXC3	[343, 243]	Nuclear pore complex interacting protein (NPIP)
P22079	[138, 144]	Animal haem peroxidase
P32239	[400, 390]	7 transmembrane receptor (rhodopsin family)
P80370	[212, 242]	EGF-like domain
Q6UXH9	[239, 87]	EGF-like domain
Q6UXH9	[255, 270]	EGF-like domain
Q7Z3F1	[767, 647]	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)
Q8IWY8	[820, 720]	Zinc finger, C2H2 type
Q8N2W9	[389, 45]	SAP domain
Q8WWZ7	[1272, 781]	ACT-like domain
Q8WXH6	[250, 223]	SOCS box
Q96N77	[242, 149]	KRAB box
Q9BYQ7	[107, 145]	Keratin, high sulfur B2 protein
Q9NZR2	[3844, 202]	Calcium-binding EGF domain
Q9NZR2	[3844, 1250]	Calcium-binding EGF domain
Q9NZR2	[3844, 1550]	Calcium-binding EGF domain
Q9NZR2	[3844, 2164]	Calcium-binding EGF domain
Q9NZR2	[3844, 3016]	Calcium-binding EGF domain
Q9NZR2	[3844, 3880]	Calcium-binding EGF domain
Q9NZR2	[4193, 3880]	Calcium-binding EGF domain
Q9UHR6	[15, 36]	HIT zinc finger
A6NKU9	[393, 136]	Cell cycle regulatory protein
A6NKU9	[393, 209]	Cell cycle regulatory protein
A6NKU9	[393, 282]	Cell cycle regulatory protein
O43610	[152, 172]	Sprouty protein (Spry)
P01133	[745, 457]	Coagulation Factor Xa inhibitory site
P01133	[824, 780]	Coagulation Factor Xa inhibitory site
P01732	[208, 131]	Immunoglobulin V-set domain
P0CG32	[338, 213]	PNMA
P22681	[711, 262]	CBL proto-oncogene N-terminus, EF hand-like domain
P35368	[361, 348]	7 transmembrane receptor (rhodopsin family)
P36941	[170, 210]	TNFR/NGFR cysteine-rich region
P54278	[265, 225]	DNA mismatch repair protein, C-terminal domain
P54687	[94, 17]	Amino-transferase class IV
Q14517	[4093, 3835]	EGF-like domain
Q14517	[4093, 4123]	EGF-like domain
Q14517	[4541, 4123]	EGF-like domain
Q5T890	[733, 469]	SNF2-related domain
Q5T890	[793, 469]	SNF2-related domain
Q6NUI2	[376, 18]	Glycerol-3-phosphate acyltransferase C-terminal region
Q6S8J3	[593, 86]	CCDC144C protein coiled-coil region
Q7Z3T8	[1167, 75]	Smad anchor for receptor activation-like, C-terminal
Q86YW9	[1200, 730]	Eukaryotic Mediator 12 subunit domain
Q8NI29	[105, 118]	F-box associated region
Q9BXU1	[995, 933]	Protein kinase domain
Q9BYQ9	[94, 138]	Keratin, high sulfur B2 protein
Q9P1Z9	[1389, 1334]	Domain of unknown function (DUF4456)
Q9Y4D8	[3658, 609]	HECT-domain (ubiquitin-transferase)
Q9Y4D8	[3658, 1380]	HECT-domain (ubiquitin-transferase)
A2RUB6	[412, 113]	Coiled-coil domain-containing protein 66
A6NN14	[1188, 165]	Zinc finger, C2H2 type
A6NN14	[1188, 306]	Zinc finger, C2H2 type
A6NN14	[1188, 418]	Zinc finger, C2H2 type
A6NN14	[1188, 838]	Zinc finger, C2H2 type
A6NN14	[1188, 1090]	Zinc finger, C2H2 type
A6NN14	[1234, 1210]	Zinc finger, C2H2 type
D6RJB6	[80, 61]	Ubiquitin carboxyl-terminal hydrolase
O43435	[357, 297]	T-box
O60494	[353, 387]	EGF domain
P09958	[576, 107]	Peptidase S8 pro-domain
P55197	[37, 47]	PHD-finger
P55197	[59, 72]	PHD-finger
Q13137	[386, 125]	SKICH domain
Q1X8D7	[563, 148]	Leucine-rich repeat
Q7Z6J0	[837, 116]	Variant SH3 domain
Q8IZY2	[2019, 1356]	ABCA1-like, C-terminal R1 regulatory domain
Q8NAP8	[159, 121]	BTB/POZ domain
Q8NAP8	[360, 121]	BTB/POZ domain
Q96NL3	[170, 49]	KRAB box
Q96NL3	[330, 49]	KRAB box
Q9BR26	[498, 446]	DC-STAMP-like protein
Q9BTN0	[296, 40]	Immunoglobulin I-set domain
Q9BYQ4	[80, 124]	Keratin, high sulfur B2 protein
Q9P107	[494, 354]	GEM-interacting protein-like, FCH domain
Q9Y215	[364, 156]	Collagen triple helix repeat (20 copies)
Q9Y6Q2	[402, 145]	Adaptor complexes medium subunit family
G5E9R7	[48, 91]	Keratin, high sulfur B2 protein
O75362	[472, 133]	Zinc finger, C2H2 type
O75362	[472, 478]	Zinc finger, C2H2 type
O75362	[663, 493]	Zinc finger, C2H2 type
O75362	[732, 493]	Zinc finger, C2H2 type
Q07021	[86, 78]	Mitochondrial glycoprotein
Q562E7	[1641, 221]	WD domain, G-beta repeat
Q86Y33	[226, 199]	CDC20/Fizzy WD40 domain
Q8TB22	[759, 223]	Protein of unknown function, DUF255
