Accession_number	Region	Region_length
Q03924	[34, 482]	449
Q5T0N5	[348, 373]	26
Q86UP6	[26, 43]	18
Q8IUK8	[55, 78]	24
Q8N8E2	[122, 239]	118
Q8N8E2	[304, 338]	35
Q8N8E2	[353, 493]	141
Q96FC7	[5, 54]	50
Q96FM1	[20, 53]	34
Q96G75	[376, 392]	17
Q96RU7	[64, 92]	29
Q9NTW7	[11, 57]	47
Q9NTW7	[136, 254]	119
Q9NTW7	[287, 440]	154
Q9NTW7	[468, 549]	82
Q9NTW7	[567, 597]	31
Q9Y5W3	[271, 354]	84
A0A087WVF3	[467, 500]	34
A5PLN7	[354, 381]	28
A5PLN7	[396, 412]	17
A6NIN4	[5, 106]	102
B4DXR9	[106, 134]	29
B4DXR9	[161, 191]	31
B4DXR9	[220, 584]	365
P00742	[44, 176]	133
P00742	[207, 246]	40
P29376	[61, 84]	24
P29460	[280, 327]	48
Q02446	[618, 725]	108
Q07343	[9, 30]	22
Q07343	[658, 679]	22
Q8N0W4	[725, 746]	22
Q8NEP7	[175, 198]	24
Q8TD19	[890, 906]	17
Q8WUI4	[517, 554]	38
Q96CW9	[12, 29]	18
Q96CW9	[290, 494]	205
Q96NG8	[188, 461]	274
Q96PE3	[931, 961]	31
Q99592	[347, 480]	134
Q9GZX5	[195, 427]	233
Q9H221	[365, 393]	29
Q9NPB8	[635, 655]	21
X6R8R1	[182, 200]	19
A0A087X179	[467, 500]	34
O60269	[224, 305]	82
O75677	[9, 96]	88
P17021	[38, 92]	55
P17021	[129, 149]	21
P17021	[176, 340]	165
P17021	[454, 661]	208
P36507	[381, 399]	19
P51797	[5, 31]	27
P57075	[358, 379]	22
P57075	[423, 471]	49
Q13049	[102, 147]	46
Q13610	[124, 155]	32
Q68EA5	[66, 554]	489
Q6PJG9	[486, 525]	40
Q6PKC3	[432, 488]	57
Q6PKC3	[524, 582]	59
Q6ZV70	[0, 22]	23
Q7Z340	[60, 163]	104
Q7Z340	[226, 666]	441
Q8N344	[16, 60]	45
Q8N6M9	[0, 142]	143
Q96N96	[126, 160]	35
Q96NU1	[78, 109]	32
Q99741	[140, 169]	30
Q99741	[404, 427]	24
Q9H175	[376, 427]	52
Q9UIM3	[167, 186]	20
Q9Y2M5	[292, 310]	19
A6ND01	[10, 26]	17
O00587	[302, 320]	19
P06127	[152, 214]	63
P06127	[235, 375]	141
Q14592	[160, 367]	208
Q15569	[568, 605]	38
Q2M3X9	[210, 578]	369
Q53GI3	[314, 551]	238
Q6ZN06	[208, 616]	409
Q6ZN17	[120, 168]	49
Q71RC2	[91, 120]	30
Q8NCG7	[250, 268]	19
Q8NCG7	[593, 670]	78
O14613	[78, 113]	36
O15530	[355, 381]	27
P01880	[347, 377]	31
P83105	[35, 165]	131
Q14694	[16, 91]	76
Q2MJR0	[20, 39]	20
Q5SQQ9	[65, 105]	41
Q6PCT2	[640, 686]	47
Q6PJ69	[347, 369]	23
Q86UG4	[85, 104]	20
Q86XN6	[80, 99]	20
Q86XN6	[207, 745]	539
Q8NCA5	[0, 40]	41
Q8NES3	[356, 378]	23
Q8WW36	[33, 149]	117
Q96EQ0	[52, 109]	58
Q96F86	[74, 90]	17
Q96IC2	[218, 235]	18
Q96IC2	[409, 424]	16
Q96IC2	[434, 464]	31
Q9GZZ0	[154, 183]	30
Q9UKW4	[161, 202]	42
A6NI03	[4, 140]	137
O75052	[401, 467]	67
P12757	[369, 387]	19
P12757	[401, 419]	19
P12757	[483, 517]	35
P17020	[208, 681]	474
P45974	[0, 16]	17
P51843	[27, 79]	53
P51843	[236, 260]	25
P53671	[0, 20]	21
P53671	[311, 328]	18
Q03989	[233, 279]	47
Q03989	[337, 361]	25
Q14435	[92, 111]	20
Q14435	[138, 182]	45
Q15181	[233, 288]	56
Q16585	[301, 317]	17
Q6NXG1	[531, 565]	35
Q86UT5	[80, 124]	45
Q8IYI8	[97, 556]	460
Q8NCT1	[343, 398]	56
Q96CN5	[0, 18]	19
Q96LT4	[109, 138]	30
Q96PJ5	[195, 217]	23
Q96PU4	[432, 452]	21
Q96PU4	[729, 777]	49
Q9BU70	[7, 72]	66
Q9H0E2	[212, 233]	22
Q9H3T2	[519, 546]	28
Q9HCN3	[293, 315]	23
Q9HCN3	[519, 541]	23
Q9HCN3	[743, 766]	24
Q9NS84	[201, 236]	36
Q9NVH0	[270, 298]	29
Q9NVH0	[348, 375]	28
O14734	[124, 152]	29
P54760	[210, 326]	117
P57059	[280, 298]	19
P58317	[55, 236]	182
P58317	[249, 389]	141
Q13217	[283, 331]	49
Q14774	[20, 59]	40
Q2TB10	[0, 27]	28
Q2TB10	[225, 260]	36
Q2TB10	[283, 317]	35
Q6P280	[139, 156]	18
Q6P280	[262, 562]	301
Q6V9R5	[137, 162]	26
Q6V9R5	[235, 421]	187
Q7Z4H7	[684, 760]	77
Q8TAT6	[553, 607]	55
Q99959	[480, 498]	19
Q9BQA5	[185, 380]	196
Q9BXB5	[272, 304]	33
Q9H2H0	[25, 77]	53
Q9HB20	[148, 187]	40
Q9NQ36	[40, 392]	353
Q9NQ36	[455, 476]	22
Q9NQ36	[489, 565]	77
Q9NQ36	[626, 842]	217
O43511	[37, 65]	29
O75477	[295, 322]	28
O94972	[8, 59]	52
P16422	[13, 136]	124
P17643	[82, 122]	41
P41161	[461, 494]	34
P52429	[132, 180]	49
Q12904	[277, 311]	35
Q13467	[178, 220]	43
Q15760	[333, 361]	29
Q4AE62	[194, 239]	46
Q5H9S7	[16, 32]	17
Q5VV16	[301, 381]	81
Q684P5	[138, 153]	16
Q96EY9	[101, 125]	25
Q96IF1	[453, 470]	18
Q96PX8	[15, 45]	31
Q96PX8	[335, 367]	33
Q99708	[787, 873]	87
Q9H6R7	[691, 719]	29
Q9NSD4	[95, 155]	61
Q9NSD4	[174, 418]	245
Q9UKU9	[56, 76]	21
A6NIR3	[131, 147]	17
O75943	[314, 345]	32
O75943	[506, 521]	16
P04118	[21, 111]	91
P37023	[22, 100]	79
P38435	[325, 343]	19
Q008S8	[198, 213]	16
Q0P6D2	[23, 47]	25
Q12947	[184, 206]	23
Q3MJ62	[164, 219]	56
Q3MJ62	[233, 388]	156
Q3SXZ7	[405, 437]	33
Q53RD9	[80, 339]	260
Q96KP6	[252, 271]	20
Q9BVQ7	[17, 119]	103
Q9H6U6	[527, 575]	49
Q9HDC5	[320, 343]	24
Q9NP64	[118, 160]	43
Q9NX31	[192, 227]	36
Q9Y312	[172, 213]	42
Q9Y676	[83, 109]	27
O14771	[317, 454]	138
O95407	[35, 216]	182
P27037	[18, 50]	33
P27037	[75, 120]	46
P31785	[318, 345]	28
Q14BN4	[6, 22]	17
Q14BN4	[130, 145]	16
Q4AC99	[114, 129]	16
Q6AW86	[244, 506]	263
Q7Z398	[169, 239]	71
Q7Z398	[255, 421]	167
Q7Z444	[209, 231]	23
Q8IYP9	[13, 74]	62
Q8N135	[25, 51]	27
Q8N3S3	[402, 450]	49
Q8N412	[34, 49]	16
Q8N412	[71, 131]	61
Q8N412	[275, 314]	40
Q96JA3	[129, 157]	29
Q96JA3	[170, 188]	19
Q96K58	[102, 410]	309
Q96K58	[516, 578]	63
Q9Y264	[24, 54]	31
Q9Y5Q8	[422, 449]	28
A6NJ78	[0, 30]	31
A6NJW4	[2, 20]	19
A6NJW4	[45, 89]	45
O15041	[512, 590]	79
O43502	[343, 364]	22
P05019	[21, 43]	23
P05164	[157, 182]	26
P05164	[710, 742]	33
P0DMP2	[333, 368]	36
P12277	[122, 147]	26
P40238	[177, 208]	32
P40238	[231, 247]	17
P40238	[327, 352]	26
P49639	[24, 64]	41
Q16670	[232, 476]	245
Q16820	[596, 654]	59
Q658N2	[176, 328]	153
Q6UX07	[280, 296]	17
Q8IUY3	[181, 209]	29
Q8NG06	[0, 151]	152
Q8NG06	[238, 283]	46
Q96MU8	[21, 40]	20
Q9H707	[46, 404]	359
Q9UQF0	[24, 39]	16
A8MYJ7	[393, 424]	32
O00311	[333, 387]	55
O00311	[459, 474]	16
O00311	[513, 558]	46
O14672	[389, 646]	258
O43316	[129, 147]	19
O43316	[268, 330]	63
P13674	[279, 325]	47
P35443	[283, 490]	208
Q13887	[121, 164]	44
Q13887	[363, 456]	94
Q14593	[137, 298]	162
Q14593	[337, 543]	207
Q14CW9	[190, 254]	65
Q5GFL6	[222, 247]	26
Q6AZW8	[36, 326]	291
Q6NX45	[135, 482]	348
Q86YS7	[962, 987]	26
Q8TCG2	[449, 480]	32
Q9BSJ5	[213, 247]	35
Q9BSJ5	[456, 500]	45
Q9H5J0	[459, 529]	71
Q9UKN5	[557, 752]	196
Q9Y3M9	[167, 605]	439
Q9Y3M9	[621, 744]	124
Q9Y6Q3	[284, 627]	344
O14628	[70, 97]	28
O14628	[230, 558]	329
O60809	[124, 147]	24
O75077	[440, 651]	212
O76076	[7, 172]	166
P41002	[0, 27]	28
P41002	[533, 555]	23
Q05BQ5	[37, 111]	75
Q6NTF9	[3, 19]	17
Q70CQ1	[0, 21]	22
Q8TBB0	[53, 143]	91
Q8TBB0	[188, 221]	34
Q93038	[21, 213]	193
Q93038	[260, 311]	52
Q96B86	[139, 173]	35
Q96LR9	[245, 274]	30
Q9BQG1	[0, 37]	38
Q9H2S6	[253, 310]	58
A6NHJ4	[61, 116]	56
A6NHJ4	[216, 433]	218
A6NHJ4	[452, 624]	173
A6NNM8	[80, 116]	37
A6NNM8	[675, 744]	70
O95201	[306, 527]	222
P0CG21	[13, 31]	19
P0CG21	[41, 92]	52
P30203	[120, 193]	74
P31152	[429, 449]	21
P36406	[107, 237]	131
P36406	[269, 287]	19
P60014	[7, 54]	48
Q15696	[160, 226]	67
Q3KP31	[88, 420]	333
Q3KP31	[431, 575]	145
Q5TH74	[86, 192]	107
Q5VT03	[34, 59]	26
Q5VTM2	[654, 676]	23
Q66K79	[28, 55]	28
Q6NX49	[133, 153]	21
Q6NX49	[201, 250]	50
Q6NX49	[260, 709]	450
Q6PJ21	[61, 104]	44
Q6PJ21	[248, 295]	48
Q6WN34	[26, 180]	155
Q86TG7	[279, 309]	31
Q8IYF3	[0, 15]	16
Q8IYX4	[126, 144]	19
Q8IZ13	[0, 80]	81
Q8N1A0	[246, 280]	35
Q8N3X6	[24, 105]	82
Q9HCJ2	[39, 62]	24
Q9NVS2	[64, 79]	16
Q9Y2H0	[281, 322]	42
B2RUY7	[41, 221]	181
O60304	[324, 452]	129
Q6FHJ7	[164, 183]	20
Q6UX04	[153, 181]	29
Q7L945	[139, 451]	313
Q86SE9	[131, 152]	22
Q86SE9	[225, 241]	17
Q86V86	[285, 303]	19
Q8NF99	[247, 533]	287
Q8WVD3	[4, 117]	114
Q96AP7	[115, 187]	73
Q96AP7	[231, 247]	17
Q9NZ09	[219, 235]	17
Q9Y2L1	[14, 35]	22
Q9Y577	[0, 142]	143
Q9Y577	[264, 287]	24
A6NJL1	[350, 493]	144
O14793	[30, 47]	18
O14793	[260, 282]	23
P17097	[146, 163]	18
P17097	[173, 594]	422
P55774	[13, 43]	31
Q16513	[321, 352]	32
Q7RTS5	[264, 284]	21
Q8NEM0	[732, 751]	20
Q8NHY3	[552, 573]	22
Q8NHY3	[596, 640]	45
Q8TF30	[424, 481]	58
Q8WUA8	[312, 331]	20
Q96G42	[524, 543]	20
Q9NQV8	[141, 183]	43
Q9NQV8	[612, 684]	73
Q9NV58	[120, 148]	29
Q9NV58	[525, 543]	19
A6NC05	[93, 137]	45
A6NCI8	[85, 109]	25
H3BNL1	[118, 203]	86
O43246	[0, 20]	21
Q5GH73	[55, 81]	27
Q5NE16	[173, 203]	31
Q86VD1	[508, 554]	47
Q8IWL3	[26, 82]	57
Q8N3J5	[83, 106]	24
Q8WVD5	[136, 229]	94
Q96JM7	[85, 153]	69
Q96M20	[525, 550]	26
Q96MF2	[92, 192]	101
Q9HCB6	[389, 420]	32
Q9HCB6	[440, 732]	293
Q9NZB8	[415, 434]	20
Q9UHX1	[99, 115]	17
Q9UHX1	[466, 488]	23
Q9UPV9	[0, 38]	39
A0A087X1G2	[467, 500]	34
A6PVI3	[0, 30]	31
B6SEH8	[96, 199]	104
O00339	[249, 646]	398
O00339	[864, 885]	22
P23276	[70, 116]	47
Q13360	[114, 219]	106
Q13360	[259, 480]	222
Q8N5V2	[662, 691]	30
Q8N884	[387, 406]	20
Q96C28	[156, 369]	214
Q9BXK5	[86, 107]	22
Q9H6S1	[0, 23]	24
Q9H6S1	[244, 297]	54
Q9NUJ7	[10, 28]	19
Q9P0U4	[379, 409]	31
Q9UIX4	[204, 219]	16
O95397	[0, 72]	73
P03986	[85, 110]	26
P09172	[199, 220]	22
P09758	[26, 144]	119
P15498	[182, 204]	23
P35453	[180, 195]	16
P51814	[123, 160]	38
P51814	[294, 815]	522
Q00266	[0, 17]	18
Q08AN1	[141, 773]	633
Q5T4F7	[19, 72]	54
Q5T4F7	[170, 192]	23
Q5VWP2	[353, 372]	20
Q5W0B1	[0, 86]	87
Q86YJ6	[391, 450]	60
Q8HWS3	[14, 46]	33
Q96N58	[80, 104]	25
Q96N58	[221, 589]	369
Q96PE6	[158, 470]	313
Q9C0D7	[392, 439]	48
Q9C0D7	[797, 832]	36
Q9H0S4	[23, 39]	17
Q9NX65	[213, 252]	40
Q9NX65	[483, 688]	206
Q9P272	[163, 241]	79
Q9UKT4	[38, 114]	77
Q9UKT4	[162, 213]	52
Q9Y2D9	[242, 309]	68
Q9Y2D9	[350, 498]	149
A5D8T8	[203, 301]	99
P0C6S8	[27, 52]	26
P27918	[31, 214]	184
P27918	[235, 458]	224
P28908	[22, 144]	123
P28908	[236, 313]	78
P48307	[108, 225]	118
P51864	[68, 174]	107
Q03591	[100, 274]	175
Q06210	[239, 261]	23
Q5M7Z0	[356, 383]	28
Q7L513	[30, 58]	29
Q8N2G6	[85, 240]	156
Q8NEM2	[29, 61]	33
Q8NEM2	[561, 624]	64
Q96FE5	[43, 66]	24
Q96KM6	[98, 163]	66
Q96KM6	[586, 645]	60
Q96KM6	[726, 819]	94
Q96NI8	[124, 182]	59
Q96NI8	[200, 526]	327
Q9H7S9	[454, 505]	52
Q9NVL1	[80, 164]	85
Q9UIK5	[43, 135]	93
Q9UIK5	[246, 307]	62
Q9Y5K6	[99, 125]	27
B4DSL7	[34, 70]	37
B4DSL7	[118, 186]	69
O75426	[472, 492]	21
O75426	[508, 532]	25
P22830	[392, 422]	31
P31273	[11, 48]	38
P54826	[45, 251]	207
P54829	[269, 287]	19
Q2M3T9	[423, 480]	58
Q504T8	[305, 325]	21
Q6PEV8	[11, 49]	39
Q86SQ3	[0, 79]	80
Q86WK7	[25, 44]	20
Q8N145	[1, 60]	60
Q8NEM1	[161, 190]	30
Q8NEM1	[314, 526]	213
Q9NX45	[174, 207]	34
Q9NX45	[268, 288]	21
B6SEH9	[96, 197]	102
F5H4B4	[385, 419]	35
O60232	[64, 93]	30
O60232	[150, 198]	49
O75437	[117, 386]	270
O75437	[402, 611]	210
O94880	[309, 396]	88
O94880	[717, 736]	20
O94985	[300, 342]	43
P15036	[42, 81]	40
P29279	[20, 341]	322
P58753	[78, 94]	17
Q16832	[29, 49]	21
Q1RMZ1	[78, 116]	39
Q1RMZ1	[340, 367]	28
Q2M218	[159, 199]	41
Q2M218	[212, 656]	445
Q5UCC4	[104, 135]	32
Q8N7W2	[162, 188]	27
Q8NB90	[277, 300]	24
Q8NFA2	[140, 218]	79
Q8TCW7	[305, 321]	17
Q9H5H4	[264, 535]	272
Q9H8M2	[272, 297]	26
Q9NZA1	[126, 169]	44
Q9UJV3	[130, 250]	121
Q9UJV3	[708, 732]	25
A6NK97	[80, 108]	29
P15586	[428, 443]	16
Q8WUJ1	[164, 227]	64
Q9H9Z2	[102, 178]	77
A6NJT0	[52, 68]	17
O00571	[176, 198]	23
O14498	[17, 35]	19
O14498	[322, 387]	66
O75467	[244, 506]	263
P0CG31	[70, 168]	99
P0CG31	[234, 521]	288
P49662	[91, 112]	22
Q0D2J5	[95, 393]	299
Q12805	[20, 83]	64
Q12805	[151, 385]	235
Q14590	[86, 122]	37
Q14590	[183, 231]	49
Q14590	[307, 737]	431
Q16659	[412, 476]	65
Q16659	[580, 636]	57
Q2TAA8	[314, 338]	25
Q6NSJ2	[347, 385]	39
Q6NSJ2	[429, 466]	38
Q6NSJ2	[508, 547]	40
Q6ZMU5	[1, 145]	145
Q8IW93	[693, 731]	39
Q8N2Q7	[762, 808]	47
Q8N5U6	[527, 596]	70
Q8NI51	[120, 149]	30
Q8NI51	[251, 445]	195
Q8NI51	[468, 572]	105
Q96IT1	[402, 489]	88
Q96IT1	[515, 575]	61
Q9BUR4	[150, 182]	33
Q9BUR4	[500, 522]	23
Q9Y2L8	[340, 463]	124
Q9Y2L8	[542, 664]	123
Q9Y2L8	[710, 831]	122
A6NDS4	[467, 500]	34
A8MX76	[22, 62]	41
P48050	[335, 381]	47
P57723	[214, 248]	35
P60410	[39, 71]	33
Q5VZ72	[153, 178]	26
Q7KYR7	[511, 526]	16
Q86XS5	[55, 83]	29
Q86XS5	[139, 154]	16
Q8IV42	[10, 29]	20
Q8NEG0	[0, 18]	19
Q8NEG0	[87, 113]	27
Q96KD3	[213, 228]	16
Q96M29	[0, 42]	43
Q99687	[164, 200]	37
Q9H598	[36, 63]	28
Q9HBT8	[233, 520]	288
A0A1W2PPK0	[83, 166]	84
A0A1W2PPK0	[222, 289]	68
A6NNA5	[147, 218]	72
A8MW95	[100, 117]	18
P21728	[409, 437]	29
P47712	[714, 740]	27
Q04759	[294, 338]	45
Q14587	[181, 198]	18
Q14587	[218, 453]	236
Q14587	[494, 789]	296
Q14587	[828, 946]	119
Q5HYW3	[85, 111]	27
Q68D51	[6, 60]	55
Q68D51	[110, 220]	111
Q6L9W6	[334, 398]	65
Q6UWL6	[85, 148]	64
Q6UWL6	[286, 309]	24
Q6UWL6	[358, 401]	44
Q6UXI9	[29, 190]	162
Q6UXI9	[392, 418]	27
Q8IX30	[16, 338]	323
Q8IX30	[353, 441]	89
Q8IX30	[474, 538]	65
Q8IX30	[548, 580]	33
Q8IX30	[625, 819]	195
Q8TED4	[42, 74]	33
Q9H0J9	[187, 232]	46
Q9H0J9	[267, 284]	18
Q9H0J9	[460, 487]	28
Q9H8G1	[142, 161]	20
Q9H8G1	[246, 379]	134
Q9H8G1	[400, 567]	168
A5PLL1	[165, 199]	35
O95866	[130, 147]	18
P05549	[189, 205]	17
P0DTL4	[99, 133]	35
P17030	[106, 449]	344
P26927	[46, 481]	436
P80108	[278, 304]	27
Q6PG37	[65, 89]	25
Q6PG37	[183, 612]	430
Q7L2R6	[56, 93]	38
Q7L2R6	[118, 162]	45
Q7L2R6	[205, 522]	318
Q86XR8	[275, 294]	20
Q86XR8	[316, 333]	18
Q8N8R7	[108, 131]	24
Q8NCB2	[0, 64]	65
Q92731	[88, 256]	169
Q96C55	[111, 218]	108
Q96CB9	[110, 128]	19
Q96S15	[7, 30]	24
Q96S15	[708, 745]	38
Q96S15	[773, 789]	17
Q9H0H3	[561, 579]	19
Q9UHN1	[68, 100]	33
Q9Y462	[301, 758]	458
A0A1B0GTW7	[122, 154]	33
O15389	[149, 224]	76
O15389	[344, 362]	19
O75815	[246, 268]	23
O75815	[420, 457]	38
P01008	[8, 57]	50
P17017	[49, 83]	35
P17017	[93, 641]	549
P22891	[81, 187]	107
Q14934	[577, 594]	18
Q5SQN1	[360, 378]	19
Q6PF15	[550, 582]	33
Q6UVJ0	[539, 557]	19
Q6UWM5	[180, 221]	42
Q8IUH4	[20, 51]	32
Q8NB59	[383, 413]	31
Q96EQ8	[27, 193]	167
Q96F45	[424, 448]	25
Q96F45	[508, 566]	59
Q9BSJ1	[38, 136]	99
Q9BZ81	[241, 274]	34
Q9HBM0	[21, 42]	22
Q9NR61	[176, 529]	354
Q9NR61	[655, 684]	30
Q9UF56	[98, 150]	53
Q9ULD5	[547, 605]	59
Q9ULD5	[640, 830]	191
Q9Y217	[554, 578]	25
Q9Y603	[177, 216]	40
Q9Y6X8	[734, 750]	17
A6NNF4	[104, 351]	248
A6NNF4	[370, 615]	246
P26374	[563, 608]	46
Q0D2K0	[0, 20]	21
Q6P2P2	[554, 573]	20
Q6S5H5	[86, 114]	29
Q6UXF7	[203, 301]	99
Q8IXH8	[671, 698]	28
Q92496	[114, 232]	119
Q92496	[498, 531]	34
Q96BR9	[275, 385]	111
Q96LD4	[132, 217]	86
Q9BRP1	[40, 60]	21
Q9BRP1	[74, 111]	38
Q9BZF2	[183, 221]	39
Q9C026	[118, 206]	89
Q9C026	[224, 345]	122
Q9HAH1	[129, 332]	204
Q9NRL3	[393, 426]	34
Q9NXL2	[648, 669]	22
Q9UKB1	[0, 77]	78
O00635	[3, 136]	134
O75143	[235, 251]	17
P07357	[24, 173]	150
P07357	[492, 562]	71
P17405	[578, 630]	53
Q15399	[514, 536]	23
Q8IYW5	[299, 337]	39
Q8NE65	[142, 157]	16
Q8NE65	[193, 209]	17
Q8NE65	[246, 331]	86
Q96GS6	[0, 25]	26
Q96Q40	[0, 59]	60
Q9H8L6	[696, 734]	39
Q9UL41	[411, 438]	28
Q9Y385	[131, 179]	49
O75840	[94, 126]	33
O75840	[211, 301]	91
P01589	[154, 190]	37
P10114	[165, 182]	18
P14222	[29, 123]	95
P14222	[372, 412]	41
P14222	[492, 511]	20
P14222	[528, 554]	27
Q13443	[350, 677]	328
Q2Q1W2	[0, 22]	23
Q2Q1W2	[197, 242]	46
Q58A45	[31, 75]	45
Q58A45	[452, 486]	35
Q5SWL8	[135, 153]	19
Q6GV28	[163, 188]	26
Q8N4N8	[199, 229]	31
Q8NCN2	[403, 467]	65
Q8TAF7	[198, 548]	351
Q8TC20	[594, 611]	18
Q92765	[138, 192]	55
Q96BV0	[99, 220]	122
Q96BV0	[269, 379]	111
Q96BV0	[439, 522]	84
Q96LX8	[170, 269]	100
Q96LX8	[324, 423]	100
Q99728	[548, 566]	19
Q9UBX5	[22, 89]	68
Q9UBX5	[99, 341]	243
Q9UKF5	[384, 561]	178
Q9UKF5	[624, 654]	31
A0ABJ7H351	[81, 149]	69
A0ABJ7H351	[240, 366]	127
O15265	[105, 141]	37
O15265	[510, 530]	21
O75173	[322, 689]	368
O75604	[159, 208]	50
O95243	[154, 169]	16
P17028	[219, 367]	149
P23743	[218, 293]	76
P23743	[314, 334]	21
P23743	[695, 713]	19
P34947	[499, 539]	41
P35680	[241, 310]	70
P49757	[166, 198]	33
Q5EBM4	[94, 169]	76
Q5T700	[59, 204]	146
Q5VWM4	[115, 144]	30
Q6NUJ1	[24, 100]	77
Q6NUJ1	[161, 183]	23
Q6VAB6	[409, 485]	77
Q6XE24	[205, 229]	25
Q6XE24	[353, 370]	18
Q8N8J6	[48, 74]	27
Q8N8J6	[90, 115]	26
Q8N8J6	[176, 730]	555
Q8ND71	[195, 219]	25
Q96E35	[149, 220]	72
Q9BQE6	[162, 201]	40
Q9H6D7	[0, 34]	35
Q9NPC7	[125, 159]	35
Q9NPC7	[295, 521]	227
Q9NXA8	[246, 309]	64
Q9P0J7	[0, 142]	143
A8MT65	[203, 543]	341
P05156	[155, 326]	172
P59817	[286, 362]	77
P59817	[377, 398]	22
Q14457	[10, 45]	36
Q6MZQ0	[264, 315]	52
Q6P3S6	[332, 361]	30
Q6PIU1	[19, 37]	19
Q7Z3H4	[281, 307]	27
Q7Z7C7	[291, 329]	39
Q86YS3	[264, 294]	31
Q8N7C4	[199, 228]	30
Q8N8J0	[214, 261]	48
Q8NA19	[356, 427]	72
Q8TF45	[74, 670]	597
Q96JC4	[85, 523]	439
Q9P0N8	[0, 28]	29
Q9Y561	[383, 479]	97
O43196	[572, 590]	19
O75346	[102, 487]	386
O75398	[483, 557]	75
P09919	[7, 25]	19
P25103	[313, 332]	20
P54646	[534, 551]	18
P55789	[69, 101]	33
Q13470	[98, 117]	20
Q13470	[372, 414]	43
Q13470	[599, 624]	26
Q6ZMS4	[149, 495]	347
Q8IX05	[141, 171]	31
Q8N2C3	[166, 182]	17
Q8N7B1	[250, 299]	50
Q8WXK3	[0, 19]	20
Q96D03	[7, 34]	28
Q96M11	[11, 29]	19
Q96M11	[151, 188]	38
Q9UNA0	[542, 646]	105
Q9UNE0	[5, 152]	148
O14668	[0, 17]	18
O95238	[220, 243]	24
P09913	[129, 169]	41
P0CG24	[0, 378]	379
P23219	[26, 44]	19
P29122	[687, 968]	282
Q14CZ7	[17, 94]	78
Q52WX2	[2, 33]	32
Q6N043	[237, 255]	19
Q6N043	[344, 508]	165
Q6N043	[615, 740]	126
Q8IWZ5	[0, 101]	102
Q8IWZ5	[136, 170]	35
Q8IWZ5	[240, 260]	21
Q8IWZ5	[533, 566]	34
Q8N7M2	[0, 29]	30
Q8N7M2	[49, 65]	17
Q8N7M2	[186, 328]	143
Q8N7M2	[395, 669]	275
Q8NCJ5	[326, 367]	42
Q8NCJ5	[425, 441]	17
Q8TC36	[62, 79]	18
Q8WY64	[353, 444]	92
Q92546	[7, 93]	87
Q969K3	[0, 16]	17
Q96F44	[4, 143]	140
Q96GP6	[49, 446]	398
Q96JL9	[295, 644]	350
Q96T25	[404, 553]	150
Q99062	[113, 191]	79
Q99062	[203, 281]	79
Q9BWX1	[30, 228]	199
Q9H579	[27, 54]	28
Q9NPY3	[25, 49]	25
Q9NPY3	[119, 468]	350
Q9NQX6	[84, 101]	18
Q9NQX6	[121, 462]	342
Q9UNN5	[233, 262]	30
B4DX44	[104, 293]	190
B4DX44	[305, 411]	107
O43474	[422, 512]	91
O75582	[688, 740]	53
O75626	[8, 83]	76
O75626	[563, 695]	133
O94762	[421, 459]	39
O94762	[975, 990]	16
O95231	[198, 218]	21
P04629	[29, 63]	35
P98173	[57, 73]	17
Q14246	[22, 343]	322
Q14246	[436, 465]	30
Q15072	[5, 192]	188
Q15072	[211, 291]	81
Q8N6M6	[40, 104]	65
Q8N6M6	[125, 147]	23
Q8WTR7	[205, 291]	87
Q8WTR7	[311, 870]	560
Q92563	[74, 208]	135
Q9BS86	[238, 255]	18
Q9BYT9	[87, 126]	40
Q9H7B4	[258, 273]	16
Q9NVR5	[519, 535]	17
Q9Y6W6	[13, 84]	72
O14863	[411, 428]	18
P05362	[406, 429]	24
P05362	[443, 471]	29
Q05C16	[39, 85]	47
Q14145	[1, 49]	49
Q14145	[594, 623]	30
Q6P3V2	[82, 136]	55
Q6P3V2	[167, 399]	233
Q6P3V2	[427, 767]	341
Q86Y01	[394, 415]	22
Q8N4P6	[58, 90]	33
Q8N7Q3	[75, 586]	512
Q9H0B6	[420, 480]	61
Q9HC62	[66, 90]	25
Q9NQV7	[577, 890]	314
Q9Y6X3	[555, 593]	39
O14638	[42, 159]	118
O14638	[559, 586]	28
O14638	[641, 681]	41
P07225	[55, 286]	232
P07225	[654, 675]	22
P08047	[601, 705]	105
P08047	[761, 784]	24
P15621	[96, 662]	567
Q13368	[315, 349]	35
Q658L1	[0, 38]	39
Q674R7	[739, 761]	23
Q674R7	[781, 803]	23
Q6AZZ1	[49, 73]	25
Q8N5U1	[12, 27]	16
Q8TAK6	[218, 270]	53
Q92997	[355, 371]	17
Q9H832	[225, 254]	30
Q9NZ08	[476, 512]	37
Q9P1U0	[0, 125]	126
Q9Y2P7	[127, 626]	500
Q9Y5S1	[684, 718]	35
A0A096LNW5	[21, 269]	249
P07306	[138, 159]	22
P10072	[0, 32]	33
P10072	[87, 121]	35
P10072	[138, 180]	43
P10072	[321, 650]	330
P49910	[267, 484]	218
Q02040	[3, 18]	16
Q12967	[782, 801]	20
Q15109	[186, 276]	91
Q15109	[292, 319]	28
Q15326	[137, 152]	16
Q16099	[898, 934]	37
Q5T440	[35, 51]	17
Q6P2H3	[278, 302]	25
Q6UY18	[15, 57]	43
Q8N1N4	[463, 491]	29
