Accession_number	Region	Domain
P18433	[228, 273]	Protein tyrosine phosphatase superfamily
P18433	[723, 738]	Protein tyrosine phosphatase superfamily
P29597	[807, 848]	Transferase(Phosphotransferase) domain 1
P52746	[425, 438]	Classic Zinc Finger
P52746	[833, 889]	Classic Zinc Finger
P52746	[1101, 1151]	Classic Zinc Finger
P55103	[309, 351]	Cystine-knot cytokines
P68366	[27, 54]	Tubulin/FtsZ, GTPase domain
Q01954	[349, 408]	Classic Zinc Finger
Q01954	[698, 778]	Classic Zinc Finger
Q01954	[912, 975]	Classic Zinc Finger
Q15560	[125, 222]	Transcription elongation factor S-II, central domain
Q15560	[245, 298]	-
Q50LG9	[342, 361]	Immunoglobulins
Q8N8U3	[438, 467]	Zinc finger, CCHC-type
Q8NAG6	[45, 69]	Ankyrin repeat-containing domain
Q8NAG6	[114, 136]	Ankyrin repeat-containing domain
Q8WV24	[150, 160]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q92800	[521, 612]	SET domain
Q96JM3	[12, 39]	Classic Zinc Finger
Q96JM3	[705, 743]	Classic Zinc Finger
Q9H461	[97, 151]	Frizzled cysteine-rich domain
Q9HCH3	[21, 30]	C2 domain
Q9NRS4	[64, 92]	Low-density Lipoprotein Receptor
Q9P104	[11, 43]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O94851	[1038, 1064]	Cysteine Rich Protein
P19875	[48, 93]	-
P20749	[327, 343]	Ankyrin repeat-containing domain
P47944	[1, 61]	Metallothionein Isoform II
P48509	[146, 201]	Tetraspanin
P56705	[291, 345]	-
Q01974	[233, 303]	Frizzled cysteine-rich domain
Q01974	[361, 398]	Plasminogen Kringle 4
Q13075	[318, 377]	Inhibitor Of Apoptosis Protein (2mihbC-IAP-1); Chain A
Q8NEG5	[136, 227]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TAG5	[109, 141]	Immunoglobulins
Q8TD26	[1394, 1413]	Homeodomain-like
Q8TD26	[1615, 1651]	Homeodomain-like
Q8TE54	[531, 567]	STAS domain
Q8WWP7	[50, 103]	P-loop containing nucleotide triphosphate hydrolases
Q9BYW2	[1447, 1551]	SET domain
Q9BYW2	[1676, 1700]	SET domain
Q9BYW2	[2469, 2535]	Set2, Rpb1 interacting domain
Q9BZL4	[279, 310]	Ankyrin repeat-containing domain
Q9NRF2	[295, 371]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q9UM63	[184, 209]	Classic Zinc Finger
Q9Y3T6	[61, 77]	R3H-like domain
Q9Y606	[129, 147]	Pseudouridine synthase I, catalytic domain, N-terminal subdomain
Q9Y6G9	[52, 67]	P-loop containing nucleotide triphosphate hydrolases
A0A2R8Y4M4	[26, 82]	Zinc/RING finger domain, C3HC4 (zinc finger)
O00253	[87, 131]	Agouti domain
O15198	[89, 136]	SMAD MH1 domain
P08311	[112, 157]	Trypsin-like serine proteases
P08311	[174, 233]	Trypsin-like serine proteases
P09341	[35, 92]	-
P09544	[289, 349]	-
P16870	[287, 327]	Zn peptidases
P34096	[48, 146]	Ribonuclease A-like domain
P49862	[125, 240]	Trypsin-like serine proteases
P80075	[24, 72]	-
Q01151	[23, 53]	Immunoglobulins
Q02241	[19, 37]	Kinesin motor domain
Q02241	[189, 208]	Kinesin motor domain
Q02833	[58, 84]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q7LGA3	[189, 208]	P-loop containing nucleotide triphosphate hydrolases
Q8IWT3	[2067, 2096]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IWT3	[2107, 2122]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8IWT3	[2199, 2303]	-
Q96LC7	[306, 336]	Immunoglobulins
Q96LC7	[386, 448]	Immunoglobulins
Q9Y4C8	[67, 84]	-
A6NFH5	[109, 133]	-
O14522	[1370, 1390]	Protein tyrosine phosphatase superfamily
O15165	[13, 51]	Low-density Lipoprotein Receptor
O95785	[261, 338]	Classic Zinc Finger
O95785	[845, 892]	Classic Zinc Finger
P04003	[296, 310]	Complement Module, domain 1
P0CW18	[215, 314]	Trypsin-like serine proteases
P13224	[27, 46]	Ribonuclease Inhibitor
P13224	[132, 147]	Ribonuclease Inhibitor
P20742	[929, 946]	-
P56373	[102, 128]	atp-gated p2x4 ion channel domain
P61129	[327, 357]	Pneumovirus matrix protein 2 (M2), zinc-binding domain
P78314	[457, 481]	SH2 domain
Q14766	[161, 218]	Laminin
Q14831	[377, 401]	-
Q14831	[517, 585]	GPCR, family 3, nine cysteines domain
Q14966	[654, 664]	-
Q14966	[1061, 1085]	-
Q14966	[1921, 1955]	Classic Zinc Finger
Q5T5C0	[38, 54]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q6ZV89	[370, 390]	SH2 domain
Q7L0R7	[354, 383]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7L0R7	[402, 431]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86TJ5	[82, 97]	-
Q86XA9	[1027, 1038]	Leucine-rich Repeat Variant
Q86XA9	[1176, 1191]	Leucine-rich Repeat Variant
Q86XA9	[1324, 1339]	Leucine-rich Repeat Variant
Q86XA9	[1414, 1431]	Leucine-rich Repeat Variant
Q8N3C7	[524, 548]	CAP Gly-rich-like domain
Q8N3C7	[680, 699]	CAP Gly-rich-like domain
Q8NAA5	[155, 172]	Ribonuclease Inhibitor
Q8NF86	[152, 182]	Trypsin-like serine proteases
Q8NF86	[209, 234]	Trypsin-like serine proteases
Q8TE76	[419, 472]	-
Q96KX2	[43, 59]	F-actin capping protein, alpha subunit
Q99502	[378, 395]	-
Q9GZT5	[359, 410]	-
Q9H3R1	[810, 836]	P-loop containing nucleotide triphosphate hydrolases
Q9Y6U7	[312, 335]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y6U7	[351, 370]	Zinc/RING finger domain, C3HC4 (zinc finger)
A8MUP6	[92, 112]	-
O00444	[581, 602]	-
O14905	[300, 356]	-
O15230	[88, 132]	Galactose-binding domain-like
O15230	[3647, 3674]	-
O15547	[126, 164]	atp-gated p2x4 ion channel domain
O60243	[116, 133]	P-loop containing nucleotide triphosphate hydrolases
O60243	[206, 234]	P-loop containing nucleotide triphosphate hydrolases
P36551	[116, 151]	Coproporphyrinogen III oxidase, aerobic
P36551	[162, 207]	Coproporphyrinogen III oxidase, aerobic
P62736	[10, 49]	-
Q09019	[117, 157]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q0WX57	[79, 131]	Cysteine proteinases
Q70EL2	[578, 661]	Cysteine proteinases
Q7Z478	[637, 667]	P-loop containing nucleotide triphosphate hydrolases
Q96JF6	[752, 774]	Classic Zinc Finger
Q96QH8	[139, 154]	-
Q9H2E6	[349, 384]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9H2E6	[515, 554]	ligand-binding face of the semaphorins, domain 2
Q9H4D5	[216, 241]	Ribonuclease Inhibitor
Q9HA77	[518, 545]	Cysteine-tRNA ligase, C-terminal anti-codon recognition domain
Q9NR50	[390, 433]	Hexapeptide repeat proteins
O94769	[94, 158]	-
O94769	[315, 345]	Ribonuclease Inhibitor
O95631	[43, 116]	Galactose-binding domain-like
O95631	[184, 216]	Galactose-binding domain-like
P02679	[27, 41]	-
P02679	[151, 170]	-
P08833	[34, 89]	-
P08833	[198, 251]	Thyroglobulin type-1
P17032	[100, 115]	Classic Zinc Finger
P58215	[112, 150]	SRCR-like domain
P58215	[263, 284]	SRCR-like domain
P58215	[341, 409]	SRCR-like domain
Q1EHB4	[464, 485]	Sodium/glucose cotransporter
Q2L4Q9	[140, 273]	Trypsin-like serine proteases
Q2L4Q9	[437, 485]	Trypsin-like serine proteases
Q496Y0	[146, 204]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q496Y0	[338, 354]	Tetratricopeptide repeat domain
Q496Y0	[458, 522]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZNE9	[509, 570]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q7Z3D6	[50, 70]	PSTPO5379-like
Q7Z3D6	[138, 256]	PSTPO5379-like
Q8N554	[422, 476]	Classic Zinc Finger
Q9BQT9	[101, 125]	Cadherins
Q9H8W4	[139, 218]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9NS98	[96, 113]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9NS98	[160, 179]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9NS98	[524, 587]	ligand-binding face of the semaphorins, domain 2
Q9UGU0	[1888, 1934]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y4G2	[569, 593]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O60262	[20, 55]	Transducin (heterotrimeric G protein), gamma chain
P21912	[88, 119]	-
P36575	[128, 148]	-
P36952	[179, 195]	Alpha-1-antitrypsin, domain 1
Q0ZGT2	[651, 674]	Immunoglobulins
Q13324	[37, 100]	GPCR, family 2, extracellular hormone receptor domain
Q2M3G0	[72, 102]	ABC transporter type 1, transmembrane domain
Q7Z418	[197, 261]	-
Q7Z5A4	[259, 277]	Trypsin-like serine proteases
Q8IYB8	[249, 278]	-
Q8WV99	[1, 61]	AN1-like Zinc finger
Q8WV99	[88, 141]	AN1-like Zinc finger
Q8WWR8	[218, 280]	-
Q92551	[43, 101]	Inositol polyphosphate kinase
Q92551	[227, 259]	Inositol polyphosphate kinase
Q9BYE2	[498, 515]	Trypsin-like serine proteases
Q9HBL6	[17, 52]	Ribonuclease Inhibitor
Q9ULI3	[1028, 1058]	Laminin
Q9UQ72	[298, 325]	Immunoglobulins
Q9Y258	[25, 79]	-
Q9Y4B4	[457, 477]	Tandem AAA-ATPase domain
A0A578	[90, 113]	Immunoglobulins
B7Z6K7	[88, 167]	Classic Zinc Finger
O00217	[98, 208]	-
O00327	[221, 314]	PAS domain
O75529	[314, 335]	YVTN repeat-like/Quinoprotein amine dehydrogenase
O75925	[135, 168]	PINIT domain
O75925	[206, 239]	PINIT domain
P01225	[70, 128]	Cystine-knot cytokines
P02462	[1590, 1618]	Collagen IV, non-collagenous
P02462	[1635, 1668]	Collagen IV, non-collagenous
P04075	[121, 138]	Aldolase class I
P23497	[617, 658]	SAND domain-like
P27216	[13, 35]	Annexin
P31997	[281, 320]	Immunoglobulins
P42229	[372, 402]	STAT transcription factor, DNA-binding domain
Q13490	[88, 124]	Inhibitor Of Apoptosis Protein (2mihbC-IAP-1); Chain A
Q13490	[589, 614]	Inhibitor Of Apoptosis Protein (2mihbC-IAP-1); Chain A
Q13608	[648, 671]	-
Q8N5Y8	[217, 233]	-
Q8N635	[344, 367]	Nucleic acid-binding proteins
Q93015	[64, 95]	-
Q96AX9	[823, 876]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96AX9	[916, 954]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q96B97	[90, 115]	SH3 Domains
Q9C035	[2, 82]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H772	[68, 164]	Cystine-knot cytokines
Q9HCK0	[350, 388]	Classic Zinc Finger
Q9UKR8	[147, 199]	Tetraspanin
Q9Y5X4	[41, 119]	Erythroid Transcription Factor GATA-1, subunit A
A0A1B0GTH9	[8, 34]	Classic Zinc Finger
A0A1B0GTH9	[79, 107]	Classic Zinc Finger
O15498	[177, 197]	-
O43567	[216, 285]	Zinc/RING finger domain, C3HC4 (zinc finger)
P06865	[513, 528]	Glycosidases
P17927	[421, 487]	Complement Module, domain 1
P17927	[554, 564]	Complement Module, domain 1
P17927	[582, 612]	Complement Module, domain 1
P17927	[1034, 1064]	Complement Module, domain 1
P17927	[1355, 1388]	Complement Module, domain 1
P17927	[1444, 1456]	Complement Module, domain 1
P17927	[1588, 1602]	Complement Module, domain 1
P17927	[1649, 1708]	Complement Module, domain 1
P17927	[1816, 1841]	Complement Module, domain 1
P21754	[292, 334]	Zona pellucida, ZP-C domain
P28799	[204, 272]	Granulin
P28799	[363, 422]	Granulin
P35414	[312, 330]	Rhodopsin 7-helix transmembrane proteins
P42677	[33, 76]	Zn-binding ribosomal proteins
Q06587	[8, 109]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q06587	[267, 302]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q5VYV0	[66, 108]	Winged helix-like DNA-binding domain superfamily/Winged helix DNA-binding domain
Q6GPH4	[255, 300]	-
Q6ZVZ8	[265, 336]	Ankyrin repeat-containing domain
Q96AX2	[203, 220]	P-loop containing nucleotide triphosphate hydrolases
Q96PD4	[96, 118]	Cystine-knot cytokines
Q9HAV4	[478, 493]	Leucine-rich Repeat Variant
Q9NTN9	[89, 117]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9NTN9	[367, 388]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9NTN9	[513, 568]	ligand-binding face of the semaphorins, domain 2
Q9NXL9	[166, 204]	Nucleic acid-binding proteins
Q9UJF2	[405, 427]	GTPase Activation - p120gap; domain 1
A2VEC9	[2392, 2430]	Low-density Lipoprotein Receptor
A2VEC9	[2749, 2769]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[3528, 3586]	Laminin
A2VEC9	[3632, 3673]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[3811, 3867]	Thrombospondin type-1 (TSP1) repeat
O14836	[30, 75]	Tumor necrosis factor receptor superfamily
O60711	[148, 201]	Cysteine Rich Protein
P27708	[1679, 1704]	Metal-dependent hydrolases
P29474	[618, 640]	-
P29474	[792, 811]	NADPH-cytochrome p450 Reductase; Chain A, domain 3
P33402	[124, 149]	H-NOX domain
Q01740	[12, 41]	FAD/NAD(P)-binding domain
Q13474	[635, 658]	-
Q53F39	[210, 256]	-
Q6ZU64	[1053, 1071]	Immunoglobulins
Q70J99	[115, 164]	C2 domain
Q70J99	[970, 1015]	C2 domain
Q8IZ83	[56, 69]	Aldehyde Dehydrogenase; Chain A, domain 1
Q8IZ83	[525, 535]	Aldehyde Dehydrogenase; Chain A, domain 1
Q96NL0	[31, 56]	-
Q96P09	[204, 234]	Inhibitor Of Apoptosis Protein (2mihbC-IAP-1); Chain A
Q9BX63	[31, 93]	P-loop containing nucleotide triphosphate hydrolases
Q9BX63	[286, 314]	P-loop containing nucleotide triphosphate hydrolases
Q9H0D6	[14, 42]	-
Q9H0D6	[251, 294]	-
Q9H9L3	[175, 200]	Ribonuclease H-like superfamily/Ribonuclease H
Q9HCC8	[219, 253]	Phosphatidylinositol (PI) phosphodiesterase
Q9NRA1	[275, 343]	Cystine-knot cytokines
Q9UBF6	[39, 96]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UKP5	[371, 395]	Collagenase (Catalytic Domain)
Q9Y2J0	[82, 147]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9Y2J0	[407, 439]	C2 domain
Q9Y5R6	[77, 114]	DM DNA-binding domain
O15146	[99, 119]	Immunoglobulins
O15146	[424, 454]	Frizzled cysteine-rich domain
O15146	[680, 696]	Transferase(Phosphotransferase) domain 1
O75155	[287, 315]	Leucine-rich Repeat Variant
O95376	[166, 199]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95376	[271, 348]	-
P00995	[24, 78]	-
P02765	[179, 251]	-
P0C672	[159, 186]	Tetraspanin
P13497	[318, 337]	Spermadhesin, CUB domain
P13497	[548, 588]	Laminin
P54753	[270, 339]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P54753	[365, 400]	Immunoglobulins
Q02643	[32, 102]	GPCR, family 2, extracellular hormone receptor domain
Q15166	[33, 49]	TolB, C-terminal domain
Q5U651	[183, 221]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q5U651	[409, 473]	-
Q6H8Q1	[15, 30]	Cysteine Rich Protein
Q6H8Q1	[141, 163]	Cysteine Rich Protein
Q6H8Q1	[250, 275]	Cysteine Rich Protein
Q6Q8B3	[191, 220]	Immunoglobulins
Q7RTY7	[330, 360]	Spermadhesin, CUB domain
Q8IVJ1	[375, 401]	SLC41 divalent cation transporters, integral membrane domain
Q8NC67	[301, 335]	Low-density Lipoprotein Receptor
Q96HF1	[104, 162]	Frizzled cysteine-rich domain
Q9H334	[311, 332]	-
Q9H4B4	[57, 100]	Phosphorylase Kinase; domain 1
Q9HC96	[343, 360]	-
Q9UGC7	[260, 277]	-
Q9UGI8	[226, 255]	Cysteine Rich Protein
Q9UGI8	[392, 408]	Cysteine Rich Protein
Q9UP79	[323, 356]	Collagenase (Catalytic Domain)
Q9UP79	[367, 386]	Collagenase (Catalytic Domain)
Q9UP79	[431, 526]	-
Q9UP79	[840, 867]	Thrombospondin type-1 (TSP1) repeat
Q9UPM6	[98, 121]	Cysteine Rich Protein
O00213	[366, 411]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O00213	[655, 664]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
O15205	[8, 20]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
O15355	[5, 45]	PPM-type phosphatase domain
O15355	[351, 369]	PPM-type phosphatase domain
O15355	[483, 506]	PPM-type phosphatase domain
O75689	[8, 26]	Arf GTPase activating protein
P31512	[5, 41]	FAD/NAD(P)-binding domain
P51793	[406, 421]	Clc chloride channel
P58062	[28, 84]	-
Q02108	[637, 662]	Nucleotide cyclase
Q05048	[86, 104]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q05048	[121, 144]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q05048	[411, 430]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q13133	[91, 174]	Erythroid Transcription Factor GATA-1, subunit A
Q13402	[1540, 1562]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q6NSI1	[43, 88]	Ankyrin repeat-containing domain
Q7KZ85	[320, 350]	RuvA domain 2-like
Q7KZ85	[523, 560]	Tex N-terminal region-like
Q7KZ85	[1233, 1262]	Nucleic acid-binding proteins
Q7LDG7	[518, 555]	-
Q8N587	[144, 159]	Classic Zinc Finger
Q8N967	[37, 62]	Ribonuclease Inhibitor
Q8N967	[242, 258]	Ribonuclease Inhibitor
Q8NDA2	[435, 506]	Immunoglobulins
Q8NDA2	[752, 768]	Immunoglobulins
Q8NDA2	[894, 916]	Immunoglobulins
Q8NDA2	[933, 961]	Immunoglobulins
Q8NDA2	[1016, 1039]	Immunoglobulins
Q8NDA2	[1079, 1116]	Immunoglobulins
Q8NDA2	[1339, 1373]	Immunoglobulins
Q8NDA2	[1599, 1617]	Immunoglobulins
Q8NDA2	[1786, 1804]	Immunoglobulins
Q8NDA2	[2196, 2258]	Immunoglobulins
Q8NDA2	[3189, 3204]	Immunoglobulins
Q8NDA2	[3499, 3546]	Immunoglobulins
Q8NDA2	[3660, 3680]	Immunoglobulins
Q8NDA2	[3700, 3775]	Immunoglobulins
Q8NDA2	[4067, 4090]	Immunoglobulins
Q8NDA2	[4114, 4136]	Immunoglobulins
Q8NDA2	[4334, 4354]	Immunoglobulins
Q8WY36	[81, 101]	High mobility group box domain
Q9NQT4	[25, 49]	GHMP Kinase, N-terminal domain
Q9NYQ7	[1718, 1743]	Laminin
Q9NYQ7	[2491, 2516]	-
Q9NZL4	[84, 130]	Leucine-rich Repeat Variant
Q9NZL4	[327, 358]	Leucine-rich Repeat Variant
Q9P2P5	[208, 226]	C2 domain
Q9UBT6	[312, 331]	-
Q9UBT6	[776, 805]	Classic Zinc Finger
Q9UKI3	[83, 121]	Immunoglobulins
Q9Y2I2	[57, 104]	Laminin
A0A0B4J240	[93, 113]	Immunoglobulins
O60941	[243, 284]	-
P10275	[555, 636]	Erythroid Transcription Factor GATA-1, subunit A
P42226	[337, 360]	STAT transcription factor, DNA-binding domain
P81534	[28, 57]	Antimicrobial Peptide, Beta-defensin 2; Chain A
Q01201	[116, 155]	Rel homology domain (RHD), DNA-binding domain
Q01201	[183, 230]	Rel homology domain (RHD), DNA-binding domain
Q08752	[177, 185]	Cyclophilin-like
Q13939	[539, 579]	Kelch-type beta propeller
Q15785	[34, 75]	Tetratricopeptide repeat domain
Q5H913	[157, 172]	P-loop containing nucleotide triphosphate hydrolases
Q6UWE0	[667, 722]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZMZ0	[118, 175]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZMZ0	[205, 256]	-
Q6ZMZ0	[285, 315]	-
Q6ZN55	[71, 103]	Classic Zinc Finger
Q6ZN55	[121, 156]	Classic Zinc Finger
Q6ZN55	[303, 359]	Classic Zinc Finger
Q7Z6E9	[1, 19]	Phosphatidylinositol 3-kinase Catalytic Subunit; Chain A, domain 1
Q7Z6E9	[155, 199]	Zinc finger, CCHC-type
Q7Z6E9	[249, 329]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8ND23	[92, 113]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q8ND23	[156, 171]	Ribonuclease Inhibitor
Q96GZ6	[445, 466]	SLC41 divalent cation transporters, integral membrane domain
Q99661	[528, 592]	Kinesin motor domain
Q9BZR6	[24, 52]	Ribonuclease Inhibitor
Q9BZR6	[291, 315]	Ribonuclease Inhibitor
Q9H609	[34, 84]	Classic Zinc Finger
Q9H609	[108, 169]	Classic Zinc Finger
Q9NNW5	[958, 999]	YVTN repeat-like/Quinoprotein amine dehydrogenase
Q9UHD1	[13, 64]	-
Q9UHD1	[153, 171]	-
O75603	[84, 160]	GCM motif
P01024	[628, 645]	-
P01024	[678, 728]	Anaphylotoxins (complement system)
P01024	[1514, 1535]	-
P01024	[1630, 1662]	-
P01599	[30, 57]	Immunoglobulins
P07288	[192, 247]	Trypsin-like serine proteases
P17014	[463, 473]	Classic Zinc Finger
Q08708	[34, 74]	Immunoglobulins
Q08AE8	[60, 101]	Transferase(Phosphotransferase) domain 1
Q5VWQ8	[146, 191]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q5VWQ8	[448, 471]	GTPase Activation - p120gap; domain 1
Q8NBP7	[61, 72]	Peptidase S8 propeptide/proteinase inhibitor I9
Q8NBP7	[213, 245]	Peptidase S8/S53 domain
Q8NBP7	[467, 682]	Proprotein convertase subtilisin/kexin type 9
Q96Q27	[504, 513]	Ankyrin repeat-containing domain
Q9H0A6	[114, 164]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H0A6	[281, 355]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9H2Y9	[557, 605]	-
Q9H511	[585, 618]	Kelch-type beta propeller
Q9UGN4	[24, 40]	Immunoglobulins
A0AAG2TU59	[1, 40]	Zinc/RING finger domain, C3HC4 (zinc finger)
K9M1U5	[28, 43]	Interferon lambda
O75676	[400, 435]	Phosphorylase Kinase; domain 1
P00747	[29, 63]	Hepatocyte Growth Factor
P00747	[140, 264]	Plasminogen Kringle 4
P00747	[401, 459]	Plasminogen Kringle 4
P00747	[515, 560]	Plasminogen Kringle 4
P00747	[740, 763]	Trypsin-like serine proteases
P00973	[49, 65]	Beta Polymerase, domain 2
P22079	[118, 181]	Haem peroxidase domain superfamily, animal type
P22079	[231, 293]	Haem peroxidase domain superfamily, animal type
P22079	[304, 371]	Haem peroxidase domain superfamily, animal type
P22079	[687, 711]	Haem peroxidase domain superfamily, animal type
P32239	[389, 412]	Rhodopsin 7-helix transmembrane proteins
P37108	[24, 75]	Signal recognition particle alu RNA binding heterodimer, srp9/1
P42892	[726, 760]	Collagenase (Catalytic Domain)
P55809	[502, 513]	Glutaconate Coenzyme A-transferase
Q00872	[139, 162]	Immunoglobulins
Q03403	[25, 80]	Spasmolytic Protein, domain 1
Q17RY6	[41, 65]	CD59
Q6UXH9	[238, 272]	Laminin
Q6UXH9	[317, 347]	Complement Module, domain 1
Q6UXH9	[390, 446]	Complement Module, domain 1
Q6UXH9	[629, 660]	Trypsin-like serine proteases
Q7Z6J4	[448, 500]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q86U86	[395, 417]	Bromodomain-like
Q8N2W9	[204, 231]	PINIT domain
Q8NA58	[327, 344]	Ribonuclease H-like superfamily/Ribonuclease H
Q8WWZ7	[1281, 1295]	P-loop containing nucleotide triphosphate hydrolases
Q8WWZ7	[1362, 1378]	P-loop containing nucleotide triphosphate hydrolases
Q96HU1	[444, 493]	-
Q9H0R6	[3, 18]	Amidase signature (AS) domain
Q9NZR2	[483, 514]	Laminin
Q9NZR2	[1516, 1564]	TolB, C-terminal domain
Q9NZR2	[1797, 1875]	TolB, C-terminal domain
Q9NZR2	[2139, 2171]	TolB, C-terminal domain
Q9UDY6	[2, 76]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q9UDY6	[93, 121]	Classic Zinc Finger
Q9UHJ3	[378, 392]	-
Q9UHR6	[1, 52]	-
A0A1B0GX31	[93, 114]	Immunoglobulins
O43896	[9, 44]	Kinesin motor domain
O75317	[166, 245]	Cysteine proteinases
P22681	[375, 435]	Zinc/RING finger domain, C3HC4 (zinc finger)
P28068	[91, 110]	Class II Histocompatibility Antigen, M Beta Chain; Chain B, domain 1
P34130	[90, 146]	Cystine-knot cytokines
P34130	[160, 178]	Cystine-knot cytokines
P39877	[43, 89]	Phospholipase A2 domain
P41222	[49, 74]	-
P49591	[50, 68]	Serine-tRNA synthetase, tRNA binding domain
P53675	[890, 905]	Tetratricopeptide repeat domain
P54278	[203, 225]	Histidine kinase-like ATPase, C-terminal domain
Q02156	[272, 304]	-
Q5T890	[423, 449]	P-loop containing nucleotide triphosphate hydrolases
Q5TF58	[459, 479]	-
Q6S8J3	[940, 971]	Actin; Chain A, domain 4
Q7Z3T8	[739, 812]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8NHW4	[26, 53]	-
Q8WXI9	[416, 462]	Erythroid Transcription Factor GATA-1, subunit A
Q9BXU1	[993, 1017]	Transferase(Phosphotransferase) domain 1
Q9BZP6	[429, 474]	Chitin binding domain
Q9H063	[11, 52]	Repressor of RNA polymerase III transcription Maf1
Q9H4K7	[83, 103]	GTP1/OBG domain
Q9UKP3	[1, 65]	-
Q9UKP3	[158, 207]	-
Q9UKR0	[122, 143]	Trypsin-like serine proteases
Q9UKR0	[172, 225]	Trypsin-like serine proteases
Q9Y4D8	[3771, 3790]	Hect, E3 ligase catalytic domains
Q9Y4D8	[3916, 3962]	Hect, E3 ligase catalytic domain
Q9Y5Y9	[304, 338]	-
Q9Y5Y9	[1667, 1694]	-
D6RJB6	[79, 131]	Cysteine proteinases
O14920	[1, 23]	Transferase(Phosphotransferase) domain 1
O60229	[249, 275]	-
O60229	[1641, 1706]	SH3 Domains
O60229	[2318, 2342]	SH3 Domains
O60229	[2352, 2375]	SH3 Domains
