Accession_number	Region	Domain
P51587	[1670, 1697]	No_Gene3D_overlap
P51587	[1824, 1840]	No_Gene3D_overlap
P51587	[1873, 1936]	No_Gene3D_overlap
P51587	[1976, 2012]	No_Gene3D_overlap
P51587	[2326, 2347]	No_Gene3D_overlap
P51587	[2375, 2430]	No_Gene3D_overlap
P51587	[3182, 3238]	Nucleic acid-binding proteins
P51828	[640, 658]	No_Gene3D_overlap
P56705	[195, 241]	No_Gene3D_overlap
Q15466	[20, 56]	Retinoid X Receptor
Q8IXZ2	[650, 800]	Zinc finger, CCCH-type
Q8NEG5	[444, 556]	No_Gene3D_overlap
Q8NEG5	[567, 616]	No_Gene3D_overlap
Q8TC21	[180, 500]	Classic Zinc Finger
Q8TD26	[1929, 1961]	No_Gene3D_overlap
Q8TE54	[12, 36]	No_Gene3D_overlap
Q96QE2	[421, 488]	MFS general substrate transporter like domains
Q9BYW2	[816, 842]	No_Gene3D_overlap
Q9BYW2	[898, 922]	No_Gene3D_overlap
Q9UM63	[0, 172]	Classic Zinc Finger
A0AUZ9	[94, 112]	No_Gene3D_overlap
A0AUZ9	[130, 227]	No_Gene3D_overlap
A0AUZ9	[269, 301]	No_Gene3D_overlap
A0AUZ9	[893, 929]	No_Gene3D_overlap
O94913	[1430, 1490]	No_Gene3D_overlap
P09544	[29, 56]	No_Gene3D_overlap
P09544	[129, 150]	No_Gene3D_overlap
P50747	[101, 131]	No_Gene3D_overlap
Q02241	[438, 463]	Kinesin motor domain
Q02241	[763, 799]	Kinesin-like protein Kif23, Arf6-interacting domain
Q16594	[68, 101]	Histone, subunit A
Q5FWF6	[159, 423]	Classic Zinc Finger
Q6ZNH5	[100, 493]	Classic Zinc Finger
Q6ZTR5	[2485, 2521]	No_Gene3D_overlap
Q6ZWE6	[57, 128]	No_Gene3D_overlap
Q6ZWE6	[507, 539]	No_Gene3D_overlap
Q6ZWE6	[675, 760]	No_Gene3D_overlap
Q7Z745	[1185, 1211]	No_Gene3D_overlap
Q8N988	[85, 422]	Classic Zinc Finger
Q96EH3	[32, 60]	No_Gene3D_overlap
Q96HQ0	[95, 130]	No_Gene3D_overlap
Q96HQ0	[193, 507]	Classic Zinc Finger
Q9BWW7	[202, 327]	Classic Zinc Finger
Q9NRU3	[711, 726]	No_Gene3D_overlap
Q9NRU3	[761, 789]	No_Gene3D_overlap
Q9UMQ6	[61, 95]	No_Gene3D_overlap
Q9UPX8	[578, 601]	SH3 Domains
O00622	[18, 172]	Complement Module, domain 1
O00622	[184, 375]	Thrombospondin type-1 (TSP1) repeat
O95785	[404, 446]	No_Gene3D_overlap
O95785	[1039, 1087]	No_Gene3D_overlap
O95785	[1217, 1275]	No_Gene3D_overlap
O95785	[1368, 1405]	No_Gene3D_overlap
P04003	[323, 455]	Complement Module, domain 1
P04003	[467, 581]	-
P0CW18	[336, 395]	Trypsin-like serine proteases
P17040	[274, 290]	No_Gene3D_overlap
P17040	[692, 821]	Classic Zinc Finger
P17040	[872, 1036]	Classic Zinc Finger
Q11130	[63, 78]	No_Gene3D_overlap
Q14766	[354, 444]	Laminin
Q14766	[537, 735]	TGF-beta binding (TB) domain
Q14766	[867, 1716]	TGF-beta binding (TB) domain
Q14966	[404, 468]	No_Gene3D_overlap
Q15650	[148, 251]	No_Gene3D_overlap
Q15650	[545, 563]	Hypothetical protein.
Q5T5C0	[914, 938]	No_Gene3D_overlap
Q6ZMY9	[86, 102]	No_Gene3D_overlap
Q6ZMY9	[171, 338]	Classic Zinc Finger
Q6ZMY9	[366, 478]	Classic Zinc Finger
Q7Z3Y9	[75, 92]	No_Gene3D_overlap
Q86TJ5	[228, 537]	Classic Zinc Finger
Q8IVW1	[96, 118]	No_Gene3D_overlap
Q8IZC4	[77, 100]	No_Gene3D_overlap
Q96QE3	[826, 841]	No_Gene3D_overlap
Q96QE3	[1425, 1462]	No_Gene3D_overlap
Q96QE3	[1630, 1671]	No_Gene3D_overlap
Q96QE3	[1699, 1718]	No_Gene3D_overlap
Q9GZT5	[146, 168]	No_Gene3D_overlap
Q9GZT5	[230, 296]	No_Gene3D_overlap
A6NEQ0	[418, 460]	No_Gene3D_overlap
O14905	[131, 156]	No_Gene3D_overlap
O14905	[180, 246]	No_Gene3D_overlap
O15230	[293, 878]	Galactose-binding domain-like
O15230	[944, 979]	No_Gene3D_overlap
O15230	[1032, 1088]	No_Gene3D_overlap
O15230	[1197, 1249]	No_Gene3D_overlap
O15230	[1420, 1680]	Laminin
O15230	[1819, 2176]	Laminin
O75444	[29, 51]	No_Gene3D_overlap
P13798	[14, 33]	No_Gene3D_overlap
P17031	[150, 322]	Classic Zinc Finger
P17031	[353, 532]	Classic Zinc Finger
Q08AI8	[93, 142]	No_Gene3D_overlap
Q155Q3	[147, 200]	No_Gene3D_overlap
Q70EL2	[170, 189]	Cysteine proteinases
Q7Z6M1	[339, 371]	No_Gene3D_overlap
Q8N8Z8	[64, 692]	Classic Zinc Finger
Q8NHS4	[138, 173]	No_Gene3D_overlap
Q92870	[391, 430]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q92870	[553, 574]	Pleckstrin-homology domain (PH domain)/Phosphotyrosine-binding domain (PTB)
Q96EG3	[261, 523]	Classic Zinc Finger
Q96JF6	[114, 735]	Classic Zinc Finger
Q9H4D5	[264, 332]	Ribonuclease Inhibitor
Q9Y233	[265, 283]	No_Gene3D_overlap
A8MUZ8	[117, 299]	Classic Zinc Finger
B0I1T2	[973, 990]	No_Gene3D_overlap
O75128	[703, 748]	No_Gene3D_overlap
O95631	[251, 489]	Galactose-binding domain-like
P17032	[169, 553]	Classic Zinc Finger
Q2L4Q9	[529, 552]	No_Gene3D_overlap
Q7L0Y3	[62, 90]	No_Gene3D_overlap
Q7Z3V5	[72, 317]	Classic Zinc Finger
Q7Z3V5	[468, 608]	Classic Zinc Finger
Q86T24	[405, 433]	No_Gene3D_overlap
Q8N554	[173, 190]	No_Gene3D_overlap
Q8N554	[503, 577]	Classic Zinc Finger
Q8NC60	[140, 181]	No_Gene3D_overlap
Q8TCV5	[34, 138]	Elafin-like
Q96JP5	[308, 467]	Classic Zinc Finger
Q96JP5	[491, 541]	No_Gene3D_overlap
Q9BQT9	[673, 722]	No_Gene3D_overlap
Q9BT17	[0, 19]	No_Gene3D_overlap
Q9HCK1	[1144, 1225]	No_Gene3D_overlap
Q9HCK1	[1447, 1468]	No_Gene3D_overlap
Q9HCK1	[1507, 1628]	No_Gene3D_overlap
Q9HCK1	[1851, 1869]	No_Gene3D_overlap
Q9NS98	[724, 764]	No_Gene3D_overlap
Q9UBU7	[280, 302]	DBF zinc finger
Q9UGU0	[1625, 1657]	No_Gene3D_overlap
Q9UGU0	[1689, 1733]	No_Gene3D_overlap
Q9Y4E6	[850, 871]	No_Gene3D_overlap
Q9Y4E6	[976, 999]	No_Gene3D_overlap
Q9Y4E6	[1100, 1117]	No_Gene3D_overlap
Q9Y4G2	[1021, 1054]	No_Gene3D_overlap
B5MCY1	[1146, 1162]	No_Gene3D_overlap
B5MCY1	[1196, 1247]	No_Gene3D_overlap
O60879	[141, 165]	Formin, diaphanous GTPase-binding domain
P21128	[9, 154]	-
Q14940	[562, 581]	No_Gene3D_overlap
Q14940	[597, 652]	No_Gene3D_overlap
Q16828	[143, 169]	Rhodanese-like domain
Q8IV63	[0, 34]	No_Gene3D_overlap
Q8N7R0	[140, 227]	No_Gene3D_overlap
Q8WWR8	[463, 482]	-
Q9BYE2	[192, 224]	SRCR-like domain
Q9BYG4	[101, 130]	-
Q9ULI3	[1165, 1270]	No_Gene3D_overlap
Q9ULI3	[1329, 1345]	No_Gene3D_overlap
B7Z6K7	[199, 854]	Classic Zinc Finger
O75129	[512, 553]	No_Gene3D_overlap
O75129	[608, 635]	No_Gene3D_overlap
O75129	[646, 770]	Laminin
O75129	[967, 998]	No_Gene3D_overlap
O75529	[2, 72]	TFIID subunit TAF5, NTD2 domain
O75747	[1223, 1241]	No_Gene3D_overlap
P01225	[0, 27]	Cystine-knot cytokines
P23497	[668, 717]	High mobility group box domain
P40126	[10, 129]	Di-copper center containing domain from catechol oxidase
Q13608	[138, 160]	No_Gene3D_overlap
Q8IXF0	[20, 45]	Helix-loop-helix DNA-binding domain
Q96MR6	[331, 349]	No_Gene3D_overlap
Q9BXT8	[22, 128]	No_Gene3D_overlap
Q9BXT8	[271, 317]	No_Gene3D_overlap
Q9BXT8	[1140, 1165]	No_Gene3D_overlap
Q9BXT8	[1399, 1434]	No_Gene3D_overlap
Q9UL40	[62, 264]	Classic Zinc Finger
Q9Y5G0	[719, 798]	No_Gene3D_overlap
A0A7P0TAN4	[199, 640]	Classic Zinc Finger
O60260	[153, 207]	No_Gene3D_overlap
O60260	[314, 464]	-
P17927	[229, 360]	Complement Module, domain 1
P17927	[673, 811]	Complement Module, domain 1
P17927	[871, 1014]	Complement Module, domain 1
P17927	[1129, 1263]	Complement Module, domain 1
P28799	[12, 182]	Granulin
P28799	[437, 584]	Granulin
Q495A1	[214, 243]	No_Gene3D_overlap
Q6B0I6	[1, 21]	Cupin
Q6GPH4	[0, 187]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q6ZMV8	[110, 383]	Classic Zinc Finger
Q6ZMV8	[397, 502]	Classic Zinc Finger
Q8TDX9	[0, 28]	No_Gene3D_overlap
Q8TDX9	[174, 208]	No_Gene3D_overlap
Q8TDX9	[270, 313]	No_Gene3D_overlap
Q8TDX9	[827, 844]	No_Gene3D_overlap
Q8TDX9	[2226, 2247]	No_Gene3D_overlap
Q8TDX9	[2353, 2456]	No_Gene3D_overlap
Q8TF17	[36, 76]	No_Gene3D_overlap
Q8TF17	[327, 385]	SH3 Domains
Q8TF17	[1262, 1282]	Tetratricopeptide repeat domain
Q96FT7	[280, 388]	Acid-sensing ion channels like domains
Q96H40	[111, 180]	Classic Zinc Finger
Q96H40	[199, 462]	Classic Zinc Finger
Q96RS6	[380, 426]	No_Gene3D_overlap
Q9UFD9	[433, 532]	No_Gene3D_overlap
Q9UFD9	[950, 972]	No_Gene3D_overlap
Q9UFD9	[1193, 1220]	No_Gene3D_overlap
Q9UJF2	[96, 152]	C2 domain
Q9Y2G0	[0, 17]	No_Gene3D_overlap
Q9Y2G0	[801, 816]	No_Gene3D_overlap
Q9Y473	[237, 457]	Classic Zinc Finger
A0A1W2PPM1	[92, 127]	No_Gene3D_overlap
A0A1W2PPM1	[262, 323]	No_Gene3D_overlap
A2VEC9	[73, 167]	No_Gene3D_overlap
A2VEC9	[357, 569]	Laminin
A2VEC9	[727, 1019]	Laminin
A2VEC9	[1167, 1524]	Low-density Lipoprotein Receptor
A2VEC9	[1564, 1690]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[1702, 1932]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[1944, 2032]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[2219, 2295]	Low-density Lipoprotein Receptor
A2VEC9	[2460, 2581]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[2592, 2738]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[2831, 3010]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[3022, 3211]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[3238, 3446]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[3700, 3769]	No_Gene3D_overlap
A2VEC9	[3883, 4026]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[4046, 4177]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[4200, 4545]	Thrombospondin type-1 (TSP1) repeat
A2VEC9	[4600, 5149]	Thrombospondin type-1 (TSP1) repeat
A6NI47	[86, 124]	No_Gene3D_overlap
C9JN71	[102, 530]	Classic Zinc Finger
O14559	[281, 332]	Rho GTPase activation protein
P0DPK3	[19, 269]	Laminin
Q13398	[198, 563]	Classic Zinc Finger
Q14393	[47, 285]	Laminin
Q15784	[189, 226]	No_Gene3D_overlap
Q15784	[260, 320]	No_Gene3D_overlap
Q5T5J6	[543, 568]	No_Gene3D_overlap
Q6ZMV5	[479, 500]	No_Gene3D_overlap
Q6ZU64	[609, 633]	No_Gene3D_overlap
Q6ZU64	[1548, 1574]	No_Gene3D_overlap
Q8N4W9	[228, 902]	Classic Zinc Finger
Q8NAT2	[727, 762]	No_Gene3D_overlap
Q96LW9	[149, 177]	No_Gene3D_overlap
Q96LW9	[239, 404]	Classic Zinc Finger
Q9BX63	[902, 920]	No_Gene3D_overlap
Q9HCJ3	[612, 687]	No_Gene3D_overlap
Q9P2E5	[371, 405]	No_Gene3D_overlap
Q9P2E5	[665, 680]	No_Gene3D_overlap
Q9UBJ2	[55, 85]	No_Gene3D_overlap
Q9UKP5	[452, 723]	Collagenase (Catalytic Domain)
Q9UKP5	[842, 1116]	Thrombospondin type-1 (TSP1) repeat
Q9Y2X0	[743, 843]	No_Gene3D_overlap
A0A0A6YYL3	[22, 89]	No_Gene3D_overlap
O95376	[124, 141]	Zinc/RING finger domain, C3HC4 (zinc finger)
O95388	[39, 264]	Thrombospondin type-1 (TSP1) repeat
O95388	[333, 363]	No_Gene3D_overlap
P02765	[128, 155]	-
P13497	[690, 787]	Spermadhesin, CUB domain
Q5U651	[492, 524]	-
Q6PDB4	[105, 142]	No_Gene3D_overlap
Q6PDB4	[184, 575]	Classic Zinc Finger
Q6X784	[275, 326]	No_Gene3D_overlap
Q6ZTR7	[276, 303]	No_Gene3D_overlap
Q8NC67	[382, 433]	No_Gene3D_overlap
Q8NDW4	[148, 179]	No_Gene3D_overlap
Q8NDW4	[216, 239]	Classic Zinc Finger
Q8NDW4	[351, 575]	Classic Zinc Finger
Q8NFJ8	[346, 380]	No_Gene3D_overlap
Q9UGI8	[7, 57]	No_Gene3D_overlap
Q9UP79	[116, 133]	No_Gene3D_overlap
Q9UP79	[651, 698]	-
Q9UPM6	[305, 362]	No_Gene3D_overlap
Q9Y2Q1	[54, 82]	-
Q9Y2Q1	[103, 561]	Classic Zinc Finger
A0A8I5KTY6	[33, 268]	Classic Zinc Finger
A6NNM3	[432, 532]	No_Gene3D_overlap
A6NNM3	[950, 971]	No_Gene3D_overlap
A6NNM3	[1194, 1220]	No_Gene3D_overlap
A6NNM3	[1367, 1384]	No_Gene3D_overlap
O14763	[82, 181]	Tumor Necrosis Factor Receptor, subunit A, domain 2
O95400	[224, 245]	No_Gene3D_overlap
O95841	[257, 280]	Gamma Fibrinogen, chain A, domain 1
P04628	[75, 117]	No_Gene3D_overlap
P04628	[129, 160]	No_Gene3D_overlap
P04628	[210, 235]	No_Gene3D_overlap
P04628	[249, 369]	-
Q17RS7	[241, 329]	5' to 3' exonuclease, C-terminal subdomain
Q17RS7	[628, 662]	No_Gene3D_overlap
Q17RS7	[675, 706]	No_Gene3D_overlap
Q6A163	[6, 84]	No_Gene3D_overlap
Q6A163	[415, 490]	No_Gene3D_overlap
Q6FI81	[237, 306]	No_Gene3D_overlap
Q86X45	[361, 388]	No_Gene3D_overlap
Q8N587	[230, 485]	Classic Zinc Finger
Q8NDA2	[4619, 4828]	Laminin
Q8NDA2	[4839, 4994]	Laminin
Q96MU6	[13, 35]	No_Gene3D_overlap
Q96MU6	[128, 728]	Classic Zinc Finger
Q9BWX5	[162, 280]	Erythroid Transcription Factor GATA-1, subunit A
Q9NR71	[347, 392]	No_Gene3D_overlap
Q9NYQ7	[1380, 1523]	Laminin
Q9NYQ7	[1900, 2136]	Laminin
Q9UBT6	[576, 662]	Classic Zinc Finger
Q9Y2I2	[299, 508]	Laminin
Q9Y2W3	[357, 386]	No_Gene3D_overlap
O95965	[46, 493]	Laminin
P49848	[442, 476]	No_Gene3D_overlap
Q01201	[276, 320]	Rel homology domain (RHD), DNA-binding domain
Q68CP9	[1622, 1696]	No_Gene3D_overlap
Q6ZN55	[202, 234]	No_Gene3D_overlap
Q6ZN55	[463, 680]	Classic Zinc Finger
Q6ZN55	[739, 842]	Classic Zinc Finger
Q86U70	[256, 282]	No_Gene3D_overlap
Q86Y25	[202, 378]	Classic Zinc Finger
Q86Y25	[405, 525]	Classic Zinc Finger
Q8NF37	[495, 522]	No_Gene3D_overlap
Q9Y272	[257, 280]	No_Gene3D_overlap
O00341	[480, 524]	Sodium:dicarboxylate symporter
O14649	[311, 333]	No_Gene3D_overlap
O43824	[88, 115]	GTPase HflX, N-terminal domain
P10074	[289, 584]	Classic Zinc Finger
P17014	[103, 203]	No_Gene3D_overlap
P17014	[257, 445]	Classic Zinc Finger
P17014	[485, 612]	Classic Zinc Finger
P17014	[624, 696]	Classic Zinc Finger
P36956	[927, 958]	No_Gene3D_overlap
P55822	[9, 45]	No_Gene3D_overlap
Q08AE8	[601, 635]	No_Gene3D_overlap
Q08AE8	[687, 729]	No_Gene3D_overlap
Q13315	[1878, 1899]	No_Gene3D_overlap
Q5KSL6	[334, 464]	-
Q8N6S4	[429, 449]	No_Gene3D_overlap
Q8TBC5	[408, 464]	Classic Zinc Finger
Q99941	[637, 657]	No_Gene3D_overlap
Q9HCF6	[69, 116]	No_Gene3D_overlap
Q9Y5F7	[762, 781]	No_Gene3D_overlap
A6NDE4	[418, 458]	No_Gene3D_overlap
O43309	[263, 606]	Classic Zinc Finger
P27815	[221, 249]	No_Gene3D_overlap
P42892	[92, 117]	Collagenase (Catalytic Domain)
P55809	[18, 36]	No_Gene3D_overlap
P80370	[17, 287]	Laminin
Q2PPJ7	[486, 502]	No_Gene3D_overlap
Q2PPJ7	[903, 923]	No_Gene3D_overlap
Q2PPJ7	[1511, 1555]	No_Gene3D_overlap
Q6P3R8	[519, 543]	No_Gene3D_overlap
Q6P3R8	[610, 647]	No_Gene3D_overlap
Q6UXH9	[15, 103]	No_Gene3D_overlap
Q7Z3F1	[610, 653]	No_Gene3D_overlap
Q8IWY8	[466, 492]	Homeodomain-like
Q8IWY8	[641, 848]	Classic Zinc Finger
Q8N2W9	[398, 423]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TCJ0	[0, 55]	No_Gene3D_overlap
Q96N77	[241, 346]	Classic Zinc Finger
Q96N77	[366, 425]	Classic Zinc Finger
Q9BQS2	[129, 147]	C2 domain
Q9NWS1	[408, 470]	No_Gene3D_overlap
Q9NZR2	[22, 202]	Laminin
Q9NZR2	[786, 1251]	TolB, C-terminal domain
Q9NZR2	[2463, 3013]	Low-density Lipoprotein Receptor
Q9NZR2	[3282, 3884]	Low-density Lipoprotein Receptor
Q9NZR2	[4194, 4423]	TolB, C-terminal domain
Q9NZR2	[4560, 4597]	No_Gene3D_overlap
Q9UDY6	[245, 285]	No_Gene3D_overlap
Q9UHJ3	[596, 668]	SLED domain
O43506	[418, 665]	Disintegrin domain
P01133	[302, 472]	Laminin
P01133	[745, 998]	Laminin
P16389	[20, 35]	Potassium Channel Kv1.1; Chain A
P36941	[40, 180]	Tumor Necrosis Factor Receptor, subunit A, domain 2
P54687	[0, 26]	-
Q13562	[166, 198]	No_Gene3D_overlap
Q14517	[3743, 3840]	-
Q14517	[3966, 4172]	Laminin
Q5T890	[30, 55]	No_Gene3D_overlap
Q5T890	[1140, 1165]	No_Gene3D_overlap
Q6S8J3	[81, 124]	No_Gene3D_overlap
Q8NI29	[81, 117]	Galactose-binding domain-like
Q92900	[104, 121]	No_Gene3D_overlap
Q9BXU1	[208, 234]	-
Q9H9E1	[66, 115]	No_Gene3D_overlap
Q9UKK3	[140, 198]	No_Gene3D_overlap
Q9UKK3	[1487, 1559]	No_Gene3D_overlap
Q9Y4D8	[588, 614]	No_Gene3D_overlap
Q9Y4D8	[1529, 1614]	No_Gene3D_overlap
Q9Y4D8	[1776, 1805]	No_Gene3D_overlap
Q9Y4D8	[2128, 2164]	-
Q9Y4D8	[2197, 2222]	No_Gene3D_overlap
Q9Y5Y9	[926, 946]	No_Gene3D_overlap
Q9Y5Y9	[1097, 1143]	No_Gene3D_overlap
A6NN14	[112, 773]	Classic Zinc Finger
A6NN14	[788, 1028]	Classic Zinc Finger
O00291	[626, 655]	No_Gene3D_overlap
O00291	[699, 734]	No_Gene3D_overlap
O60494	[117, 485]	Laminin
Q13137	[137, 158]	-
Q1X8D7	[396, 412]	No_Gene3D_overlap
Q1X8D7	[567, 588]	No_Gene3D_overlap
Q6UWF7	[280, 325]	No_Gene3D_overlap
Q6ZRR7	[1406, 1442]	No_Gene3D_overlap
Q8IZY2	[48, 65]	No_Gene3D_overlap
Q8IZY2	[217, 274]	No_Gene3D_overlap
Q8IZY2	[1152, 1180]	No_Gene3D_overlap
Q8IZY2	[1311, 1346]	No_Gene3D_overlap
Q8NAP8	[180, 208]	No_Gene3D_overlap
Q8TAM2	[14, 41]	No_Gene3D_overlap
Q969N4	[0, 26]	Rhodopsin 7-helix transmembrane proteins
Q96A47	[2, 30]	Cysteine Rich Protein
Q96NL3	[247, 587]	Classic Zinc Finger
Q9Y6Q2	[218, 269]	No_Gene3D_overlap
Q9Y6Q2	[677, 734]	Mu homology domain, subdomain B
O43583	[22, 66]	No_Gene3D_overlap
O75362	[283, 312]	No_Gene3D_overlap
O75362	[677, 748]	No_Gene3D_overlap
Q07021	[57, 88]	Mitochondrial glycoprotein
Q12800	[221, 239]	No_Gene3D_overlap
Q562E7	[187, 220]	No_Gene3D_overlap
Q7Z6M3	[13, 38]	Immunoglobulins
Q7Z6M3	[316, 342]	No_Gene3D_overlap
Q86Y33	[144, 207]	No_Gene3D_overlap
Q8IUZ5	[2, 29]	No_Gene3D_overlap
Q8N9Y4	[307, 328]	No_Gene3D_overlap
Q8WY41	[127, 165]	No_Gene3D_overlap
Q92832	[259, 809]	Laminin
Q96GX5	[212, 253]	No_Gene3D_overlap
Q96GX5	[331, 484]	No_Gene3D_overlap
Q9BTX7	[302, 341]	No_Gene3D_overlap
Q9BZH6	[952, 968]	No_Gene3D_overlap
Q9C0B1	[454, 493]	FTO C-terminal domain
Q9HCU0	[154, 344]	Laminin
Q9NXW2	[350, 374]	No_Gene3D_overlap
Q9NZQ9	[146, 178]	No_Gene3D_overlap
Q9UIF8	[1820, 1852]	No_Gene3D_overlap
Q9UKD1	[167, 193]	SAND domain-like
Q9UKD1	[205, 230]	No_Gene3D_overlap
O00292	[239, 261]	Cystine-knot cytokines
O14786	[577, 633]	-
O95263	[104, 120]	No_Gene3D_overlap
P04070	[84, 193]	Coagulation Factor IX
P20591	[32, 50]	No_Gene3D_overlap
P56703	[131, 167]	No_Gene3D_overlap
P56703	[186, 228]	No_Gene3D_overlap
Q15428	[62, 84]	No_Gene3D_overlap
Q6ZMN7	[318, 446]	-
Q6ZMN7	[607, 650]	No_Gene3D_overlap
Q6ZMN7	[661, 680]	No_Gene3D_overlap
Q8IZC6	[224, 267]	-
Q8TDF5	[381, 431]	-
Q8TDQ1	[187, 206]	No_Gene3D_overlap
Q8TDQ1	[244, 261]	No_Gene3D_overlap
Q8WXD0	[37, 139]	Ribonuclease Inhibitor
Q96GX9	[0, 27]	Class II aldolase/adducin N-terminal domain
Q96ST3	[551, 616]	No_Gene3D_overlap
Q9Y219	[212, 998]	Laminin
Q9Y5G4	[767, 802]	No_Gene3D_overlap
O43147	[230, 256]	-
O43147	[432, 487]	No_Gene3D_overlap
P49796	[37, 81]	No_Gene3D_overlap
P49796	[416, 484]	No_Gene3D_overlap
P49796	[516, 541]	No_Gene3D_overlap
Q13367	[935, 982]	No_Gene3D_overlap
Q14112	[751, 993]	Green fluorescent protein
Q15637	[250, 275]	K Homology domain, type 1
Q6NUN9	[507, 585]	Classic Zinc Finger
Q8IZE3	[418, 493]	Leucine-rich Repeat Variant
Q8NAM6	[303, 421]	Classic Zinc Finger
Q8TC41	[239, 265]	Zinc/RING finger domain, C3HC4 (zinc finger)
Q8TF50	[43, 78]	No_Gene3D_overlap
Q8TF50	[303, 409]	Classic Zinc Finger
Q8TF50	[469, 552]	Classic Zinc Finger
Q8TF50	[622, 658]	No_Gene3D_overlap
Q92581	[585, 618]	No_Gene3D_overlap
Q969Q5	[185, 202]	No_Gene3D_overlap
Q96CW5	[3, 19]	No_Gene3D_overlap
O95084	[58, 76]	No_Gene3D_overlap
P46934	[289, 442]	No_Gene3D_overlap
Q04912	[1007, 1050]	No_Gene3D_overlap
Q5HYJ1	[24, 39]	No_Gene3D_overlap
Q5VU97	[107, 174]	No_Gene3D_overlap
Q5VU97	[947, 1083]	No_Gene3D_overlap
Q86UQ0	[198, 363]	Classic Zinc Finger
Q8IYD8	[769, 794]	No_Gene3D_overlap
Q8IYD8	[909, 978]	No_Gene3D_overlap
Q8IYD8	[1018, 1064]	No_Gene3D_overlap
Q8IYD8	[1633, 1660]	No_Gene3D_overlap
Q8IZ26	[238, 558]	Classic Zinc Finger
Q8NEP9	[90, 627]	Classic Zinc Finger
Q8TCN5	[245, 320]	No_Gene3D_overlap
Q8TCN5	[432, 457]	No_Gene3D_overlap
Q8TCN5	[896, 939]	No_Gene3D_overlap
Q9NP71	[238, 262]	No_Gene3D_overlap
Q9UIF9	[815, 845]	No_Gene3D_overlap
Q9UIF9	[1535, 1583]	No_Gene3D_overlap
Q9UL36	[0, 311]	Classic Zinc Finger
Q9UL36	[499, 546]	Classic Zinc Finger
Q9UL36	[642, 771]	Classic Zinc Finger
Q9UL36	[962, 1077]	Classic Zinc Finger
Q9UL36	[1156, 1273]	Classic Zinc Finger
Q9UL36	[1631, 1807]	Classic Zinc Finger
Q9Y4K3	[137, 262]	Zinc/RING finger domain, C3HC4 (zinc finger)
O60281	[2, 26]	No_Gene3D_overlap
O60281	[565, 599]	No_Gene3D_overlap
O60281	[803, 830]	No_Gene3D_overlap
O60281	[1366, 1425]	No_Gene3D_overlap
O60281	[2237, 2265]	No_Gene3D_overlap
O60281	[2361, 2438]	No_Gene3D_overlap
O60281	[2636, 2672]	No_Gene3D_overlap
P51610	[1000, 1017]	No_Gene3D_overlap
P51610	[1032, 1078]	No_Gene3D_overlap
Q6UXU4	[282, 309]	No_Gene3D_overlap
Q7Z699	[326, 440]	No_Gene3D_overlap
Q7Z6J6	[308, 329]	No_Gene3D_overlap
Q7Z7L1	[121, 172]	No_Gene3D_overlap
Q86UW6	[57, 88]	No_Gene3D_overlap
Q86UW6	[589, 609]	No_Gene3D_overlap
Q86UW6	[1125, 1165]	No_Gene3D_overlap
Q86UW6	[1363, 1408]	No_Gene3D_overlap
Q8IXT1	[194, 262]	No_Gene3D_overlap
Q8IXT1	[523, 649]	No_Gene3D_overlap
Q8IXT1	[659, 688]	No_Gene3D_overlap
Q8IXT1	[843, 906]	No_Gene3D_overlap
Q8IXT1	[917, 997]	No_Gene3D_overlap
Q8TD94	[197, 280]	Classic Zinc Finger
Q8TEP8	[327, 376]	No_Gene3D_overlap
Q8TEP8	[400, 452]	No_Gene3D_overlap
Q8TEP8	[585, 618]	No_Gene3D_overlap
Q8TEP8	[1301, 1376]	No_Gene3D_overlap
Q8TEP8	[2389, 2418]	Immunoglobulins
Q8WVS4	[525, 548]	No_Gene3D_overlap
Q92785	[6, 59]	No_Gene3D_overlap
Q96P64	[94, 116]	No_Gene3D_overlap
Q96PV0	[40, 68]	No_Gene3D_overlap
Q99259	[24, 76]	No_Gene3D_overlap
Q9BTT6	[410, 462]	No_Gene3D_overlap
Q9C0A6	[80, 122]	No_Gene3D_overlap
Q9C0A6	[394, 418]	SET domain
Q9C0A6	[704, 766]	No_Gene3D_overlap
Q9UJU3	[187, 891]	Classic Zinc Finger
Q9Y4K0	[519, 593]	SRCR-like domain
Q9Y4X4	[315, 399]	Classic Zinc Finger
A2A3K4	[36, 72]	No_Gene3D_overlap
P30307	[25, 60]	No_Gene3D_overlap
P30307	[235, 258]	No_Gene3D_overlap
P35555	[57, 393]	TGF-beta binding (TB) domain
P35555	[435, 1718]	Laminin
P35555	[1803, 2689]	TGF-beta binding (TB) domain
