accession	start	end
A6NDA9	492	537
O15499	0	27
O15499	53	86
P11161	331	384
P11161	432	475
P38936	2	43
P41182	337	365
P41182	464	616
P51884	31	52
P83881	1	24
P83881	61	97
Q02386	183	206
Q02386	242	318
Q13285	31	82
Q16787	296	460
Q16787	471	723
Q16787	1229	1474
Q16787	1643	1834
Q3MIR4	65	85
Q5VTD9	183	234
Q6DD87	57	108
Q6DD87	271	294
Q6DD87	308	359
Q8IWB7	305	329
Q8N8L2	3	51
Q8TDE3	39	59
Q8TDE3	77	144
Q9H8W5	18	33
Q9H8W5	124	168
Q9H8W5	208	231
Q9H8W5	499	571
Q9HBF4	0	118
Q9HBF4	432	484
Q9HBF4	595	663
Q9HBF4	710	776
Q9HC84	232	438
Q9HC84	596	892
Q9HC84	929	950
Q9HC84	1055	1084
Q9HC84	1096	1274
Q9HC84	1292	1311
Q9HC84	1361	1441
Q9HC84	1492	1516
Q9HC84	1530	1612
Q9HC84	1773	1797
Q9HC84	1811	1894
Q9HC84	2303	2327
Q9HC84	2341	2423
Q9HC84	2860	2884
Q9HC84	2898	2980
Q9HC84	3560	3584
Q9HC84	3598	3680
Q9HC84	4117	4141
Q9HC84	4155	4237
Q9HC84	4962	5027
Q9HC84	5046	5072
Q9HC84	5210	5761
Q9NZL3	167	637
Q9UJL9	270	321
Q9UKZ4	66	93
Q9UKZ4	156	177
Q9UKZ4	524	843
Q9UKZ4	1465	1488
Q9UM47	21	1501
Q9Y3A3	84	103
P0C7A2	0	39
Q0D2K5	16	187
Q13253	178	193
Q14929	225	306
Q14929	393	447
Q15303	175	273
Q15303	295	343
Q15303	485	641
Q16568	74	104
Q3SY05	70	117
Q5BLP8	37	79
Q5TA78	0	98
Q5U5X8	0	28
Q5U5X8	305	329
Q6P1L6	260	311
Q6UWX4	111	139
Q70Z44	351	368
Q86X76	48	69
Q86X76	161	185
Q8IZD2	110	172
Q8IZD2	455	477
Q8WXI4	76	93
Q93099	3	52
Q96BD0	498	514
Q96KR1	322	349
Q96KR1	373	400
Q9GZU2	496	549
Q9GZU2	962	986
Q9GZU2	1101	1142
Q9GZU2	1154	1177
Q9GZU2	1555	1578
Q9H8Y5	677	722
Q9NP62	97	125
Q9NSB4	1	50
Q9NSB4	458	501
Q9NZV8	518	539
Q9NZV8	552	597
Q9UHD0	117	137
Q9UHF7	548	624
Q9UHF7	655	725
Q9UHF7	1228	1261
Q9Y2D8	567	608
Q9Y4H2	790	811
A6NC86	27	63
A6NC86	77	203
A6PVC2	685	707
A6PVC2	745	849
O00585	20	41
O60393	231	251
O60393	552	620
O95382	0	25
O95382	63	88
O95996	926	954
P01591	92	140
P59991	0	52
P59991	66	137
Q13907	75	95
Q147X3	23	43
Q15032	833	875
Q86VZ4	126	150
Q86VZ4	322	353
Q8N6G6	45	194
Q8N6G6	336	368
Q8N6G6	381	501
Q8N6G6	523	541
Q8N6G6	556	593
Q8N6G6	609	858
Q8N6G6	1499	1664
Q8N6G6	1682	1761
Q8NFN8	745	775
Q8TE60	442	462
Q8TE60	485	502
Q8TE60	544	571
Q8TE60	602	655
Q8TE60	701	743
Q8TE60	903	1196
Q9BSI4	345	392
Q9BSI4	415	450
Q9H7L2	284	351
Q9H7R5	169	220
Q9H977	287	307
Q9NSV4	676	696
Q9UPX6	111	175
B2RTY4	2032	2056
B4DU55	223	274
O15304	58	84
O15304	103	174
O43781	32	55
O75382	29	71
O75382	104	147
P23771	238	296
P23771	306	350
P60370	0	270
P78552	84	133
Q05513	37	81
Q14258	0	71
Q14258	86	195
Q5T7M9	332	361
Q63HR2	35	88
Q63HR2	581	611
Q63HR2	679	702
Q63HR2	731	782
Q63HR2	795	818
Q6PII5	223	289
Q6ZMJ4	184	208
Q8N1V8	89	127
Q96A37	8	81
Q96NS5	240	269
Q96NS5	281	296
Q99697	0	21
Q9BUH6	0	33
Q9H4P4	15	62
Q9H4P4	97	143
Q9NP72	188	205
Q9P0K7	90	123
Q9P0K9	93	113
Q9P2Y4	76	99
Q9P2Y4	154	203
Q9P2Y4	296	316
Q9UDV6	276	330
Q9UDV6	360	399
Q9UDV6	418	469
Q9Y5B0	112	136
Q9Y6T7	278	334
A0AAQ5BID4	1	39
O43255	84	123
O43255	143	180
P00734	49	138
P00734	251	300
P05556	17	84
P05556	393	694
P49640	336	372
P51815	356	407
Q12873	351	432
Q12873	448	503
Q5T1A1	602	622
Q6UW60	585	610
Q6UW60	638	712
Q6ZNA5	193	210
Q6ZVD7	230	253
Q8IYU2	161	191
Q92537	38	60
Q96F83	276	305
Q96RI1	126	226
Q9BX74	56	78
Q9H2U9	339	373
Q9H2U9	401	583
Q9H2U9	602	662
Q9H324	360	382
Q9H324	398	418
Q9H324	468	615
Q9H324	652	714
Q9H324	829	1102
Q9NQG7	494	529
Q9P255	73	113
Q9P255	131	267
Q9P255	384	435
Q9Y6L6	448	474
A8MTI9	224	248
B1AKI9	222	270
B1AKI9	310	332
B1AKI9	377	395
O00470	96	112
O15162	137	195
P02458	21	97
P02458	1304	1325
P06239	0	27
P20023	199	224
P20023	267	285
P20023	297	360
P20023	386	419
P20023	436	505
P20023	545	593
P20023	636	696
P20023	750	799
P20023	821	860
P20023	895	921
P20023	941	967
P21675	136	151
P21675	1276	1297
P36980	103	158
P36980	175	211
P36980	246	269
P55001	86	114
P55001	140	182
Q3B820	389	435
Q3B820	490	520
Q3KQV3	116	146
Q3KQV3	190	266
Q66K89	211	275
Q66K89	426	477
Q68DX3	130	167
Q6NSZ9	339	389
Q6NVV9	321	338
Q6NVV9	349	397
Q6UXH1	20	43
Q6UXH1	78	96
Q6UXH1	125	339
Q7Z304	495	518
Q8IUN9	124	145
Q8IUN9	162	190
Q8N8A2	388	446
Q8ND04	557	585
Q8ND04	600	651
Q8WUT4	351	386
Q8WUT4	541	579
Q92613	155	223
Q92633	321	337
Q96JN8	1313	1339
Q96JN8	1359	1380
Q96JN8	1436	1461
Q9BV68	2	41
Q9BV68	218	278
Q9BXQ6	157	197
Q9BZM3	39	73
Q9H7X3	116	197
Q9NQ30	18	135
Q9NXI6	0	55
O14753	0	86
O14753	109	196
O15231	604	644
O43345	146	183
O43345	220	271
O43345	360	411
O43345	684	735
O43345	852	897
O43345	992	1043
O43345	1132	1149
O43374	684	713
O95359	973	994
O95359	1043	1066
P02768	104	134
P02768	280	322
P02768	450	474
P02768	487	514
P0DMR3	0	18
P0DMR3	63	83
P15692	252	283
P15692	294	319
P15692	335	394
P54368	46	75
Q06416	56	79
Q15916	292	314
Q15916	373	396
Q5VYJ5	31	89
Q5VYJ5	233	262
Q5VYJ5	431	476
Q5VYJ5	840	873
Q5VYJ5	1039	1089
Q5VYJ5	1251	1301
Q5VYJ5	1468	1528
Q5VYJ5	1700	1746
Q5VYJ5	1888	2065
Q6P5X5	30	74
Q6Q759	1494	1519
Q6S5L8	313	330
Q6S5L8	393	473
Q70CQ2	3483	3526
Q7Z7B7	21	47
Q8IWS0	6	54
Q8IWS0	71	137
Q8IWS0	201	224
Q8IWS0	269	313
Q8N660	357	384
Q8N660	507	541
Q8N819	319	334
Q8N819	394	415
Q8ND76	0	17
Q8WXB4	420	442
Q8WXB4	475	526
Q9BYM8	191	226
Q9BYM8	271	292
Q9BYM8	304	329
Q9BYM8	399	426
Q9BYM8	436	509
Q9GZV8	419	440
Q9GZV8	451	497
Q9GZV8	508	555
Q9H1B7	703	773
Q9H8H0	546	580
Q9NQV5	23	83
Q9UHI8	360	394
Q9UHI8	406	554
Q9UHI8	671	732
Q9UHI8	870	966
C9JL84	469	487
H3BPM6	205	222
O14917	899	962
O14917	1032	1066
O75928	410	462
P16562	162	242
P23229	660	680
P25942	10	189
P48742	29	44
P48742	60	75
Q03936	164	243
Q03936	472	523
Q03936	556	578
Q13275	544	582
Q14119	165	216
Q15257	83	103
Q15323	1	57
Q15323	351	415
Q15915	260	278
Q15915	293	348
Q8IZF7	70	144
Q8WXQ3	45	68
Q93086	118	156
Q96HC4	409	427
Q9BYV2	67	83
Q9BYV2	115	140
Q9H091	238	263
Q9H091	315	341
Q9NTQ9	217	243
Q9NVR0	642	660
Q9NX47	20	35
Q9UG22	178	202
Q9Y2T1	530	561
Q9Y2T1	693	725
Q9Y5H6	725	741
P01130	16	390
P01130	665	707
P07942	276	543
P07942	728	751
P07942	768	1177
P28325	94	116
P32241	26	71
P48995	187	204
P60827	18	38
P78536	412	432
P78536	442	612
P78536	625	641
Q09328	638	656
Q09328	714	731
Q13105	297	376
Q13105	606	628
Q14586	258	285
Q14586	313	525
Q2M3W8	220	279
Q2M3W8	368	408
Q2M3W8	424	540
Q2M3W8	551	570
Q58EX7	680	711
Q58EX7	1151	1190
Q5VZI3	311	328
Q6NUI6	29	57
Q6NUI6	385	423
Q8N2G4	93	119
Q8N944	821	853
Q8N966	77	93
Q8TDF6	556	644
Q8WX94	955	979
Q96DX8	143	178
Q96P50	407	432
Q99973	2043	2076
Q9BR84	96	212
Q9BR84	232	255
Q9BR84	288	339
Q9H2Y7	11	31
Q9H4Q4	290	313
Q9NVM4	623	649
Q9Y4E5	597	614
Q9Y4E5	711	734
Q9Y4E5	780	819
O14682	457	478
O15529	324	345
O43278	30	50
O43278	76	92
O43278	239	256
O43278	276	400
O43278	417	446
O43805	12	36
O60942	86	110
P10909	284	314
P14555	45	76
P14555	93	143
P20800	26	50
P20800	85	119
P21709	220	340
P21709	359	395
P29375	326	354
P29375	694	718
P29375	1599	1667
Q02505	2947	3008
Q02505	3112	3139
Q02505	3177	3212
Q13641	51	77
Q13670	37	53
Q13670	104	152
Q14207	452	476
Q5FYB0	0	22
Q6ECI4	247	382
Q6Q6R5	0	65
Q6Q6R5	112	185
Q6ZN19	192	243
Q6ZN19	435	553
Q8IWU5	649	671
Q8IWU5	709	731
Q8IWU5	812	831
Q8N339	0	60
Q8TE57	540	661
Q8TE57	698	752
Q8TE57	870	1184
Q8TE57	1206	1223
Q92908	379	423
Q92908	433	477
Q9BQ83	174	260
Q9BTV6	366	386
Q9BUZ4	14	51
Q9BUZ4	82	291
Q9BXI9	46	69
Q9P1J3	0	59
Q9ULK2	107	127
A6NM28	143	194
A6NM28	255	306
A6NMS7	820	845
A6NMS7	1045	1066
O14775	103	120
O43361	289	340
O43361	474	525
O43361	547	570
O43361	603	645
O43361	659	762
P0C7P0	87	118
P24864	52	83
P47989	37	54
P47989	102	125
P47989	153	189
P58512	0	28
P58512	73	142
P60852	225	274
P60852	535	554
Q14689	920	943
Q69YH5	336	377
Q69YH5	739	801
Q69YH5	813	844
Q6DRA6	88	116
Q6N021	1255	1282
Q6N021	1347	1405
Q8WXE9	124	147
Q96NX5	364	443
Q96NX5	454	475
Q96T68	341	365
Q9BQI6	771	800
Q9HCZ1	228	279
Q9UII5	26	74
Q9UII5	95	137
Q9UII5	151	202
Q9UII5	235	286
Q9UII5	599	678
Q9UII5	767	782
A0A1B0GUA7	114	133
A6NFC9	194	231
H7C350	28	51
H7C350	187	213
O94892	196	247
O94892	448	499
P01185	20	163
P0C0E4	251	277
P10643	26	137
P10643	449	580
P10643	598	623
P10643	648	842
P12110	591	616
P12110	803	826
P49763	72	103
P49763	117	139
Q05481	114	150
Q05481	172	224
Q05481	285	366
Q05481	537	588
Q05481	621	672
Q05481	901	952
Q05516	395	418
Q05516	461	478
Q05516	509	588
Q13351	270	325
Q30KQ9	27	57
Q3MIS6	204	311
Q3MIS6	456	627
Q5T4W7	139	163
Q5T4W7	176	197
Q6L8G5	0	201
Q6P9A3	266	318
Q6P9A3	464	515
Q6UWJ8	0	15
Q6UWJ8	51	120
Q6UXZ4	259	302
Q6UXZ4	321	368
Q6ZNM6	0	21
Q8NC26	112	146
Q8NC26	268	346
Q8NEP3	36	59
Q8TE82	423	492
Q92466	27	58
Q96T51	637	707
Q9BZA8	1121	1210
Q9GZZ7	22	141
Q9GZZ7	206	237
Q9H1U4	193	430
Q9HB63	21	49
Q9HB63	63	87
Q9HB63	223	245
Q9HB63	262	466
Q9HB63	498	515
Q9NYF5	322	419
Q9UBB9	380	399
Q9UGR2	414	454
Q9UGR2	751	783
Q9UGR2	839	856
Q9UGR2	890	918
Q9Y2X7	0	29
A4D2P6	507	532
A6NM11	820	845
A6NM11	1045	1066
O75147	1868	1889
O75369	1075	1096
O75792	3	34
O94842	561	598
P08294	196	222
P24821	100	629
P35637	422	449
P42694	0	24
P52735	559	581
P78325	304	647
Q14213	16	32
Q17R60	677	756
Q4KMG9	67	91
Q4VX76	51	77
Q5JVG8	105	141
Q5JVG8	192	299
Q5JVG8	360	411
Q7RTU3	228	253
Q8IWN7	379	400
Q8IWN7	423	456
Q8IWN7	841	862
Q8IWN7	1246	1276
Q8IWN7	1648	1668
Q96QT4	16	35
Q96QT4	1801	1824
Q9BQG2	284	316
Q9BSG5	28	93
Q9BSG5	113	190
Q9H3R0	634	657
Q9NY12	75	95
Q9P0T4	0	23
Q9P0T4	75	95
Q9P0T4	106	159
Q9ULJ7	38	53
Q9Y3Y4	332	404
A6NCL2	24	61
A6NCL2	72	158
A6NER0	523	545
B2RXF5	194	221
B2RXF5	283	308
B2RXF5	325	400
O15105	49	70
O15105	114	144
O15105	168	234
O94964	600	654
O94964	1604	1650
P0DTL6	140	218
P49116	109	186
P57729	194	210
P78524	182	216
Q02487	665	683
Q02487	786	828
Q02487	860	881
Q14515	422	508
Q18PE1	481	503
Q2M3A8	83	102
Q3ZLR7	198	253
Q3ZLR7	268	307
Q5T1J5	104	139
Q6EMK4	21	47
Q6EMK4	403	448
Q6NXP0	351	372
Q6ZNA4	580	601
Q6ZNA4	917	952
Q7Z698	298	373
Q7Z698	397	417
Q86TM6	312	338
Q8IYR6	34	245
Q8IYR6	263	309
Q8IYR6	351	368
Q8N1F8	696	719
Q8N782	248	478
Q8NDY4	68	89
Q8NDY4	103	139
Q92766	57	111
Q92766	217	250
Q92766	296	323
Q92766	387	408
Q92766	752	814
Q92766	839	865
Q92766	1237	1257
Q96RW7	4535	4877
Q96RW7	5081	5529
Q9C029	27	90
Q9C029	116	161
Q9UIG8	459	482
Q9UJW7	192	213
Q9UJW7	227	258
Q9UJW7	340	393
Q9UJW7	619	824
Q9ULV8	351	392
Q9UPW8	576	612
Q9Y2K7	560	684
Q9Y6N6	20	86
Q9Y6N6	265	499
Q9Y6N6	662	1025
Q9Y6R7	431	481
Q9Y6R7	605	620
Q9Y6R7	643	702
Q9Y6R7	728	873
Q9Y6R7	996	1012
Q9Y6R7	1029	1261
Q9Y6R7	1383	1399
Q9Y6R7	1417	1672
Q9Y6R7	1694	1713
Q9Y6R7	1807	1824
Q9Y6R7	1847	1924
Q9Y6R7	1934	2078
Q9Y6R7	2229	2462
Q9Y6R7	2585	2600
Q9Y6R7	2618	2873
Q9Y6R7	3008	3025
Q9Y6R7	3048	3279
Q9Y6R7	3430	3663
Q9Y6R7	3786	3801
Q9Y6R7	3819	4074
Q9Y6R7	4209	4226
Q9Y6R7	4249	4480
Q9Y6R7	4631	4860
Q9Y6R7	5013	5066
Q9Y6R7	5101	5229
A2PYH4	1134	1166
O00555	270	290
O43612	29	52
O43612	99	124
P08861	203	236
P53355	569	597
P56975	305	337
P60372	0	400
Q05923	136	152
Q15633	322	346
Q1L5Z9	132	175
Q1L5Z9	465	491
Q5HYJ3	0	140
Q5SYB0	1238	1306
Q5SYB0	1323	1352
Q5SYB0	1440	1482
Q5U5Q3	597	656
Q5UIP0	1707	1744
Q68DE3	801	823
Q71RG6	0	36
Q71RG6	61	107
Q7Z4M0	29	54
Q7Z7K0	20	55
Q86T13	20	61
Q86T13	127	163
Q86T13	205	295
Q8IU68	664	689
Q8IUX8	25	198
Q8IUX8	214	267
Q8IVN8	14	141
Q8IVN8	157	226
Q8IZL8	589	640
Q8TE58	325	354
Q8TE58	415	431
Q8TE58	460	592
Q8TE58	638	687
Q8TE58	840	949
Q9BS31	169	220
Q9BYT5	0	122
Q9HB09	42	81
A0JNW5	474	489
D6RIA3	18	39
O15534	612	660
O76050	31	58
O76050	474	505
P15918	195	223
P15918	357	372
P30260	168	193
P49790	653	690
P49790	717	762
P49790	788	825
P49790	846	883
P49863	190	226
P52743	64	106
P52743	147	170
P54274	33	56
P59990	0	95
Q14872	118	156
Q14872	191	245
Q14872	623	647
Q5U623	151	178
Q5U623	233	271
Q6UXB0	242	267
Q6UXB0	303	341
Q8N100	0	38
Q8NAC3	395	417
Q8NAC3	473	495
Q96MT4	15	88
Q99102	5024	5158
Q99102	5321	5340
Q9C0K0	47	97
Q9C0K0	124	154
Q9C0K0	169	225
Q9C0K0	446	469
Q9C0K0	787	868
Q9H7Z3	882	898
Q9H871	368	384
Q9NRC6	3648	3673
Q9NSC2	37	74
Q9NSC2	697	780
Q9NSC2	996	1015
Q9NYP9	0	34
Q9NYP9	118	139
O43854	17	167
O60259	134	243
P31689	123	205
Q07352	109	144
Q14190	569	590
Q5VTT5	411	439
Q6L8H4	0	277
Q6PJF5	488	525
Q6PJF5	538	610
Q6PJT7	590	721
Q6UX82	23	83
Q6VVB1	26	52
Q6VVB1	62	85
Q6VVB1	101	121
Q86SG6	489	505
Q86SG6	662	683
Q8IW19	368	394
Q8IZC7	65	116
Q8IZC7	160	185
Q8IZC7	216	267
Q8N9K5	198	251
Q8WUP2	172	257
Q8WUP2	302	372
Q96B54	155	175
Q96H15	51	68
Q96PX6	168	203
Q9H2X0	66	134
Q9H2X0	694	793
Q9HAZ2	221	249
Q9HAZ2	270	323
Q9HAZ2	970	1025
Q9HCM2	499	565
Q9HCM2	662	702
Q9HCM2	727	771
Q9HCM2	793	864
Q9NVW2	559	617
Q9NX94	244	296
Q9NXJ5	79	117
Q9UBC3	382	412
Q9UBC3	423	454
Q9ULJ3	713	778
Q9ULJ3	900	938
Q9UPA5	159	227
Q9UPA5	454	524
Q9UPA5	1890	1910
Q9UQR1	162	213
Q9Y5Y2	188	208
A0A087WXS9	523	545
A0A286YFG1	0	107
A0A8Q3WKH5	0	26
O43463	178	204
O95180	683	709
O95625	563	611
O95625	670	693
O95625	745	780
O95625	848	872
O95625	905	928
P02749	116	144
P02749	176	214
P02749	231	273
P02749	291	323
P04004	19	67
P0C7U0	284	303
P41229	361	385
P41229	1177	1192
P48059	0	24
P48059	109	136
P48059	150	205
P49754	819	847
Q13231	409	462
Q14061	12	62
Q15061	0	19
Q16270	19	165
Q16609	66	114
Q2M3C7	19	48
Q2M3C7	82	104
Q2M3C7	1158	1187
Q2M3C7	1229	1300
Q2M3C7	1336	1448
Q30KQ4	29	77
Q5JQC9	505	532
Q5JQC9	555	596
Q5JQC9	634	694
Q5XKL5	1015	1081
Q5XKL5	1130	1157
Q86V15	466	506
Q86V15	536	567
Q86V15	584	634
Q86V15	1158	1174
Q86V15	1190	1211
Q86V15	1275	1301
Q86V15	1342	1384
Q86V15	1460	1479
Q86V15	1505	1587
Q8NAX2	14	35
Q8NAX2	91	121
Q8NAX2	176	197
Q8NDL9	839	881
Q92824	625	1735
Q96JI7	1414	1434
Q9H6R6	387	407
Q9NT68	5	41
Q9NT68	76	106
Q9NT68	565	888
Q9NT68	1511	1537
Q9NZC7	373	389
Q9P0P0	65	95
Q9P0P0	108	125
Q9UGK8	124	148
Q9UGK8	307	344
Q9UIW2	509	561
Q9UIW2	596	626
Q9UIW2	812	870
Q9UK39	49	74
Q9Y5A6	268	319
Q9Y5B8	227	242
A0A6Q8PHA8	0	19
A6NFZ4	50	104
A6NMD2	607	625
D6RGH6	0	60
O75478	6	28
O75478	93	113
O95813	158	218
P04054	51	79
P04054	96	147
P04233	202	239
P04233	251	280
P13056	147	209
P22735	37	60
P24043	286	531
P24043	713	1174
P24043	1369	1587
P24592	20	113
P24592	179	224
P36897	82	115
P40394	99	130
P56192	406	431
Q13009	280	305
Q13572	346	412
Q13875	15	72
Q2UY09	229	244
Q2UY09	1061	1124
Q3KNT7	90	105
Q68DY9	163	192
Q68DY9	202	226
Q68DY9	241	308
Q68DY9	425	476
Q6XR72	395	437
Q6XR72	451	484
Q76KX8	273	381
Q8IXR5	568	590
Q8N7U9	71	114
Q8N7U9	124	140
Q8TAT5	242	294
Q8TAT5	319	349
Q8TAT5	496	537
Q96CK0	489	542
Q96G01	952	974
Q96MM3	179	226
Q96MM3	236	253
Q96MM3	266	291
Q96PD2	2	20
Q96QF0	389	405
Q96SR6	278	338
Q9BXL5	222	265
Q9P2Z0	0	19
Q9P2Z0	119	155
A0A1B0GUT2	16	103
A0AAG2TUQ9	39	75
A6NP61	250	307
O14633	0	109
O43623	119	199
O75949	16	41
O75949	103	156
O75949	345	375
O76074	68	88
O95081	19	53
O95190	4	30
O95600	325	348
P05106	21	77
P05106	455	684
P05997	30	105
P15509	65	82
P17026	46	97
P41439	26	75
P42127	82	126
P43354	252	332
Q2I0M5	21	46
Q2I0M5	64	205
Q3C1V9	65	88
Q3C1V9	290	315
Q3C1V9	356	394
Q3ZCX4	241	292
Q5BKY6	0	60
Q6P4I2	243	272
Q7RTZ1	222	249
Q7Z3S9	0	218
Q8TCH9	85	100
Q92619	703	747
Q96C12	133	150
Q96C12	177	204
Q9BZJ3	207	241
Q9GZM7	21	60
Q9GZM7	116	148
Q9GZM7	254	271
Q9NS23	29	52
Q9NS23	95	115
Q9ULL8	134	157
Q9ULL8	807	950
A2RUU4	35	65
A8MTQ0	50	80
O43865	377	404
O60320	142	161
O60320	212	232
O75558	264	285
O75829	271	298
O95409	254	316
P07911	22	191
P07911	212	233
P07911	279	321
P07911	572	587
P0C5K7	70	88
P0C7V4	36	72
P29317	219	334
P29317	355	388
P48443	128	208
P54317	309	332
P60371	0	364
Q5SNT2	55	79
Q5SNT2	110	126
Q5VUJ5	585	607
Q5XPI4	1256	1284
Q6UWH4	340	360
Q6UWH4	383	407
Q6UXU6	34	49
Q6UXU6	77	103
Q8NFU7	580	633
Q8NFU7	1542	1572
Q8NFU7	1637	1687
Q8WWA0	30	45
Q99965	362	543
Q99965	584	644
Q9BQ66	0	200
Q9H2R5	120	147
Q9H2R5	158	245
Q9H422	809	846
Q9H422	879	918
Q9P2P6	810	839
Q9P2P6	878	930
Q9P2P6	1274	1312
Q9P2P6	1330	1378
Q9P2P6	1615	1641
Q9P2P6	2575	2595
Q9P2P6	2862	2897
Q9P2P6	2942	2985
Q9P2P6	3031	3066
Q9P2P6	4099	4132
Q9P2P6	4455	4479
Q9UM82	372	417
Q9UM82	449	501
A0A183	6	79
A6NFI3	336	387
A6NFI3	682	733
A6NKB5	1457	1478
A7MBM2	301	335
A7MBM2	382	400
A7MBM2	1192	1213
O60486	448	500
O60486	523	566
O60486	586	643
O95256	141	186
O95271	86	104
O95271	815	839
O95271	1224	1244
P0C7M6	0	15
P0DKX0	108	132
P0DKX0	147	173
P0DKX0	217	270
P14679	21	57
P21506	197	279
P35125	1266	1290
P35125	1334	1357
P47974	63	96
P47974	148	221
P47974	282	366
Q03181	50	133
Q03938	164	243
Q03938	304	355
Q03938	388	439
Q16589	290	324
Q53H47	1	47
Q53H47	63	132
Q53H47	307	333
Q5MJ68	168	234
Q5T4H9	93	135
Q5VV63	60	101
Q5VV63	212	227
Q5VV63	242	280
Q5VV63	614	767
Q5VV63	856	913
Q5VV63	929	1101
Q6XCG6	4	64
Q86T96	92	116
Q86T96	453	470
Q86VH5	28	47
Q86Y97	183	243
Q86Y97	275	318
Q86Y97	353	373
Q8TAA1	86	108
Q8TAA1	126	172
Q92664	53	75
Q92664	91	194
Q92664	208	262
Q92664	331	358
Q96JH7	38	82
Q9BV36	53	108
Q9H0H5	289	342
Q9HA38	50	84
Q9HA38	138	161
Q9HA38	228	260
O75578	65	95
O95639	122	171
O95639	234	267
P13671	31	189
P13671	510	653
P13671	678	711
P13671	731	807
P13671	825	872
P26012	402	435
P26012	457	671
P36894	50	74
P36894	93	134
P43403	79	111
P55291	569	591
Q14192	0	18
Q14192	37	201
Q15195	41	64
Q16655	56	102
Q2TAL6	155	324
Q6FIF0	3	42
Q6FIF0	138	190
Q8IW52	331	360
Q8N9R0	1	16
Q8N9R0	36	56
Q8TEV8	0	48
Q92610	731	781
Q92610	821	868
Q92610	883	906
Q92610	974	1027
Q92610	1115	1163
Q92830	104	159
Q969F8	11	33
Q99590	113	135
Q99590	424	459
Q99795	200	227
Q9BYR4	0	194
Q9BZA5	0	41
A0A286YEY9	0	87
A8K7I4	176	214
B1AL88	165	200
B1AL88	245	273
B1AL88	369	409
P02751	41	61
P02751	75	151
P02751	532	570
P02751	2325	2395
P05111	316	337
P29400	20	49
P29400	1667	1684
P31260	156	187
P49746	255	548
Q49A33	0	18
Q49A33	54	105
Q6AZY7	11	48
Q6ZTA4	0	39
Q6ZTA4	136	171
Q6ZTA4	197	247
Q6ZTA4	270	335
Q86X02	154	176
Q8IX07	281	317
Q8IX07	331	383
Q8IX07	808	868
Q8IX07	968	988
Q8N957	23	88
Q8NHM5	602	732
Q8TAU3	53	106
Q8TAU3	259	509
Q8TEC5	24	58
Q8WYN3	201	259
Q8WYN3	493	524
Q92570	281	361
Q92784	189	212
Q92784	251	362
Q96A22	0	22
Q9HB58	450	497
Q9HB58	509	597
Q9NU22	4322	4340
Q9UK12	136	285
Q9UK12	300	321
Q9UK12	332	435
Q9Y3L5	166	182
Q9Y5K3	32	64
A6NI86	212	330
A8MX19	36	72
J3KSC0	68	89
O43897	567	627
O43897	723	783
O75290	148	207
O75290	316	378
O75469	6	111
P0C5Y4	0	120
P17010	447	502
P17010	710	761
P23142	30	591
P35556	68	890
P59037	13	76
P78358	64	85
Q2VPB7	142	161
Q6VB84	287	308
Q6VB84	320	416
Q86Y13	1138	1196
Q8IUK5	295	323
Q8IUK5	345	365
Q8IZJ4	265	290
Q8N1H7	26	85
Q8TBY8	284	304
Q8TBY8	855	875
Q8TBY8	945	980
Q8TBY8	990	1006
Q8WV44	9	50
Q8WV44	172	193
Q8WYL5	640	686
Q96BQ3	36	64
Q96BQ3	93	124
Q96C10	194	228
Q9H2S9	150	233
Q9H2S9	548	572
Q9NWK9	200	263
Q9UC06	93	154
Q9UFB7	427	500
Q9UFB7	539	590
Q9UFB7	623	691
Q9Y4W2	688	708
Q9Y6M5	422	456
A0AAG2UUX9	542	601
A0AAG2UUX9	664	692
A0AAG2UUX9	710	744
A1L188	28	50
O14798	37	158
O14830	725	752
O75030	194	222
O75618	142	171
O95867	26	46
O95867	63	107
P0C7V6	198	253
P0C7V6	268	307
P0CG38	17	86
P22532	0	71
Q06481	69	86
Q06481	108	123
Q06481	149	174
Q06481	191	212
Q06481	337	365
Q13480	107	124
Q3SYB3	287	308
Q3SYB3	320	416
Q7Z4K8	22	65
Q7Z4K8	119	142
Q7Z4K8	161	206
Q7Z4K8	216	258
Q86UW9	185	210
Q86UW9	401	424
Q86UW9	459	481
Q8IY42	0	15
Q8TAQ5	121	181
Q8TAQ5	298	461
Q8TF32	195	233
Q8TF32	251	302
Q96C01	24	95
Q96DT7	265	284
Q96DT7	797	817
Q96MN9	308	331
Q96PH6	21	64
Q9H0M5	0	18
Q9H0M5	185	202
Q9H0M5	241	320
Q9H6P5	343	360
Q9HD26	0	21
Q9NZV6	60	83
Q9Y2I6	704	724
A8MXD5	228	249
A8MXD5	262	289
O60481	286	304
O60481	319	374
P20333	25	209
P20333	372	397
Q01113	37	56
Q01113	433	504
Q12968	79	125
Q12968	270	291
Q13219	410	494
Q13219	578	626
Q13219	637	654
Q13219	764	779
Q13219	936	1012
Q13219	1184	1335
Q13219	1547	1626
Q13444	354	592
Q13444	624	692
Q13444	720	742
Q14767	158	227
Q14767	350	436
Q14767	543	733
Q14767	837	1645
Q14767	1694	1820
Q5BJF6	4	42
Q5JRC9	18	38
Q5SR53	0	16
Q6ZP68	0	29
Q86UY8	25	45
Q8IUC0	28	108
Q8IUC0	152	167
